SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/06/08 00:00:00,SA1,218.40000000,N/A
2024/06/09 00:00:00,QLD1,74.81000000,N/A
2024/06/09 00:00:00,TAS1,135.96000000,N/A
2024/06/09 00:00:00,VIC1,154.70000000,N/A
2024/06/09 00:00:00,NSW1,97.30000000,N/A
2024/06/09 00:00:00,SA1,169.86000000,N/A
2024/06/10 00:00:00,VIC1,92.43000000,78.79000000
2024/06/10 00:00:00,QLD1,78.91000000,70.33000000
2024/06/10 00:00:00,NSW1,90.32000000,87.77000000
2024/06/10 00:00:00,SA1,75.08000000,49.72000000
2024/06/10 00:00:00,TAS1,109.90000000,105.07000000
2024/06/11 00:00:00,SA1,1.32000000,17.68000000
2024/06/11 00:00:00,TAS1,78.88000000,133.94000000
2024/06/11 00:00:00,NSW1,93.25000000,100.77000000
2024/06/11 00:00:00,QLD1,75.19000000,62.07000000
2024/06/11 00:00:00,VIC1,68.53000000,117.83000000
2024/06/12 00:00:00,TAS1,100.23000000,137.86000000
2024/06/12 00:00:00,NSW1,91.37000000,94.69000000
2024/06/12 00:00:00,VIC1,101.07000000,139.06000000
2024/06/12 00:00:00,SA1,186.31000000,275.10000000
2024/06/12 00:00:00,QLD1,74.64000000,67.27000000
2024/06/13 00:00:00,NSW1,232.83000000,277.43000000
2024/06/13 00:00:00,VIC1,302.86000000,365.49000000
2024/06/13 00:00:00,TAS1,274.73000000,333.53000000
2024/06/13 00:00:00,QLD1,129.53000000,115.10000000
2024/06/13 00:00:00,SA1,325.51000000,384.32000000
2024/06/14 00:00:00,VIC1,215.67000000,234.53000000
2024/06/14 00:00:00,SA1,163.93000000,161.68000000
2024/06/14 00:00:00,QLD1,169.14000000,153.20000000
2024/06/14 00:00:00,TAS1,333.80000000,438.30000000
2024/06/14 00:00:00,NSW1,224.53000000,241.73000000
2024/06/15 00:00:00,QLD1,96.94000000,N/A
2024/06/15 00:00:00,SA1,143.73000000,N/A
2024/06/15 00:00:00,VIC1,118.11000000,N/A
2024/06/15 00:00:00,NSW1,136.46000000,N/A
2024/06/15 00:00:00,TAS1,134.75000000,N/A
2024/06/16 00:00:00,NSW1,96.01000000,N/A
2024/06/16 00:00:00,TAS1,112.95000000,N/A
2024/06/16 00:00:00,SA1,122.21000000,N/A
2024/06/16 00:00:00,VIC1,88.22000000,N/A
2024/06/16 00:00:00,QLD1,85.12000000,N/A
2024/06/17 00:00:00,QLD1,139.15000000,134.85000000
2024/06/17 00:00:00,SA1,217.58000000,247.53000000
2024/06/17 00:00:00,NSW1,186.31000000,206.21000000
2024/06/17 00:00:00,TAS1,202.02000000,226.05000000
2024/06/17 00:00:00,VIC1,197.75000000,229.37000000
2024/06/18 00:00:00,VIC1,258.40000000,277.78000000
2024/06/18 00:00:00,NSW1,213.34000000,199.05000000
2024/06/18 00:00:00,QLD1,168.10000000,139.66000000
2024/06/18 00:00:00,TAS1,243.55000000,258.07000000
2024/06/18 00:00:00,SA1,338.90000000,404.69000000
2024/06/19 00:00:00,QLD1,195.23000000,163.90000000
2024/06/19 00:00:00,SA1,244.61000000,245.50000000
2024/06/19 00:00:00,TAS1,266.93000000,285.10000000
2024/06/19 00:00:00,VIC1,276.49000000,293.47000000
2024/06/19 00:00:00,NSW1,239.65000000,226.11000000
2024/06/20 00:00:00,SA1,256.79000000,259.90000000
2024/06/20 00:00:00,NSW1,329.54000000,356.95000000
2024/06/20 00:00:00,VIC1,327.53000000,366.42000000
2024/06/20 00:00:00,TAS1,317.71000000,343.35000000
2024/06/20 00:00:00,QLD1,278.56000000,285.77000000
2024/06/21 00:00:00,QLD1,238.76000000,218.19000000
2024/06/21 00:00:00,NSW1,284.91000000,276.52000000
2024/06/21 00:00:00,SA1,327.59000000,336.16000000
2024/06/21 00:00:00,TAS1,287.97000000,298.22000000
2024/06/21 00:00:00,VIC1,303.77000000,313.43000000
2024/06/22 00:00:00,NSW1,250.33000000,N/A
2024/06/22 00:00:00,VIC1,266.77000000,N/A
2024/06/22 00:00:00,TAS1,276.06000000,N/A
2024/06/22 00:00:00,SA1,302.01000000,N/A
2024/06/22 00:00:00,QLD1,209.05000000,N/A
2024/06/23 00:00:00,VIC1,199.53000000,N/A
2024/06/23 00:00:00,TAS1,251.26000000,N/A
2024/06/23 00:00:00,NSW1,209.93000000,N/A
2024/06/23 00:00:00,QLD1,178.00000000,N/A
2024/06/23 00:00:00,SA1,111.26000000,N/A
2024/06/24 00:00:00,VIC1,146.45000000,193.14000000
2024/06/24 00:00:00,SA1,136.86000000,193.89000000
2024/06/24 00:00:00,QLD1,159.55000000,157.40000000
2024/06/24 00:00:00,NSW1,198.35000000,221.94000000
2024/06/24 00:00:00,TAS1,188.12000000,215.49000000
2024/06/25 00:00:00,SA1,114.30000000,125.66000000
2024/06/25 00:00:00,NSW1,125.72000000,131.98000000
2024/06/25 00:00:00,QLD1,122.55000000,128.16000000
2024/06/25 00:00:00,VIC1,119.12000000,133.91000000
2024/06/25 00:00:00,TAS1,270.39000000,355.85000000
2024/06/26 00:00:00,TAS1,118.12000000,137.63000000
2024/06/26 00:00:00,VIC1,76.87000000,94.12000000
2024/06/26 00:00:00,QLD1,98.62000000,106.86000000
2024/06/26 00:00:00,NSW1,95.33000000,104.86000000
2024/06/26 00:00:00,SA1,84.22000000,102.36000000
2024/06/27 00:00:00,QLD1,119.64000000,126.55000000
2024/06/27 00:00:00,NSW1,131.57000000,144.97000000
2024/06/27 00:00:00,TAS1,148.19000000,166.91000000
2024/06/27 00:00:00,VIC1,140.44000000,164.23000000
2024/06/27 00:00:00,SA1,149.16000000,174.07000000
2024/06/28 00:00:00,VIC1,56.12000000,75.50000000
2024/06/28 00:00:00,TAS1,78.93000000,97.51000000
2024/06/28 00:00:00,SA1,60.37000000,78.06000000
2024/06/28 00:00:00,QLD1,81.28000000,83.28000000
2024/06/28 00:00:00,NSW1,81.54000000,83.92000000
2024/06/29 00:00:00,SA1,103.12000000,N/A
2024/06/29 00:00:00,QLD1,61.95000000,N/A
2024/06/29 00:00:00,VIC1,99.81000000,N/A
2024/06/29 00:00:00,NSW1,67.32000000,N/A
2024/06/29 00:00:00,TAS1,101.47000000,N/A
2024/06/30 00:00:00,VIC1,104.26000000,N/A
2024/06/30 00:00:00,SA1,118.71000000,N/A
2024/06/30 00:00:00,QLD1,67.10000000,N/A
2024/06/30 00:00:00,TAS1,150.22000000,N/A
2024/06/30 00:00:00,NSW1,93.74000000,N/A
