"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.05.07","X00.00.09","X0000000418736042","X","X0000000418735995"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","BARCSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","BUTLERSG","7.799998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","BWTR1","15.090240",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CHALLHWF","5.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CLUNY","5.715267",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CONDONG1","-0.78",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","CULLRGWF","2.79",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","DIAPURWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","GB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","GRIFSF1","0.001526",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","HUGSF1","-0.0750",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","KEPBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","LRSF1","0.0220",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","MBAHNTH","53.493744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","MLSP1","0.0270",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","MLWF1","4.32",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","PIONEER","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","PORTWF","60.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","REPULSE","9.124285",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","RPCG","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","RUBICON","0.4050",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","SHOAL1","27.424999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","WAUBRAWF","81.071999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","WOOLNTH1","-0.79",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","YAMBUKWF","7.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:05:00","YSWF1","2.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","BARCSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","BUTLERSG","7.799998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","BWTR1","15.090240",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CHALLHWF","5.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CLUNY","5.715267",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CONDONG1","-0.77",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","CULLRGWF","2.42",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","DIAPURWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","GB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/04/01 00:10:00","GRIFSF1","0.001526",NA,NA,NA
