"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.10.08","X09.36.28","X001728344188369","MONTHLY_ARCHIVE","X001728344188369.1"
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","CULLRGWF","24.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DALNTH1","0.0412",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DARLSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DARTM1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DAYDSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DDPS1","252.65845",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DDSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DEVILS_G","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DG_NSW1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DG_QLD1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DG_SA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DG_TAS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DG_VIC1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DIAPURWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DPNTB1","-0.72825",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DRYCGT1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DRYCGT2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DRYCGT3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DULAWF1","51.9",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DUNDWF1","158.46001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DUNDWF2","40.82",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","DUNDWF3","102.87",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","EDENVSF1","0.30264",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","EILDON1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","EILDON2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ELAINWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","EMERASF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ER01","404.14435",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ER02","412.49408",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ER03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ER04","408.34363",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","FINLYSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","FISHER","2.75",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","FLYCRKWF","108.55",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GANGARR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GANNB1","-0.03351",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GANNSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GERMCRK","16.149",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GIRGSF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GLENSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GLRWNSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GNNDHSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GOONSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GORDON","0.9192",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GPWFEST1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GPWFEST2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GPWFEST3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GRANWF1","106.72",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GRIFSF1","0.001526",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE1","259.5127",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE2","110.40039",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE3","110.08594",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE4","109.8125",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSTONE6","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSWF1A","58.65",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GSWF1B1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GULLRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GULLRWF1","161.52255",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GULLRWF2","106.35026",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GUNNING1","43.38882",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","GUTHEGA","61.2",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HALLWF1","76.47",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HALLWF2","41.48",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HAMISF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HAUGHT11","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HAYMSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HBESS1","-1.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HBESSG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HBESSL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HD1WF1","83.93",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HDWF1","95.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HDWF2","67.8",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HDWF3","74.1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HEZ1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HILLSTN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HPRG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HPRL1","5.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HUGSF1","-0.139",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HUMENSW","12.088",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HUMEV","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HVWWBA1G","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HVWWBA1L","0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","HVWWPV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JBUTTERS","117.34672",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JEMALNG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLA01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLA02","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLA03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLA04","0.1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLB02","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JLB03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","JUNEESF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KABANWF1","58.153",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KAREEYA1","21.505",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KAREEYA2","21.4475",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KAREEYA3","21.3375",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KAREEYA4","21.3125",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KARSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KEPBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KEPSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KEPWF1","38.13",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KIAMSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KIATAWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KPP_1","744.89917",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","KSP1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LADBROK1","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LADBROK2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LBBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LBBL1","2.1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LEM_WIL","71.61945",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LGAPWF1","81.31",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LGAPWF2","56.08",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LILYSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LIMOSF11","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LIMOSF21","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LI_WY_CA","112.05221",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LKBONNY1","76.35957",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LKBONNY2","128.06902",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LKBONNY3","29.64152",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LK_ECHO","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LNGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LNGS2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LONSDALE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LOYYB1","316.125",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LOYYB2","318.375",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LRSF1","0.059",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LYA1","299",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LYA2","301",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LYA3","298",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","LYA4","296",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MACARTH1","241.2",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MACKNTSH","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MANNSF2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MANSLR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MAPS2PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MAPS3PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MARYRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MBAHNTH","42.1875",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MBPS2PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MCINTYR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MCKAY1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MEADOWBK","5.1444",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MERCER01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","METZSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/09/01 00:05:00","MEWF1","86.85568",NA,NA,NA
