SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/11/01 00:00:00,VIC1,100.42,106.65
2018/11/01 00:00:00,NSW1,93.41,105.66
2018/11/01 00:00:00,TAS1,102.06,119.08
2018/11/01 00:00:00,SA1,95.46,99.1
2018/11/01 00:00:00,QLD1,89,98.62
2018/11/02 00:00:00,QLD1,75.71,82.48
2018/11/02 00:00:00,TAS1,85.93,91.76
2018/11/02 00:00:00,SA1,58.34,50.36
2018/11/02 00:00:00,NSW1,80.02,89.13
2018/11/02 00:00:00,VIC1,75.80,80.48
2018/11/03 00:00:00,QLD1,73.79,N/A
2018/11/03 00:00:00,TAS1,66.97,N/A
2018/11/03 00:00:00,SA1,85.58,N/A
2018/11/03 00:00:00,NSW1,71.75,N/A
2018/11/03 00:00:00,VIC1,76.99,N/A
2018/11/04 00:00:00,TAS1,88.50,N/A
2018/11/04 00:00:00,VIC1,86.65,N/A
2018/11/04 00:00:00,QLD1,76.44,N/A
2018/11/04 00:00:00,SA1,95.80,N/A
2018/11/04 00:00:00,NSW1,72.12,N/A
2018/11/05 00:00:00,QLD1,109.10,130.24
2018/11/05 00:00:00,SA1,112.18,126.03
2018/11/05 00:00:00,NSW1,99.53,116.18
2018/11/05 00:00:00,VIC1,103.03,116.46
2018/11/05 00:00:00,TAS1,93.19,105.62
2018/11/06 00:00:00,QLD1,165.72,210.84
2018/11/06 00:00:00,VIC1,112.53,126.63
2018/11/06 00:00:00,TAS1,78.88,94.26
2018/11/06 00:00:00,SA1,112.82,124.13
2018/11/06 00:00:00,NSW1,150.56,189.26
2018/11/07 00:00:00,SA1,83.75,78.94
2018/11/07 00:00:00,VIC1,94.24,94.89
2018/11/07 00:00:00,TAS1,75.62,86.14
2018/11/07 00:00:00,NSW1,100.09,104.95
2018/11/07 00:00:00,QLD1,116.17,117.42
2018/11/08 00:00:00,NSW1,74.21,73.78
2018/11/08 00:00:00,QLD1,80.30,75.54
2018/11/08 00:00:00,VIC1,91.69,88.03
2018/11/08 00:00:00,TAS1,71.37,67.4
2018/11/08 00:00:00,SA1,98.07,91.67
2018/11/09 00:00:00,NSW1,89.29,88.94
2018/11/09 00:00:00,VIC1,101.87,93.03
2018/11/09 00:00:00,TAS1,90.58,80
2018/11/09 00:00:00,QLD1,82.94,85.67
2018/11/09 00:00:00,SA1,100.37,88.1
2018/11/10 00:00:00,SA1,91.68,N/A
2018/11/10 00:00:00,QLD1,62.97,N/A
2018/11/10 00:00:00,NSW1,65.07,N/A
2018/11/10 00:00:00,VIC1,84.76,N/A
2018/11/10 00:00:00,TAS1,82.33,N/A
2018/11/11 00:00:00,QLD1,62.70,N/A
2018/11/11 00:00:00,SA1,81.15,N/A
2018/11/11 00:00:00,TAS1,68.13,N/A
2018/11/11 00:00:00,NSW1,64.47,N/A
2018/11/11 00:00:00,VIC1,73.72,N/A
2018/11/12 00:00:00,NSW1,76.66,84.82
2018/11/12 00:00:00,SA1,112.39,120.64
2018/11/12 00:00:00,TAS1,91.50,96.97
2018/11/12 00:00:00,QLD1,73.50,81.25
2018/11/12 00:00:00,VIC1,104.29,111.99
2018/11/13 00:00:00,TAS1,103.13,106.27
2018/11/13 00:00:00,VIC1,110.97,113.92
2018/11/13 00:00:00,QLD1,78.73,85.14
2018/11/13 00:00:00,NSW1,81.28,88.23
2018/11/13 00:00:00,SA1,117.10,118.95
2018/11/14 00:00:00,SA1,119.19,110.03
2018/11/14 00:00:00,VIC1,117.50,116.34
2018/11/14 00:00:00,TAS1,89.47,76.52
2018/11/14 00:00:00,NSW1,109.65,115.65
2018/11/14 00:00:00,QLD1,106.65,114.65
