SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/07/01 00:00:00,TAS1,66.57,N/A
2018/07/01 00:00:00,SA1,97.50,N/A
2018/07/01 00:00:00,VIC1,81.45,N/A
2018/07/01 00:00:00,NSW1,74.61,N/A
2018/07/01 00:00:00,QLD1,66.78,N/A
2018/07/02 00:00:00,QLD1,71.70,80.06
2018/07/02 00:00:00,SA1,84.81,94
2018/07/02 00:00:00,VIC1,84.27,93.88
2018/07/02 00:00:00,TAS1,73.67,77.5
2018/07/02 00:00:00,NSW1,78.46,88.83
2018/07/03 00:00:00,QLD1,71.59,78.48
2018/07/03 00:00:00,NSW1,73.30,80.95
2018/07/03 00:00:00,VIC1,60.47,77.3
2018/07/03 00:00:00,TAS1,49.85,57.47
2018/07/03 00:00:00,SA1,57.19,69.28
2018/07/04 00:00:00,TAS1,44.14,43.42
2018/07/04 00:00:00,VIC1,54.55,67.92
2018/07/04 00:00:00,SA1,62.15,69.36
2018/07/04 00:00:00,QLD1,62.31,66.08
2018/07/04 00:00:00,NSW1,64.36,68.67
2018/07/05 00:00:00,SA1,55.26,69.4
2018/07/05 00:00:00,QLD1,60.02,63.45
2018/07/05 00:00:00,NSW1,59.97,63.53
2018/07/05 00:00:00,VIC1,49.81,64.26
2018/07/05 00:00:00,TAS1,41.79,52.28
2018/07/06 00:00:00,SA1,53.12,63.92
2018/07/06 00:00:00,TAS1,44.66,52.26
2018/07/06 00:00:00,QLD1,56.85,59.28
2018/07/06 00:00:00,NSW1,57.42,59.44
2018/07/06 00:00:00,VIC1,50.81,60.67
2018/07/07 00:00:00,TAS1,50.26,N/A
2018/07/07 00:00:00,NSW1,58.16,N/A
2018/07/07 00:00:00,QLD1,56.60,N/A
2018/07/07 00:00:00,VIC1,42.50,N/A
2018/07/07 00:00:00,SA1,44.89,N/A
2018/07/08 00:00:00,VIC1,44.35,N/A
2018/07/08 00:00:00,QLD1,56.29,N/A
2018/07/08 00:00:00,TAS1,63.28,N/A
2018/07/08 00:00:00,NSW1,59.13,N/A
2018/07/08 00:00:00,SA1,63.02,N/A
2018/07/09 00:00:00,QLD1,69.29,76.02
2018/07/09 00:00:00,SA1,701.60,1057.99
2018/07/09 00:00:00,VIC1,78.18,86.87
2018/07/09 00:00:00,TAS1,66.59,77.61
2018/07/09 00:00:00,NSW1,74.27,82.62
2018/07/10 00:00:00,QLD1,78.24,86.25
2018/07/10 00:00:00,NSW1,86.03,95.69
2018/07/10 00:00:00,SA1,259.76,320.85
2018/07/10 00:00:00,TAS1,65.67,64.93
2018/07/10 00:00:00,VIC1,90.69,101.77
2018/07/11 00:00:00,NSW1,79.52,83.12
2018/07/11 00:00:00,SA1,94.49,90.94
2018/07/11 00:00:00,VIC1,79.58,88.07
2018/07/11 00:00:00,TAS1,58.98,61.88
2018/07/11 00:00:00,QLD1,72.61,75.66
2018/07/12 00:00:00,TAS1,62.57,65.92
2018/07/12 00:00:00,VIC1,108.38,125.4
2018/07/12 00:00:00,SA1,140.51,159.42
2018/07/12 00:00:00,NSW1,93.12,102.25
2018/07/12 00:00:00,QLD1,75.15,79.76
2018/07/13 00:00:00,NSW1,95.71,108.11
2018/07/13 00:00:00,QLD1,83.83,94.64
2018/07/13 00:00:00,SA1,178.84,154.77
2018/07/13 00:00:00,VIC1,100.47,114.94
2018/07/13 00:00:00,TAS1,55.13,54.91
2018/07/14 00:00:00,TAS1,53.97,N/A
2018/07/14 00:00:00,QLD1,75.63,N/A
2018/07/14 00:00:00,NSW1,85.75,N/A
2018/07/14 00:00:00,SA1,74.11,N/A
2018/07/14 00:00:00,VIC1,82.13,N/A
2018/07/15 00:00:00,TAS1,49.64,N/A
2018/07/15 00:00:00,NSW1,78.39,N/A
2018/07/15 00:00:00,VIC1,62.33,N/A
2018/07/15 00:00:00,QLD1,73.20,N/A
2018/07/15 00:00:00,SA1,65.41,N/A
2018/07/16 00:00:00,SA1,78.03,103.1
2018/07/16 00:00:00,TAS1,48.97,58.71
2018/07/16 00:00:00,QLD1,83.88,94.39
2018/07/16 00:00:00,VIC1,81.32,107.72
2018/07/16 00:00:00,NSW1,92.84,107.03
2018/07/17 00:00:00,TAS1,47.11,54.05
2018/07/17 00:00:00,QLD1,72.41,77.45
