"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.02.07","X00.00.07","X0000000410396548","X","X0000000410396500"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","BUTLERSG","9.199999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","BWTR1","14.061360",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CAPTL_WF","31.129383",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CHALLHWF","17.799999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CLUNY","6.567636",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CONDONG1","-0.24",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","CULLRGWF","26.120001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","DIAPURWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","GB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","GERMCRK","17.004999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","GRIFSF1","0.001526",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","HUGSF1","-0.1030",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","KEPBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","LRSF1","-0.04",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","MBAHNTH","19.368752",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","MLSP1","0.0380",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","MLWF1","5.2350",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","PALOONA","12.929999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","PIONEER","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","PORTWF","41.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","REPULSE","10.966353",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","RPCG","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","RUBICON","0.72",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","SHOAL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","WAUBRAWF","94.404999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","WOOLNTH1","25.469999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","YAMBUKWF","2.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:05:00","YSWF1","1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","BUTLERSG","9.199999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","BWTR1","14.061360",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CAPTL_WF","34.668495",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CHALLHWF","14.799999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CLUNY","6.615244",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CONDONG1","-0.25",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","CULLRGWF","25.549999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","DIAPURWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/01/01 00:10:00","GB01","0",NA,NA,NA
