C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2024/08/06,16:02:28,0000000428653891,,0000000428653863
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",NEM,435852.49373700,282503.29322379,0.648200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",NSW1,148643.32522660,87935.49982992,0.591600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",QLD1,149259.97897300,101204.98432881,0.678000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",SA1,15623.37931752,3009.51842956,0.192600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",TAS1,15784.59885175,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/03 00:00:00",VIC1,106541.21136813,90353.29063550,0.848100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",NEM,497301.01009981,301564.30275912,0.606400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",NSW1,162774.89848376,98515.52362221,0.605200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",QLD1,163417.65760016,104525.74893059,0.639600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",SA1,27226.73912257,3643.74044956,0.133800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",TAS1,20695.91852165,60.86841059,0.002900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/04 00:00:00",VIC1,123185.79637167,94818.42134617,0.769700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",NEM,516599.19766872,311284.96613626,0.602600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",NSW1,177436.17852828,102633.55462186,0.578400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",QLD1,168001.63258241,105762.76095879,0.629500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",SA1,26818.52543465,3525.73602156,0.131500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",TAS1,20173.90591998,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/05 00:00:00",VIC1,124168.95520340,99362.91453405,0.800200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/06 00:00:00",NEM,500335.63286389,300873.15195039,0.601300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,49,17,"2023/12/06 00:00:00",NSW1,176578.28477406,104808.48454687,0.593600
