"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.11.08","X00.00.13","X0000000300863700","X","X0000000300863652"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","BARCSF1","0.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","BUTLERSG","11.999999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CATHROCK","31.219997",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CHALLHWF","1.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CLUNY","12.230259",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CNUNDAWF","7.308526",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","CULLRGWF","3.61",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","GB01","0.042744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","GERMCRK","36.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","HUGSF1","-0.1150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","LKBONNY1","14.378807",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","LRSF1","-0.0120",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","MBAHNTH","53.306259",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","MLSP1","0.237001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","MLWF1","6.06",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","MTMILLAR","62.834435",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","PIONEER","45.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","PORTWF","52.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","ROWALLAN","10.2737",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","RPCG","17.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","STARHLWF","21.993587",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","WAUBRAWF","2.8120",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","WOOLNTH1","4.230015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","WPWF","63",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","YAMBUKWF","7.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:05:00","YSWF1","0.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","BARCSF1","0.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","BUTLERSG","11.999999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CATHROCK","30.589998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CHALLHWF","1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CLUNY","12.263218",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CNUNDAWF","6.707825",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","CULLRGWF","3.82",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","GB01","0.042744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","GERMCRK","35.700001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","HUGSF1","-0.1150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","LKBONNY1","13.664332",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","LRSF1","-0.0120",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","MBAHNTH","53.306259",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","MLSP1","0.237001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","MLWF1","6.5850",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/10/01 00:10:00","MTMILLAR","63.154411",NA,NA,NA
