C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2020/12/08,00:14:42,0000000332914831,,0000000332914807
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",NEM,456809.93863041,301752.29516123,0.6606
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",NSW1,140011.032789,101025.12948033,0.7216
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",QLD1,150542.13153443,115086.26798936,0.7645
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",SA1,28165.010701,4212.41358751,0.1496
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",TAS1,19273.450067,63.53543317,0.0033
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/25 00:00:00",VIC1,118818.31353898,81364.94867086,0.6848
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",NEM,497921.68222049,328850.90447008,0.6604
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",NSW1,161450.743952,114542.31294528,0.7095
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",QLD1,158606.89711250,121297.00862463,0.7648
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",SA1,28963.181719,6867.37343563,0.2371
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",TAS1,21464.55342599,194.28463008,0.0091
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/26 00:00:00",VIC1,127436.306011,85949.92483446,0.6745
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",NEM,489075.19599693,333561.35246093,0.6820
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",NSW1,151090.408546,112344.63130302,0.7436
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",QLD1,163506.09331292,124804.44295033,0.7633
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",SA1,32940.244818,8645.78868185,0.2625
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",TAS1,28282.31952601,251.29746467,0.0089
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/27 00:00:00",VIC1,113256.129794,87515.19206106,0.7727
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",NEM,474342.30737619,330882.24427350,0.6976
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",NSW1,154261.774938,111870.16344277,0.7252
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",QLD1,161917.09657018,121118.74708212,0.7480
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",SA1,24752.454798,10072.61756573,0.4069
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",TAS1,29747.182751,378.85211192,0.0127
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,44,9,"2020/10/28 00:00:00",VIC1,103663.79831901,87441.86407096,0.8435
