SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/02/10 00:00:00,NSW1,38.98000000,N/A
2024/02/11 00:00:00,SA1,38.64000000,N/A
2024/02/11 00:00:00,QLD1,44.51000000,N/A
2024/02/11 00:00:00,TAS1,52.97000000,N/A
2024/02/11 00:00:00,VIC1,31.64000000,N/A
2024/02/11 00:00:00,NSW1,45.17000000,N/A
2024/02/12 00:00:00,QLD1,88.89000000,95.31000000
2024/02/12 00:00:00,VIC1,94.97000000,107.91000000
2024/02/12 00:00:00,SA1,118.69000000,139.34000000
2024/02/12 00:00:00,NSW1,97.17000000,109.32000000
2024/02/12 00:00:00,TAS1,74.54000000,63.24000000
2024/02/13 00:00:00,TAS1,886.23000000,1374.73000000
2024/02/13 00:00:00,VIC1,1434.01000000,2255.56000000
2024/02/13 00:00:00,QLD1,77.51000000,80.97000000
2024/02/13 00:00:00,NSW1,81.19000000,89.78000000
2024/02/13 00:00:00,SA1,-1.33000000,-74.61000000
2024/02/14 00:00:00,TAS1,53.76000000,42.38000000
2024/02/14 00:00:00,QLD1,101.54000000,103.17000000
2024/02/14 00:00:00,NSW1,83.78000000,80.88000000
2024/02/14 00:00:00,VIC1,29.75000000,-1.99000000
2024/02/14 00:00:00,SA1,31.40000000,-24.87000000
2024/02/15 00:00:00,NSW1,64.47000000,62.03000000
2024/02/15 00:00:00,TAS1,55.06000000,44.37000000
2024/02/15 00:00:00,SA1,19.32000000,-5.39000000
2024/02/15 00:00:00,QLD1,90.67000000,90.57000000
2024/02/15 00:00:00,VIC1,14.09000000,-14.10000000
2024/02/16 00:00:00,VIC1,46.88000000,34.71000000
2024/02/16 00:00:00,SA1,48.52000000,35.89000000
2024/02/16 00:00:00,TAS1,69.24000000,62.45000000
2024/02/16 00:00:00,QLD1,79.44000000,76.66000000
2024/02/16 00:00:00,NSW1,71.89000000,69.64000000
2024/02/17 00:00:00,TAS1,62.52000000,N/A
2024/02/17 00:00:00,SA1,53.88000000,N/A
2024/02/17 00:00:00,NSW1,64.98000000,N/A
2024/02/17 00:00:00,VIC1,38.27000000,N/A
2024/02/17 00:00:00,QLD1,52.02000000,N/A
2024/02/18 00:00:00,TAS1,53.14000000,N/A
2024/02/18 00:00:00,QLD1,56.64000000,N/A
2024/02/18 00:00:00,SA1,33.61000000,N/A
2024/02/18 00:00:00,VIC1,26.79000000,N/A
2024/02/18 00:00:00,NSW1,64.56000000,N/A
2024/02/19 00:00:00,VIC1,25.11000000,11.28000000
2024/02/19 00:00:00,NSW1,73.03000000,73.25000000
2024/02/19 00:00:00,TAS1,51.61000000,39.76000000
2024/02/19 00:00:00,QLD1,72.60000000,73.18000000
2024/02/19 00:00:00,SA1,30.29000000,16.63000000
2024/02/20 00:00:00,TAS1,78.29000000,77.47000000
2024/02/20 00:00:00,VIC1,74.05000000,80.24000000
2024/02/20 00:00:00,NSW1,69.51000000,70.91000000
2024/02/20 00:00:00,SA1,97.38000000,117.01000000
2024/02/20 00:00:00,QLD1,117.90000000,148.07000000
2024/02/21 00:00:00,VIC1,78.06000000,87.86000000
2024/02/21 00:00:00,TAS1,67.34000000,61.74000000
2024/02/21 00:00:00,SA1,646.71000000,982.48000000
2024/02/21 00:00:00,QLD1,82.88000000,92.10000000
2024/02/21 00:00:00,NSW1,78.67000000,86.52000000
2024/02/22 00:00:00,TAS1,82.03000000,82.07000000
2024/02/22 00:00:00,QLD1,111.86000000,124.75000000
2024/02/22 00:00:00,NSW1,107.86000000,120.71000000
2024/02/22 00:00:00,SA1,35.52000000,3.79000000
2024/02/22 00:00:00,VIC1,82.21000000,100.57000000
2024/02/23 00:00:00,SA1,-12.03000000,-47.72000000
2024/02/23 00:00:00,VIC1,4.19000000,-16.85000000
2024/02/23 00:00:00,TAS1,31.45000000,16.72000000
2024/02/23 00:00:00,NSW1,211.21000000,296.76000000
2024/02/23 00:00:00,QLD1,318.45000000,459.15000000
2024/02/24 00:00:00,SA1,17.68000000,N/A
2024/02/24 00:00:00,VIC1,-19.85000000,N/A
2024/02/24 00:00:00,NSW1,59.93000000,N/A
2024/02/24 00:00:00,QLD1,131.19000000,N/A
2024/02/24 00:00:00,TAS1,37.53000000,N/A
2024/02/25 00:00:00,TAS1,51.95000000,N/A
2024/02/25 00:00:00,VIC1,19.79000000,N/A
2024/02/25 00:00:00,SA1,61.09000000,N/A
2024/02/25 00:00:00,NSW1,56.51000000,N/A
2024/02/25 00:00:00,QLD1,73.07000000,N/A
2024/02/26 00:00:00,QLD1,467.29000000,691.06000000
2024/02/26 00:00:00,VIC1,27.44000000,8.15000000
2024/02/26 00:00:00,SA1,42.18000000,24.94000000
2024/02/26 00:00:00,TAS1,59.61000000,52.28000000
2024/02/26 00:00:00,NSW1,100.33000000,114.58000000
2024/02/27 00:00:00,NSW1,86.35000000,92.33000000
2024/02/27 00:00:00,VIC1,61.65000000,57.67000000
2024/02/27 00:00:00,SA1,245.55000000,347.31000000
2024/02/27 00:00:00,QLD1,107.60000000,102.94000000
2024/02/27 00:00:00,TAS1,65.85000000,58.06000000
2024/02/28 00:00:00,TAS1,60.05000000,59.99000000
2024/02/28 00:00:00,SA1,42.98000000,32.75000000
2024/02/28 00:00:00,NSW1,88.16000000,95.81000000
2024/02/28 00:00:00,VIC1,62.66000000,72.39000000
2024/02/28 00:00:00,QLD1,93.44000000,100.61000000
2024/02/29 00:00:00,VIC1,63.79000000,55.93000000
2024/02/29 00:00:00,SA1,97.55000000,73.71000000
2024/02/29 00:00:00,QLD1,253.14000000,353.89000000
2024/02/29 00:00:00,TAS1,68.70000000,63.39000000
2024/02/29 00:00:00,NSW1,833.64000000,1285.07000000
