C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2019/06/07,09:26:11,0000000308821731,,0000000308821707
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",NEM,439241.647490,342083.82524622,0.7788
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",NSW1,142899.013963,115949.13514328,0.8114
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",QLD1,148990.68504298,116289.68614460,0.7805
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",SA1,23217.864804,5975.19571464,0.2574
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",TAS1,20280.690193,3706.54746824,0.1828
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/21 00:00:00",VIC1,103853.39348702,100163.26077546,0.9645
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",NEM,448185.28551702,352088.73566069,0.7856
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",NSW1,150386.197297,122514.71696290,0.8147
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",QLD1,153845.97065101,120853.62343089,0.7855
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",SA1,24333.039983,6337.25051304,0.2604
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",TAS1,24165.77021401,3469.02997312,0.1436
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/22 00:00:00",VIC1,95454.307372,98914.11478074,1.0362
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/23 00:00:00",NEM,488492.036889,389896.09923883,0.7982
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/23 00:00:00",NSW1,168781.594728,135875.23336548,0.8050
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/23 00:00:00",QLD1,161387.40889299,129291.20135661,0.8011
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/23 00:00:00",SA1,25425.405192,7661.40444862,0.3013
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,17,9,"2019/04/23 00:00:00",TAS1,27128.280797,3456.85506319,0.1274
