SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/03/01 00:00:00,SA1,82.44000000,67.06000000
2024/03/01 00:00:00,TAS1,129.24000000,147.46000000
2024/03/01 00:00:00,NSW1,92.63000000,87.40000000
2024/03/01 00:00:00,QLD1,94.63000000,90.26000000
2024/03/01 00:00:00,VIC1,68.63000000,52.15000000
2024/03/02 00:00:00,NSW1,75.45000000,N/A
2024/03/02 00:00:00,TAS1,94.28000000,N/A
2024/03/02 00:00:00,SA1,36.02000000,N/A
2024/03/02 00:00:00,QLD1,74.29000000,N/A
2024/03/02 00:00:00,VIC1,29.80000000,N/A
2024/03/03 00:00:00,NSW1,61.99000000,N/A
2024/03/03 00:00:00,QLD1,106.66000000,N/A
2024/03/03 00:00:00,VIC1,-14.86000000,N/A
2024/03/03 00:00:00,SA1,-5.82000000,N/A
2024/03/03 00:00:00,TAS1,22.97000000,N/A
2024/03/04 00:00:00,VIC1,8.43000000,-5.63000000
2024/03/04 00:00:00,TAS1,45.66000000,38.99000000
2024/03/04 00:00:00,NSW1,62.02000000,60.71000000
2024/03/04 00:00:00,SA1,60.87000000,71.00000000
2024/03/04 00:00:00,QLD1,95.92000000,105.87000000
2024/03/05 00:00:00,QLD1,69.66000000,67.70000000
2024/03/05 00:00:00,SA1,76.57000000,74.25000000
2024/03/05 00:00:00,VIC1,62.95000000,58.82000000
2024/03/05 00:00:00,NSW1,70.23000000,68.90000000
2024/03/05 00:00:00,TAS1,74.97000000,71.97000000
2024/03/06 00:00:00,VIC1,87.78000000,83.40000000
2024/03/06 00:00:00,TAS1,97.44000000,94.14000000
2024/03/06 00:00:00,SA1,96.43000000,89.83000000
2024/03/06 00:00:00,NSW1,91.18000000,85.77000000
2024/03/06 00:00:00,QLD1,78.29000000,68.43000000
2024/03/07 00:00:00,QLD1,84.30000000,88.39000000
2024/03/07 00:00:00,SA1,34.72000000,14.67000000
2024/03/07 00:00:00,NSW1,68.03000000,62.77000000
2024/03/07 00:00:00,VIC1,28.87000000,8.51000000
2024/03/07 00:00:00,TAS1,64.80000000,51.66000000
2024/03/08 00:00:00,SA1,116.91000000,129.63000000
2024/03/08 00:00:00,VIC1,96.20000000,102.08000000
2024/03/08 00:00:00,TAS1,81.81000000,71.35000000
2024/03/08 00:00:00,QLD1,99.53000000,103.64000000
2024/03/08 00:00:00,NSW1,103.88000000,111.41000000
2024/03/09 00:00:00,QLD1,65.61000000,N/A
2024/03/09 00:00:00,TAS1,67.47000000,N/A
2024/03/09 00:00:00,VIC1,71.81000000,N/A
2024/03/09 00:00:00,SA1,75.63000000,N/A
2024/03/09 00:00:00,NSW1,75.71000000,N/A
2024/03/10 00:00:00,SA1,107.56000000,N/A
2024/03/10 00:00:00,TAS1,62.54000000,N/A
2024/03/10 00:00:00,NSW1,71.62000000,N/A
2024/03/10 00:00:00,VIC1,100.90000000,N/A
2024/03/10 00:00:00,QLD1,63.05000000,N/A
2024/03/11 00:00:00,SA1,230.38000000,316.95000000
2024/03/11 00:00:00,NSW1,94.01000000,94.57000000
2024/03/11 00:00:00,QLD1,85.45000000,82.31000000
2024/03/11 00:00:00,VIC1,76.46000000,74.80000000
2024/03/11 00:00:00,TAS1,76.49000000,62.22000000
2024/03/12 00:00:00,NSW1,89.83000000,85.88000000
2024/03/12 00:00:00,QLD1,68.78000000,52.86000000
2024/03/12 00:00:00,VIC1,92.35000000,93.01000000
2024/03/12 00:00:00,TAS1,85.01000000,87.28000000
2024/03/12 00:00:00,SA1,139.52000000,158.21000000
2024/03/13 00:00:00,TAS1,103.17000000,102.86000000
2024/03/13 00:00:00,VIC1,101.85000000,109.14000000
2024/03/13 00:00:00,SA1,108.83000000,117.85000000
2024/03/13 00:00:00,QLD1,77.81000000,68.99000000
2024/03/13 00:00:00,NSW1,95.69000000,97.04000000
2024/03/14 00:00:00,VIC1,55.45000000,52.85000000
2024/03/14 00:00:00,SA1,57.03000000,53.55000000
2024/03/14 00:00:00,QLD1,87.96000000,93.02000000
2024/03/14 00:00:00,TAS1,77.71000000,76.94000000
2024/03/14 00:00:00,NSW1,73.91000000,75.78000000
