"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.04.12","X00.00.04","X0000000293760869","X","X0000000293760821"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","BARCSF1","0.80",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","BUTLERSG","7.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CAPTL_WF","29.360001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CATHROCK","8.77",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CHALLHWF","13.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CLUNY","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CNUNDAWF","6.007008",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","CULLRGWF","23.08",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","GB01","-0.026440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","GERMCRK","38.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","HUGSF1","0.1930",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","LKBONNY1","10.002648",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","MBAHNTH","57.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","MLSP1","0.159001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","MLWF1","4.7550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","MTMILLAR","19.250673",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","PIONEER","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","PORTWF","38.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","REPULSE","6.173820",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","ROWALLAN","8.0514",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","RPCG","3",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","STARHLWF","4.698630",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","WAUBRAWF","135.240005",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","WOOLNTH1","118.140015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","WPWF","20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","YAMBUKWF","7.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:05:00","YSWF1","16.700001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","BARCSF1","0.80",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","BUTLERSG","7.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CAPTL_WF","31.8480",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CATHROCK","8.879999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CHALLHWF","13",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CLUNY","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CNUNDAWF","5.206073",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","CULLRGWF","18.719999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","GB01","-0.026440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","GERMCRK","38.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","HUGSF1","0.1930",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","LKBONNY1","10.091958",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","MBAHNTH","57.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","MLSP1","0.159001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","MLWF1","5.3850",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","MTMILLAR","18.886049",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","PIONEER","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","PORTWF","36.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","REPULSE","6.326260",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","ROWALLAN","8.1579",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","RPCG","3",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","STARHLWF","3.898863",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","WAUBRAWF","132.794006",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","WOOLNTH1","117.730019",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","WPWF","21",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","YAMBUKWF","6.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:10:00","YSWF1","16.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","BARCSF1","0.80",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","BUTLERSG","7.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CAPTL_WF","28.4440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CATHROCK","6.46",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CHALLHWF","12.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CLUNY","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CNUNDAWF","4.405139",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","CULLRGWF","13.73",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","GB01","-0.026440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","GERMCRK","39.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","HUGSF1","0.1930",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","LKBONNY1","9.020246",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","MBAHNTH","57.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","MLSP1","0.159001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","MLWF1","6.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","MTMILLAR","18.714899",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","PIONEER","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","PORTWF","33.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","REPULSE","5.754610",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","ROWALLAN","7.9023",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","RPCG","3",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","STARHLWF","3.798892",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","WAUBRAWF","128.766006",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","WOOLNTH1","113.690018",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","WPWF","23",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","YAMBUKWF","12.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:15:00","YSWF1","17.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","BARCSF1","0.80",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","BUTLERSG","7.399999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CAPTL_WF","24.571999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CATHROCK","7.34",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CHALLHWF","16",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CLOVER","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CLUNY","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CNUNDAWF","3.904555",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","CULLRGWF","8.47",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","GB01","-0.026440",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","GERMCRK","38.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","HUGSF1","0.1930",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","LKBONNY1","8.841627",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","MBAHNTH","57.862503",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","MLSP1","0.159001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","MLWF1","6.8850",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","MTMILLAR","19.503677",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","PIONEER","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","PORTWF","41.799999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/03/01 00:20:00","REPULSE","5.506895",NA,NA,NA
