"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.05.08","X00.00.02","X0000000294579225","X","X0000000294579167"
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","GB01","0.022186",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","GERMCRK","36",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","LKBONNY1","-0.360028",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","MBAHNTH","59.868744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","MTMILLAR","15.425838",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","PALOONA","7.96",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","PORTWF","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","REPULSE","12.824015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","ROWALLAN","8.9957",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","WAUBRAWF","13.0490",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","WOOLNTH1","40.040016",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","YAMBUKWF","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:10:00","YSWF1","0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","BUTLERSG","6.299998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CATHROCK","3.46",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CLUNY","0.000458",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CNUNDAWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","CULLRGWF","0.15",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","GB01","0.022186",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","GERMCRK","37.099998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","LKBONNY1","-0.449338",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","MBAHNTH","59.868744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","MTMILLAR","15.983937",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","PALOONA","7.88",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","PORTWF","0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","REPULSE","13.014565",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","ROWALLAN","8.8892",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","WAUBRAWF","14.6490",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","WOOLNTH1","37.050014",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","YAMBUKWF","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:15:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","BUTLERSG","6.299998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CATHROCK","4.90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CLOVER","-0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CLUNY","0.000458",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CNUNDAWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","CULLRGWF","0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","GB01","0.022186",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","GERMCRK","36.400002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","LKBONNY1","-0.449338",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","MBAHNTH","59.868744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","MTMILLAR","15.589547",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","PALOONA","7.88",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","PORTWF","0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","REPULSE","13.319445",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","ROWALLAN","8.8679",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","WAUBRAWF","13.9780",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","WOOLNTH1","38.900017",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","YAMBUKWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:20:00","YSWF1","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","BUTLERSG","6.399998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CATHROCK","5.16",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CLUNY","0.000458",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CNUNDAWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","CULLRGWF","0.35",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","GB01","0.022953",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","GERMCRK","36.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","LKBONNY1","-0.449338",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","MBAHNTH","59.868744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","MTMILLAR","15.745815",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","PALOONA","7.72",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","PORTWF","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","REPULSE","12.366694",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","ROWALLAN","8.9247",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","WAUBRAWF","16.672001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","WOOLNTH1","44.440018",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","YAMBUKWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:25:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","BUTLERSG","6.299998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CATHROCK","4.86",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CLUNY","0.000458",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CNUNDAWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","CULLRGWF","0.45",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","GB01","0.022953",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","GERMCRK","34.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","LKBONNY1","-0.360028",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","MBAHNTH","59.868744",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","MTMILLAR","16.780157",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","PALOONA","7.98",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","PORTWF","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","REPULSE","12.881180",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","ROWALLAN","8.8821",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","WAUBRAWF","17.8410",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","WOOLNTH1","53.440018",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","YAMBUKWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:30:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","BUTLERSG","6.299998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CATHROCK","5.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CHALLHWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CLUNY","0.000458",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CNUNDAWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","CULLRGWF","0.51",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","GB01","0.022953",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","GERMCRK","34.599998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","HUGSF1","0.5550",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","LKBONNY1","-0.360028",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","LRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","MBAHNTH","58.706253",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","MLSP1","0.161001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","MLWF1","0.0150",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","MTMILLAR","18.424686",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","PALOONA","7.85",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","PIONEER","-0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","PORTWF","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","REPULSE","13.224170",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","ROWALLAN","8.9460",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","RPCG","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","STARHLWF","-0.099971",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","WAUBRAWF","18.2740",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","WOOLNTH1","59.850018",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","WPWF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","YAMBUKWF","0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:35:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:40:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/04/01 00:40:00","BUTLERSG","6.399998",NA,NA,NA
