C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2018/08/07,00:00:11,0000000297752366,,0000000297752332
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",NEM,531087.246321,457227.51999568,0.8609
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",NSW1,185752.051471,164538.98374547,0.8858
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",QLD1,160156.75631999,138606.77329284,0.8654
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",SA1,25170.66473901,12190.20211363,0.4843
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",TAS1,41431.074901,1.59102042,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/24 00:00:00",VIC1,118576.698890,141889.96982332,1.1966
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",NEM,581649.93596250,479766.60503897,0.8248
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",NSW1,200265.80432025,170217.70898585,0.85
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",QLD1,174502.31937125,152667.70568767,0.8749
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",SA1,31481.602299,14983.92897119,0.4760
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",TAS1,42478.668775,116.73042049,0.0027
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/25 00:00:00",VIC1,132921.541197,141780.53097377,1.0666
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",NEM,583229.50810599,481676.36269378,0.8259
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",NSW1,205522.70131176,172250.19955264,0.8381
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",QLD1,171170.84172524,150663.19160970,0.8802
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",SA1,32125.22800399,16336.00159220,0.5085
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",TAS1,42442.887929,269.11842611,0.0063
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/26 00:00:00",VIC1,131967.849136,142157.85151313,1.0772
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",NEM,589303.64073773,485539.33565758,0.8239
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",NSW1,204241.752056,169743.57346512,0.8311
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",QLD1,175821.30749773,152762.22429543,0.8688
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",SA1,28219.468947,17388.78014231,0.6162
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",TAS1,43876.874087,304.19239237,0.0069
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/27 00:00:00",VIC1,137144.238150,145340.56536235,1.0598
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",NEM,588582.88995801,483544.18434427,0.8215
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",NSW1,200405.41512827,170391.54308764,0.8502
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",QLD1,175331.28513773,151944.00599615,0.8666
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",SA1,33674.13679901,14868.91484333,0.4416
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",TAS1,44279.318379,337.14819853,0.0076
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/28 00:00:00",VIC1,134892.734514,146002.57221862,1.0824
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",NEM,575308.87590226,456006.81372004,0.7926
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",NSW1,195968.02024701,166880.08689151,0.8516
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",QLD1,163819.72647024,143291.19638588,0.8747
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",SA1,39150.76929701,5877.74767781,0.1501
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",TAS1,38209.334323,1.59144366,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/29 00:00:00",VIC1,138161.025565,139956.19132118,1.0130
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",NEM,529548.30408451,435293.63884475,0.8220
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",NSW1,180083.983215,148346.69996229,0.8238
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",QLD1,158220.50088450,138581.98428380,0.8759
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",SA1,27680.758688,11400.99117408,0.4119
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",TAS1,34890.759627,1.59108096,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,26,9,"2018/06/30 00:00:00",VIC1,128672.30167001,136962.37234362,1.0644
