C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2022/08/09,00:00:15,0000000368454742,,0000000368454715
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",NEM,432262.36891708,287240.80557719,0.664500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",NSW1,146575.16739836,88549.06085223,0.604100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",QLD1,136966.97459363,98551.19405686,0.719500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",SA1,19980.41956178,2756.96008055,0.138000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",TAS1,18576.14958356,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/05 00:00:00",VIC1,110163.65777975,97383.59058755,0.884000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",NEM,475171.50130353,321852.37717867,0.677300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",NSW1,156826.82728118,108238.70272881,0.690200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",QLD1,149995.78087866,108509.61341350,0.723400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",SA1,22788.18895669,4392.27419704,0.192700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",TAS1,23786.53686384,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/06 00:00:00",VIC1,121774.16732316,100711.78683932,0.827000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",NEM,489908.19686977,327531.76378629,0.668600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",NSW1,159748.99206776,111402.98021473,0.697400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",QLD1,154001.43417615,109760.21565640,0.712700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",SA1,26647.95140537,3944.54053992,0.148000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",TAS1,25368.98170218,23.80987464,0.000900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/07 00:00:00",VIC1,124140.83751831,102400.21750060,0.824900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",NEM,491965.19346866,312264.64129826,0.634700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",NSW1,162422.20145455,107800.89809186,0.663700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",QLD1,155331.23864326,112462.17741661,0.724000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",SA1,30202.53574419,2246.76001019,0.074400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",TAS1,19821.15985086,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/08 00:00:00",VIC1,124188.05777580,89754.80577960,0.722700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",NEM,497620.11950020,312933.48598480,0.628900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",NSW1,158976.16749568,109403.66692981,0.688200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",QLD1,151735.41801187,108365.35241233,0.714200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",SA1,28987.02257642,1699.90089377,0.058600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",TAS1,21301.99330738,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/09 00:00:00",VIC1,136619.51810885,93464.56574889,0.684100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",NEM,488411.79424976,309994.17410732,0.634700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",NSW1,165813.08725366,109314.17396618,0.659300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",QLD1,152013.51495021,105674.27105522,0.695200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",SA1,23761.40874794,3524.14008441,0.148300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",TAS1,24926.27089468,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/10 00:00:00",VIC1,121897.51240327,91481.58900151,0.750500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2021,50,16,"2021/12/11 00:00:00",NEM,440249.92348892,289764.12099558,0.658200
