"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2025.01.10","X14.16.20","X001736482580184","MONTHLY_ARCHIVE","X001736482580184.1"
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BASTYAN","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BBATTERY1","-1.13602","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BBTHREE1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BBTHREE2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BBTHREE3","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BDL01","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BDL02","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BERYLSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BHB1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BLOWERNG","18.7","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BLUEGSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BLUFF1","3.4","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BLYTHB1","0.07","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BNGSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BNGSF2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BOCORWF1","100.29","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BODWF1","9.50118","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BOLIVPS1","0.00001","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BOMENSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BOWWBA1","-0.014","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BOWWPV1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR3","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR5","0.08057","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR6","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRAEMAR7","0.08057","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BROKENH1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRYB1WF1","126.421","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BRYB2WF2","84.67841","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BULBES1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BULGANA1","54.15","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BUTLERSG","9.399999","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BW01","656.51636","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BW02","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BW03","684.56854","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BW04","684.10468","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","BWTR1","4.80144","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CALL_B_1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CALL_B_2","298","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CAPBES1","-0.18","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CAPTL_WF","14.222874","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CATHROCK","10.8","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CBWWBA1","-0.021","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CETHANA","75.25237","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CG1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CG2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CG3","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CG4","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CHALLHWF","19.9","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CHBESS1","-0.36717","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CHILDSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CHYTWF1","22.68","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLARESF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLEMGPWF","9.79676","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLERMSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLOVER","8.56","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLRKCWF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CLUNY","11.224995","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CNUNDAWF","3.10362","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","COHUNSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","COLEASF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","COLUMSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","COLWF01","11.25505","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CONDONG1","-1.81","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","COOPGWF1","99.62","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CPP_3","401.5","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CPP_4","395.72501","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CPSA","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CROOKWF2","29.35531","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CROOKWF3","16.82574","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CROWLWF1","33.65888","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CRURWF1","26.99985","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CRWASF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CSPVPS1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CTHLWF1","118.16893","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","CULLRGWF","3.17","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DALNTH1","-0.22126","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DARLSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DARTM1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DAYDSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DDPS1","338.29541","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DDSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DEVILS_G","55.98071","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DG_NSW1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DG_QLD1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DG_SA1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DG_TAS1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DG_VIC1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DIAPURWF1","7.3","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DPNTB1","-0.24674","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DRYCGT1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DRYCGT2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DRYCGT3","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DULAWF1","20.1","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DUNDWF1","87.76","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DUNDWF2","34.3","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","DUNDWF3","65.89","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","EDENVSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","EILDON1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","EILDON2","0.04","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ELAINWF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","EMERASF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ER01","678.04993","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ER02","650.2663","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ER03","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ER04","656.80933","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","ERGT01","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","FINLYSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","FISHER","45.96","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","FLYCRKWF","18.58","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GANGARR1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GANNB1","-0.25712","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GANNSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GB01","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GERMCRK","17.327999","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GIRGSF","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GLENSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GLRWNSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GNNDHSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GOONSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GORDON","199.23645","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GPWFEST1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GPWFEST2","11.9","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GPWFEST3","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GRANWF1","34.71","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GRIFSF1","0.001526","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE1","199.87598","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE2","210.41016","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE3","210.32129","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE4","209.86328","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE5","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSTONE6","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSWF1A","34.5","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GSWF1B1","3.87","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GULLRSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GULLRWF1","16.67475","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GULLRWF2","20.62385","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GUNNING1","5.85852","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","GUTHEGA","33.7","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HALLWF1","16.73","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HALLWF2","8.07","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HAMISF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HAUGHT11","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HAYMSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HBESS1","-0.5","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HD1WF1","68.19","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HDWF1","10","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HDWF2","7.9","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HDWF3","8.9","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HEZ1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HILLSTN1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HPR1","0.2","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HUGSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HUMENSW","9.83313","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HUMEV","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HVWWBA1","-0.026","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","HVWWPV1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JBUTTERS","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JEMALNG1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLA01","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLA02","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLA03","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLA04","0.1","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLB01","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLB02","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JLB03","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","JUNEESF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KABANWF1","19.24","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KAREEYA1","12.92","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KAREEYA2","12.9025","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KAREEYA3","12.805","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KAREEYA4","12.835","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KARSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KEPBG1","0.1","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KEPSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KEPWF1","7.4","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KIAMSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KIATAWF1","15.9","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KINGASF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KPP_1","642.71088","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","KSP1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LADBROK1","0.01","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LADBROK2","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LBB1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LEM_WIL","32.91595","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LGAPWF1","19.57","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LGAPWF2","12.31","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LILYSF1","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LIMOSF11","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LIMOSF21","0","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LI_WY_CA","82.89465","2024/12/01 00:00:11",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/12/01 00:05:00","LKBONNY1","2.67928","2024/12/01 00:00:11",NA,NA
