C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2019/09/07,00:00:05,0000000312468675,,0000000312468651
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",NEM,494777.14850417,340291.32178250,0.6878
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",NSW1,170088.38311599,131466.81098595,0.7729
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",QLD1,142523.68647317,111313.99415142,0.7810
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",SA1,32776.600962,5201.30613472,0.1587
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",TAS1,39801.994677,153.61755413,0.0039
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/21 00:00:00",VIC1,109586.48327601,92155.59295628,0.8409
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",NEM,539330.21453044,364592.49253231,0.6760
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",NSW1,181444.03444201,144215.37411120,0.7948
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",QLD1,155724.81405742,121644.47568077,0.7812
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",SA1,43966.944584,6448.65086257,0.1467
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",TAS1,40103.88746701,285.11176261,0.0071
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/22 00:00:00",VIC1,118090.533980,91998.88011516,0.7791
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",NEM,543130.70556051,361764.79153165,0.6661
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",NSW1,191105.266853,144582.76473208,0.7566
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",QLD1,148431.42250350,115579.50148319,0.7787
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",SA1,46823.39479201,7089.94111381,0.1514
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",TAS1,40631.644079,393.70652078,0.0097
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/23 00:00:00",VIC1,116138.977333,94118.87768179,0.8104
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,30,10,"2019/07/24 00:00:00",NEM,544185.57046493,384460.77401889,0.7065
