SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/10/01 00:00:00,QLD1,70.94000000,52.03000000
2024/10/01 00:00:00,SA1,50.87000000,35.26000000
2024/10/01 00:00:00,VIC1,44.26000000,36.23000000
2024/10/01 00:00:00,TAS1,34.81000000,40.87000000
2024/10/01 00:00:00,NSW1,72.50000000,59.57000000
2024/10/02 00:00:00,TAS1,54.38000000,44.57000000
2024/10/02 00:00:00,NSW1,83.24000000,84.22000000
2024/10/02 00:00:00,VIC1,47.74000000,31.28000000
2024/10/02 00:00:00,QLD1,67.94000000,55.71000000
2024/10/02 00:00:00,SA1,42.92000000,23.31000000
2024/10/03 00:00:00,VIC1,-15.57000000,-34.61000000
2024/10/03 00:00:00,TAS1,11.86000000,1.78000000
2024/10/03 00:00:00,NSW1,63.50000000,55.77000000
2024/10/03 00:00:00,QLD1,50.05000000,30.68000000
2024/10/03 00:00:00,SA1,-17.13000000,-38.41000000
2024/10/04 00:00:00,TAS1,19.87000000,27.03000000
2024/10/04 00:00:00,SA1,-3.16000000,-1.16000000
2024/10/04 00:00:00,NSW1,59.89000000,50.09000000
2024/10/04 00:00:00,VIC1,8.66000000,10.58000000
2024/10/04 00:00:00,QLD1,42.93000000,20.61000000
2024/10/05 00:00:00,VIC1,-9.44000000,N/A
2024/10/05 00:00:00,SA1,-18.22000000,N/A
2024/10/05 00:00:00,NSW1,14.40000000,N/A
2024/10/05 00:00:00,QLD1,32.91000000,N/A
2024/10/05 00:00:00,TAS1,8.13000000,N/A
2024/10/06 00:00:00,TAS1,-0.64000000,N/A
2024/10/06 00:00:00,NSW1,13.60000000,N/A
2024/10/06 00:00:00,QLD1,60.08000000,N/A
2024/10/06 00:00:00,SA1,15.26000000,N/A
2024/10/06 00:00:00,VIC1,-24.34000000,N/A
2024/10/07 00:00:00,TAS1,19.64000000,23.16000000
2024/10/07 00:00:00,VIC1,15.64000000,15.26000000
2024/10/07 00:00:00,SA1,-40.12000000,-138.90000000
2024/10/07 00:00:00,NSW1,26.68000000,4.54000000
2024/10/07 00:00:00,QLD1,87.80000000,54.33000000
2024/10/08 00:00:00,SA1,43.06000000,23.60000000
2024/10/08 00:00:00,QLD1,117.05000000,102.80000000
2024/10/08 00:00:00,TAS1,53.52000000,45.71000000
2024/10/08 00:00:00,NSW1,105.03000000,110.49000000
2024/10/08 00:00:00,VIC1,48.19000000,38.15000000
2024/10/09 00:00:00,TAS1,45.73000000,33.66000000
2024/10/09 00:00:00,VIC1,24.55000000,1.76000000
2024/10/09 00:00:00,QLD1,108.94000000,101.75000000
2024/10/09 00:00:00,SA1,19.51000000,-6.22000000
2024/10/09 00:00:00,NSW1,79.94000000,84.63000000
2024/10/10 00:00:00,VIC1,-2.87000000,-8.24000000
2024/10/10 00:00:00,SA1,-4.95000000,-11.93000000
2024/10/10 00:00:00,TAS1,6.30000000,5.96000000
2024/10/10 00:00:00,QLD1,87.86000000,66.32000000
2024/10/10 00:00:00,NSW1,52.48000000,33.54000000
2024/10/11 00:00:00,TAS1,15.23000000,15.01000000
2024/10/11 00:00:00,VIC1,15.33000000,-1.19000000
2024/10/11 00:00:00,QLD1,100.88000000,69.46000000
2024/10/11 00:00:00,SA1,14.54000000,-2.71000000
2024/10/11 00:00:00,NSW1,71.25000000,63.46000000
2024/10/12 00:00:00,VIC1,-10.42000000,N/A
2024/10/12 00:00:00,NSW1,73.81000000,N/A
2024/10/12 00:00:00,TAS1,25.87000000,N/A
2024/10/12 00:00:00,SA1,-6.73000000,N/A
2024/10/12 00:00:00,QLD1,65.09000000,N/A
2024/10/13 00:00:00,NSW1,72.59000000,N/A
2024/10/13 00:00:00,SA1,40.47000000,N/A
2024/10/13 00:00:00,QLD1,36.15000000,N/A
2024/10/13 00:00:00,VIC1,30.81000000,N/A
2024/10/13 00:00:00,TAS1,46.93000000,N/A
2024/10/14 00:00:00,TAS1,21.55000000,1.77000000
2024/10/14 00:00:00,SA1,21.99000000,-12.26000000
2024/10/14 00:00:00,VIC1,21.97000000,-9.59000000
2024/10/14 00:00:00,NSW1,89.57000000,86.96000000
2024/10/14 00:00:00,QLD1,83.04000000,80.42000000
2024/10/15 00:00:00,NSW1,156.89000000,190.06000000
2024/10/15 00:00:00,SA1,14.05000000,15.34000000
2024/10/15 00:00:00,VIC1,13.74000000,15.07000000
2024/10/15 00:00:00,TAS1,8.89000000,6.19000000
2024/10/15 00:00:00,QLD1,72.07000000,48.18000000
2024/10/16 00:00:00,TAS1,44.28000000,60.00000000
2024/10/16 00:00:00,VIC1,35.16000000,45.77000000
2024/10/16 00:00:00,SA1,45.47000000,58.85000000
2024/10/16 00:00:00,NSW1,100.82000000,114.01000000
2024/10/16 00:00:00,QLD1,36.35000000,21.55000000
2024/10/17 00:00:00,VIC1,34.11000000,34.48000000
2024/10/17 00:00:00,QLD1,48.80000000,30.01000000
2024/10/17 00:00:00,SA1,190.21000000,247.99000000
2024/10/17 00:00:00,TAS1,38.75000000,41.68000000
2024/10/17 00:00:00,NSW1,79.07000000,68.30000000
2024/10/18 00:00:00,TAS1,36.13000000,44.07000000
2024/10/18 00:00:00,NSW1,71.19000000,70.09000000
2024/10/18 00:00:00,VIC1,15.83000000,21.37000000
2024/10/18 00:00:00,SA1,-7.37000000,-15.43000000
2024/10/18 00:00:00,QLD1,51.26000000,30.20000000
2024/10/19 00:00:00,VIC1,5.85000000,N/A
2024/10/19 00:00:00,NSW1,75.43000000,N/A
2024/10/19 00:00:00,QLD1,48.95000000,N/A
2024/10/19 00:00:00,SA1,8.78000000,N/A
2024/10/19 00:00:00,TAS1,34.49000000,N/A
2024/10/20 00:00:00,VIC1,18.48000000,N/A
2024/10/20 00:00:00,TAS1,100.19000000,N/A
2024/10/20 00:00:00,NSW1,43.19000000,N/A
2024/10/20 00:00:00,SA1,20.91000000,N/A
2024/10/20 00:00:00,QLD1,39.81000000,N/A
2024/10/21 00:00:00,SA1,40.90000000,37.45000000
2024/10/21 00:00:00,VIC1,39.29000000,35.25000000
2024/10/21 00:00:00,NSW1,81.97000000,86.72000000
2024/10/21 00:00:00,TAS1,70.81000000,67.61000000
2024/10/21 00:00:00,QLD1,81.39000000,84.98000000
2024/10/22 00:00:00,SA1,181.57000000,246.98000000
2024/10/22 00:00:00,TAS1,60.06000000,66.91000000
2024/10/22 00:00:00,QLD1,73.97000000,56.08000000
2024/10/22 00:00:00,VIC1,30.35000000,25.67000000
2024/10/22 00:00:00,NSW1,73.92000000,55.39000000
2024/10/23 00:00:00,TAS1,120.58000000,126.01000000
2024/10/23 00:00:00,NSW1,192.63000000,224.42000000
2024/10/23 00:00:00,SA1,171.35000000,192.18000000
2024/10/23 00:00:00,QLD1,177.99000000,203.19000000
2024/10/23 00:00:00,VIC1,30.54000000,-24.15000000
2024/10/24 00:00:00,TAS1,38.43000000,27.18000000
2024/10/24 00:00:00,NSW1,90.35000000,77.72000000
2024/10/24 00:00:00,VIC1,8.57000000,-23.30000000
2024/10/24 00:00:00,QLD1,88.96000000,65.37000000
2024/10/24 00:00:00,SA1,17.58000000,-17.34000000
2024/10/25 00:00:00,SA1,70.37000000,27.85000000
2024/10/25 00:00:00,QLD1,52.00000000,28.07000000
2024/10/25 00:00:00,TAS1,70.78000000,59.49000000
2024/10/25 00:00:00,VIC1,49.97000000,24.75000000
2024/10/25 00:00:00,NSW1,75.05000000,59.92000000
2024/10/26 00:00:00,TAS1,60.24000000,N/A
2024/10/26 00:00:00,SA1,44.26000000,N/A
2024/10/26 00:00:00,QLD1,48.43000000,N/A
2024/10/26 00:00:00,VIC1,27.28000000,N/A
2024/10/26 00:00:00,NSW1,72.16000000,N/A
2024/10/27 00:00:00,VIC1,-0.60000000,N/A
2024/10/27 00:00:00,QLD1,56.46000000,N/A
2024/10/27 00:00:00,SA1,-1.00000000,N/A
2024/10/27 00:00:00,NSW1,59.13000000,N/A
2024/10/27 00:00:00,TAS1,45.53000000,N/A
2024/10/28 00:00:00,NSW1,61.54000000,57.22000000
2024/10/28 00:00:00,TAS1,95.73000000,110.60000000
2024/10/28 00:00:00,SA1,-6.11000000,-27.77000000
2024/10/28 00:00:00,QLD1,97.14000000,76.99000000
2024/10/28 00:00:00,VIC1,-7.38000000,-29.59000000
2024/10/29 00:00:00,SA1,48.52000000,14.77000000
2024/10/29 00:00:00,NSW1,101.86000000,91.33000000
2024/10/29 00:00:00,TAS1,118.99000000,120.34000000
2024/10/29 00:00:00,QLD1,80.66000000,50.02000000
2024/10/29 00:00:00,VIC1,48.07000000,14.87000000
2024/10/30 00:00:00,VIC1,52.33000000,9.17000000
2024/10/30 00:00:00,TAS1,115.16000000,113.26000000
2024/10/30 00:00:00,SA1,55.56000000,7.35000000
2024/10/30 00:00:00,NSW1,89.93000000,61.69000000
2024/10/30 00:00:00,QLD1,61.77000000,38.51000000
2024/10/31 00:00:00,SA1,38.94000000,10.14000000
2024/10/31 00:00:00,QLD1,68.66000000,61.33000000
2024/10/31 00:00:00,TAS1,121.48000000,125.53000000
2024/10/31 00:00:00,VIC1,35.16000000,8.18000000
2024/10/31 00:00:00,NSW1,96.10000000,92.80000000
