SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2024/05/01 00:00:00,VIC1,82.36000000,67.29000000
2024/05/01 00:00:00,TAS1,95.13000000,86.57000000
2024/05/01 00:00:00,NSW1,94.17000000,94.16000000
2024/05/01 00:00:00,QLD1,76.15000000,66.13000000
2024/05/01 00:00:00,SA1,68.45000000,49.57000000
2024/05/02 00:00:00,SA1,103.09000000,95.47000000
2024/05/02 00:00:00,TAS1,105.39000000,95.57000000
2024/05/02 00:00:00,QLD1,85.12000000,72.57000000
2024/05/02 00:00:00,NSW1,208.14000000,266.54000000
2024/05/02 00:00:00,VIC1,119.19000000,118.58000000
2024/05/03 00:00:00,QLD1,115.68000000,101.46000000
2024/05/03 00:00:00,SA1,161.70000000,149.45000000
2024/05/03 00:00:00,TAS1,136.13000000,124.63000000
2024/05/03 00:00:00,VIC1,161.88000000,155.22000000
2024/05/03 00:00:00,NSW1,230.66000000,280.04000000
2024/05/04 00:00:00,NSW1,113.07000000,N/A
2024/05/04 00:00:00,TAS1,139.32000000,N/A
2024/05/04 00:00:00,SA1,127.77000000,N/A
2024/05/04 00:00:00,QLD1,95.55000000,N/A
2024/05/04 00:00:00,VIC1,119.20000000,N/A
2024/05/05 00:00:00,NSW1,113.47000000,N/A
2024/05/05 00:00:00,TAS1,99.21000000,N/A
2024/05/05 00:00:00,VIC1,63.71000000,N/A
2024/05/05 00:00:00,SA1,64.56000000,N/A
2024/05/05 00:00:00,QLD1,100.89000000,N/A
2024/05/06 00:00:00,QLD1,70.24000000,56.50000000
2024/05/06 00:00:00,SA1,75.34000000,67.01000000
2024/05/06 00:00:00,NSW1,92.62000000,89.95000000
2024/05/06 00:00:00,TAS1,119.42000000,119.54000000
2024/05/06 00:00:00,VIC1,71.18000000,62.19000000
2024/05/07 00:00:00,TAS1,171.54000000,173.51000000
2024/05/07 00:00:00,NSW1,885.99000000,1323.30000000
2024/05/07 00:00:00,VIC1,139.60000000,134.40000000
2024/05/07 00:00:00,QLD1,115.35000000,92.62000000
2024/05/07 00:00:00,SA1,108.82000000,86.63000000
2024/05/08 00:00:00,SA1,138.90000000,123.44000000
2024/05/08 00:00:00,VIC1,159.16000000,150.98000000
2024/05/08 00:00:00,QLD1,104.09000000,89.26000000
2024/05/08 00:00:00,TAS1,192.93000000,189.25000000
2024/05/08 00:00:00,NSW1,3553.68000000,5062.37000000
2024/05/09 00:00:00,VIC1,221.03000000,245.78000000
2024/05/09 00:00:00,TAS1,230.34000000,250.56000000
2024/05/09 00:00:00,SA1,201.63000000,216.82000000
2024/05/09 00:00:00,QLD1,109.20000000,115.60000000
2024/05/09 00:00:00,NSW1,249.00000000,256.53000000
2024/05/10 00:00:00,VIC1,188.42000000,209.16000000
2024/05/10 00:00:00,TAS1,193.57000000,213.48000000
2024/05/10 00:00:00,NSW1,195.14000000,216.52000000
2024/05/10 00:00:00,QLD1,101.60000000,74.68000000
2024/05/10 00:00:00,SA1,182.99000000,192.82000000
2024/05/11 00:00:00,VIC1,110.97000000,N/A
2024/05/11 00:00:00,SA1,132.12000000,N/A
2024/05/11 00:00:00,NSW1,127.20000000,N/A
2024/05/11 00:00:00,TAS1,139.69000000,N/A
2024/05/11 00:00:00,QLD1,89.23000000,N/A
2024/05/12 00:00:00,NSW1,111.41000000,N/A
2024/05/12 00:00:00,VIC1,122.64000000,N/A
2024/05/12 00:00:00,SA1,145.14000000,N/A
2024/05/12 00:00:00,QLD1,93.65000000,N/A
2024/05/12 00:00:00,TAS1,135.88000000,N/A
2024/05/13 00:00:00,SA1,184.41000000,166.31000000
2024/05/13 00:00:00,TAS1,150.13000000,131.42000000
2024/05/13 00:00:00,VIC1,135.95000000,116.22000000
2024/05/13 00:00:00,NSW1,121.92000000,126.36000000
2024/05/13 00:00:00,QLD1,80.00000000,65.23000000
2024/05/14 00:00:00,QLD1,98.44000000,82.30000000
2024/05/14 00:00:00,VIC1,148.64000000,165.00000000
2024/05/14 00:00:00,TAS1,167.60000000,193.04000000
2024/05/14 00:00:00,SA1,161.46000000,177.38000000
2024/05/14 00:00:00,NSW1,140.27000000,148.02000000
2024/05/15 00:00:00,NSW1,138.57000000,137.09000000
2024/05/15 00:00:00,TAS1,101.65000000,70.89000000
2024/05/15 00:00:00,QLD1,98.32000000,88.51000000
2024/05/15 00:00:00,SA1,161.90000000,149.82000000
2024/05/15 00:00:00,VIC1,147.15000000,139.02000000
2024/05/16 00:00:00,QLD1,110.66000000,105.24000000
2024/05/16 00:00:00,NSW1,146.42000000,142.86000000
2024/05/16 00:00:00,VIC1,151.48000000,149.61000000
2024/05/16 00:00:00,TAS1,116.61000000,95.07000000
2024/05/16 00:00:00,SA1,154.86000000,150.94000000
2024/05/17 00:00:00,NSW1,107.41000000,98.42000000
2024/05/17 00:00:00,QLD1,69.79000000,51.60000000
2024/05/17 00:00:00,VIC1,104.98000000,99.13000000
2024/05/17 00:00:00,TAS1,110.64000000,112.38000000
2024/05/17 00:00:00,SA1,105.46000000,94.58000000
2024/05/18 00:00:00,SA1,71.99000000,N/A
2024/05/18 00:00:00,TAS1,105.22000000,N/A
2024/05/18 00:00:00,NSW1,93.98000000,N/A
2024/05/18 00:00:00,QLD1,20.89000000,N/A
2024/05/18 00:00:00,VIC1,74.38000000,N/A
2024/05/19 00:00:00,NSW1,79.51000000,N/A
2024/05/19 00:00:00,SA1,78.39000000,N/A
2024/05/19 00:00:00,VIC1,74.19000000,N/A
2024/05/19 00:00:00,QLD1,31.69000000,N/A
2024/05/19 00:00:00,TAS1,99.45000000,N/A
2024/05/20 00:00:00,VIC1,161.00000000,190.25000000
2024/05/20 00:00:00,SA1,161.12000000,187.18000000
2024/05/20 00:00:00,QLD1,88.32000000,75.19000000
2024/05/20 00:00:00,TAS1,180.84000000,198.59000000
2024/05/20 00:00:00,NSW1,285.08000000,383.65000000
2024/05/21 00:00:00,NSW1,145.98000000,161.71000000
2024/05/21 00:00:00,TAS1,195.81000000,243.53000000
2024/05/21 00:00:00,SA1,196.75000000,243.99000000
2024/05/21 00:00:00,QLD1,94.12000000,84.19000000
2024/05/21 00:00:00,VIC1,196.45000000,245.08000000
2024/05/22 00:00:00,TAS1,177.36000000,165.31000000
2024/05/22 00:00:00,QLD1,141.37000000,115.88000000
2024/05/22 00:00:00,NSW1,182.29000000,169.07000000
2024/05/22 00:00:00,VIC1,220.46000000,232.55000000
2024/05/22 00:00:00,SA1,226.88000000,236.28000000
2024/05/23 00:00:00,QLD1,139.84000000,105.79000000
2024/05/23 00:00:00,SA1,250.16000000,264.51000000
2024/05/23 00:00:00,TAS1,213.25000000,207.90000000
2024/05/23 00:00:00,VIC1,239.43000000,249.81000000
2024/05/23 00:00:00,NSW1,189.23000000,171.62000000
2024/05/24 00:00:00,SA1,237.78000000,243.80000000
2024/05/24 00:00:00,QLD1,125.38000000,118.25000000
2024/05/24 00:00:00,VIC1,232.68000000,238.47000000
2024/05/24 00:00:00,TAS1,214.11000000,205.22000000
2024/05/24 00:00:00,NSW1,153.69000000,154.17000000
2024/05/25 00:00:00,TAS1,186.05000000,N/A
2024/05/25 00:00:00,VIC1,173.38000000,N/A
2024/05/25 00:00:00,NSW1,121.35000000,N/A
2024/05/25 00:00:00,SA1,180.83000000,N/A
2024/05/25 00:00:00,QLD1,93.32000000,N/A
2024/05/26 00:00:00,VIC1,160.62000000,N/A
2024/05/26 00:00:00,TAS1,163.56000000,N/A
2024/05/26 00:00:00,NSW1,101.50000000,N/A
2024/05/26 00:00:00,QLD1,80.37000000,N/A
2024/05/26 00:00:00,SA1,173.05000000,N/A
2024/05/27 00:00:00,QLD1,96.34000000,90.34000000
2024/05/27 00:00:00,NSW1,115.53000000,118.06000000
2024/05/27 00:00:00,TAS1,119.76000000,98.30000000
2024/05/27 00:00:00,VIC1,151.75000000,145.07000000
2024/05/27 00:00:00,SA1,168.09000000,157.41000000
2024/05/28 00:00:00,NSW1,135.16000000,139.36000000
2024/05/28 00:00:00,QLD1,119.17000000,119.67000000
2024/05/28 00:00:00,SA1,135.09000000,136.86000000
2024/05/28 00:00:00,VIC1,126.37000000,133.94000000
2024/05/28 00:00:00,TAS1,136.21000000,134.23000000
2024/05/29 00:00:00,NSW1,77.62000000,76.92000000
2024/05/29 00:00:00,SA1,7.08000000,16.17000000
2024/05/29 00:00:00,VIC1,17.37000000,25.23000000
2024/05/29 00:00:00,QLD1,68.21000000,64.52000000
2024/05/29 00:00:00,TAS1,65.02000000,74.60000000
2024/05/30 00:00:00,VIC1,2.51000000,21.39000000
2024/05/30 00:00:00,NSW1,65.55000000,60.78000000
2024/05/30 00:00:00,QLD1,64.01000000,58.96000000
2024/05/30 00:00:00,TAS1,43.79000000,64.77000000
2024/05/30 00:00:00,SA1,-10.51000000,7.12000000
2024/05/31 00:00:00,TAS1,66.39000000,94.94000000
2024/05/31 00:00:00,SA1,51.58000000,72.07000000
2024/05/31 00:00:00,VIC1,43.79000000,62.61000000
2024/05/31 00:00:00,QLD1,96.38000000,103.53000000
2024/05/31 00:00:00,NSW1,104.80000000,116.74000000
