C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2024/04/10,19:20:17,0000000416011519,
D,TRADING,PRICE,2,"2024/03/02 12:20:00",1,NSW1,148,49.56
D,TRADING,PRICE,2,"2024/03/02 12:20:00",1,VIC1,148,-48.2
D,TRADING,PRICE,2,"2024/03/02 12:20:00",1,SA1,148,-43.21
D,TRADING,PRICE,2,"2024/03/02 12:20:00",1,QLD1,148,-10.31
D,TRADING,PRICE,2,"2024/03/02 12:20:00",1,TAS1,148,11.2
D,TRADING,PRICE,2,"2024/03/02 12:25:00",1,NSW1,149,35.88
D,TRADING,PRICE,2,"2024/03/02 12:25:00",1,VIC1,149,-48.89
D,TRADING,PRICE,2,"2024/03/02 12:25:00",1,SA1,149,-41.06
D,TRADING,PRICE,2,"2024/03/02 12:25:00",1,QLD1,149,-20.5
D,TRADING,PRICE,2,"2024/03/02 12:25:00",1,TAS1,149,11.2
D,TRADING,PRICE,2,"2024/03/02 13:05:00",1,NSW1,157,35.88
D,TRADING,PRICE,2,"2024/03/01 04:40:00",1,NSW1,56,87.2
D,TRADING,PRICE,2,"2024/03/01 04:40:00",1,VIC1,56,88.03
D,TRADING,PRICE,2,"2024/03/01 04:40:00",1,SA1,56,96.21
D,TRADING,PRICE,2,"2024/03/01 04:40:00",1,QLD1,56,85.75
D,TRADING,PRICE,2,"2024/03/01 04:40:00",1,TAS1,56,92.56
D,TRADING,PRICE,2,"2024/03/01 04:45:00",1,NSW1,57,86.63
D,TRADING,PRICE,2,"2024/03/01 04:45:00",1,VIC1,57,88.18
D,TRADING,PRICE,2,"2024/03/01 04:45:00",1,SA1,57,96.37
D,TRADING,PRICE,2,"2024/03/01 04:45:00",1,QLD1,57,85.75
D,TRADING,PRICE,2,"2024/03/01 04:45:00",1,TAS1,57,92.96
D,TRADING,PRICE,2,"2024/03/01 04:50:00",1,NSW1,58,89.87
D,TRADING,PRICE,2,"2024/03/01 04:50:00",1,VIC1,58,92.21
D,TRADING,PRICE,2,"2024/03/01 04:50:00",1,SA1,58,99.98
D,TRADING,PRICE,2,"2024/03/01 04:50:00",1,QLD1,58,88.98
D,TRADING,PRICE,2,"2024/03/01 04:50:00",1,TAS1,58,97.2
D,TRADING,PRICE,2,"2024/03/01 05:15:00",1,NSW1,63,132.21
D,TRADING,PRICE,2,"2024/03/01 05:15:00",1,VIC1,63,135.01
D,TRADING,PRICE,2,"2024/03/01 05:15:00",1,SA1,63,143.09
D,TRADING,PRICE,2,"2024/03/01 05:15:00",1,QLD1,63,134.19
D,TRADING,PRICE,2,"2024/03/01 05:15:00",1,TAS1,63,134.79
D,TRADING,PRICE,2,"2024/03/01 05:20:00",1,NSW1,64,99.44
D,TRADING,PRICE,2,"2024/03/01 05:20:00",1,VIC1,64,100.65
D,TRADING,PRICE,2,"2024/03/01 05:20:00",1,SA1,64,105.62
D,TRADING,PRICE,2,"2024/03/01 05:20:00",1,QLD1,64,100.75
D,TRADING,PRICE,2,"2024/03/01 05:20:00",1,TAS1,64,101.2
D,TRADING,PRICE,2,"2024/03/01 05:25:00",1,NSW1,65,99.15
D,TRADING,PRICE,2,"2024/03/01 05:25:00",1,VIC1,65,100.32
D,TRADING,PRICE,2,"2024/03/01 05:25:00",1,SA1,65,104.21
D,TRADING,PRICE,2,"2024/03/01 05:25:00",1,QLD1,65,100.75
D,TRADING,PRICE,2,"2024/03/01 05:25:00",1,TAS1,65,94.65
D,TRADING,PRICE,2,"2024/03/01 05:30:00",1,NSW1,66,92.6
D,TRADING,PRICE,2,"2024/03/01 05:30:00",1,VIC1,66,94.33
D,TRADING,PRICE,2,"2024/03/01 05:30:00",1,SA1,66,99.98
D,TRADING,PRICE,2,"2024/03/01 05:30:00",1,QLD1,66,94.83
D,TRADING,PRICE,2,"2024/03/01 05:30:00",1,TAS1,66,81.62
D,TRADING,PRICE,2,"2024/03/01 05:45:00",1,NSW1,69,104.78
D,TRADING,PRICE,2,"2024/03/01 05:45:00",1,VIC1,69,104.41
D,TRADING,PRICE,2,"2024/03/01 05:45:00",1,SA1,69,111.07
D,TRADING,PRICE,2,"2024/03/01 05:45:00",1,QLD1,69,107.61
D,TRADING,PRICE,2,"2024/03/01 05:45:00",1,TAS1,69,100.2
D,TRADING,PRICE,2,"2024/03/01 05:50:00",1,NSW1,70,110.81
D,TRADING,PRICE,2,"2024/03/01 05:50:00",1,VIC1,70,108.55
D,TRADING,PRICE,2,"2024/03/01 05:50:00",1,SA1,70,115.48
D,TRADING,PRICE,2,"2024/03/01 05:50:00",1,QLD1,70,114.8
D,TRADING,PRICE,2,"2024/03/01 05:50:00",1,TAS1,70,100.7
D,TRADING,PRICE,2,"2024/03/01 17:40:00",1,NSW1,212,135.43
D,TRADING,PRICE,2,"2024/03/01 17:40:00",1,VIC1,212,101.47
D,TRADING,PRICE,2,"2024/03/01 17:40:00",1,SA1,212,99.98
D,TRADING,PRICE,2,"2024/03/01 17:40:00",1,QLD1,212,145.2
D,TRADING,PRICE,2,"2024/03/01 17:40:00",1,TAS1,212,100.2
D,TRADING,PRICE,2,"2024/03/01 17:50:00",1,NSW1,214,229.97
D,TRADING,PRICE,2,"2024/03/01 17:50:00",1,VIC1,214,107.76
D,TRADING,PRICE,2,"2024/03/01 17:50:00",1,SA1,214,108.38
D,TRADING,PRICE,2,"2024/03/01 17:50:00",1,QLD1,214,256.39
D,TRADING,PRICE,2,"2024/03/01 17:50:00",1,TAS1,214,100.22
D,TRADING,PRICE,2,"2024/03/01 19:55:00",1,NSW1,239,167.52
D,TRADING,PRICE,2,"2024/03/01 19:55:00",1,VIC1,239,135.01
D,TRADING,PRICE,2,"2024/03/01 19:55:00",1,SA1,239,154.08
D,TRADING,PRICE,2,"2024/03/01 19:55:00",1,QLD1,239,170.93
D,TRADING,PRICE,2,"2024/03/01 19:55:00",1,TAS1,239,54.2
D,TRADING,PRICE,2,"2024/03/01 20:00:00",1,NSW1,240,143.33
D,TRADING,PRICE,2,"2024/03/01 20:00:00",1,VIC1,240,117.34
D,TRADING,PRICE,2,"2024/03/01 20:00:00",1,SA1,240,137.79
D,TRADING,PRICE,2,"2024/03/01 20:00:00",1,QLD1,240,145.2
D,TRADING,PRICE,2,"2024/03/01 20:00:00",1,TAS1,240,54.2
D,TRADING,PRICE,2,"2024/03/01 00:10:00",1,NSW1,2,90.75
D,TRADING,PRICE,2,"2024/03/01 00:10:00",1,VIC1,2,92.78
D,TRADING,PRICE,2,"2024/03/01 00:10:00",1,SA1,2,96.37
D,TRADING,PRICE,2,"2024/03/01 00:10:00",1,QLD1,2,92.76
D,TRADING,PRICE,2,"2024/03/01 00:10:00",1,TAS1,2,99.28
D,TRADING,PRICE,2,"2024/03/01 00:15:00",1,NSW1,3,93.11
D,TRADING,PRICE,2,"2024/03/01 00:15:00",1,VIC1,3,94.42
D,TRADING,PRICE,2,"2024/03/01 00:15:00",1,SA1,3,98.09
D,TRADING,PRICE,2,"2024/03/01 00:15:00",1,QLD1,3,96.39
D,TRADING,PRICE,2,"2024/03/01 00:15:00",1,TAS1,3,100.29
D,TRADING,PRICE,2,"2024/03/01 01:35:00",1,NSW1,19,101.36
D,TRADING,PRICE,2,"2024/03/01 01:35:00",1,VIC1,19,94.19
D,TRADING,PRICE,2,"2024/03/01 01:35:00",1,SA1,19,99.99
D,TRADING,PRICE,2,"2024/03/01 01:35:00",1,QLD1,19,104.57
D,TRADING,PRICE,2,"2024/03/01 01:35:00",1,TAS1,19,100.29
D,TRADING,PRICE,2,"2024/03/01 02:05:00",1,NSW1,25,96.48
D,TRADING,PRICE,2,"2024/03/01 02:05:00",1,VIC1,25,92.4
D,TRADING,PRICE,2,"2024/03/01 02:05:00",1,SA1,25,99.99
D,TRADING,PRICE,2,"2024/03/01 02:05:00",1,QLD1,25,94.79
D,TRADING,PRICE,2,"2024/03/01 02:05:00",1,TAS1,25,99.27
D,TRADING,PRICE,2,"2024/03/01 03:35:00",1,NSW1,43,96.6
D,TRADING,PRICE,2,"2024/03/01 03:35:00",1,VIC1,43,92.33
D,TRADING,PRICE,2,"2024/03/01 03:35:00",1,SA1,43,99.98
D,TRADING,PRICE,2,"2024/03/01 03:35:00",1,QLD1,43,92.79
D,TRADING,PRICE,2,"2024/03/01 03:35:00",1,TAS1,43,98.29
D,TRADING,PRICE,2,"2024/03/01 11:10:00",1,NSW1,134,59.99
D,TRADING,PRICE,2,"2024/03/01 11:10:00",1,VIC1,134,0.02
D,TRADING,PRICE,2,"2024/03/01 11:10:00",1,SA1,134,0.02
D,TRADING,PRICE,2,"2024/03/01 11:10:00",1,QLD1,134,56.67
D,TRADING,PRICE,2,"2024/03/01 11:10:00",1,TAS1,134,28.03
D,TRADING,PRICE,2,"2024/03/01 11:15:00",1,NSW1,135,63.86
D,TRADING,PRICE,2,"2024/03/01 11:15:00",1,VIC1,135,0.02
D,TRADING,PRICE,2,"2024/03/01 11:15:00",1,SA1,135,0.02
D,TRADING,PRICE,2,"2024/03/01 11:15:00",1,QLD1,135,59.55
D,TRADING,PRICE,2,"2024/03/01 11:15:00",1,TAS1,135,28.03
D,TRADING,PRICE,2,"2024/03/01 12:00:00",1,NSW1,144,41.95
D,TRADING,PRICE,2,"2024/03/01 12:00:00",1,VIC1,144,-45
D,TRADING,PRICE,2,"2024/03/01 12:00:00",1,SA1,144,-41.59
D,TRADING,PRICE,2,"2024/03/01 12:00:00",1,QLD1,144,39.55
D,TRADING,PRICE,2,"2024/03/01 12:00:00",1,TAS1,144,-9.72
D,TRADING,PRICE,2,"2024/03/01 12:10:00",1,NSW1,146,41.47
D,TRADING,PRICE,2,"2024/03/01 12:10:00",1,VIC1,146,20.26
D,TRADING,PRICE,2,"2024/03/01 12:10:00",1,SA1,146,19.21
D,TRADING,PRICE,2,"2024/03/01 12:10:00",1,QLD1,146,39.55
D,TRADING,PRICE,2,"2024/03/01 12:10:00",1,TAS1,146,23.2
D,TRADING,PRICE,2,"2024/03/01 14:50:00",1,NSW1,178,66.72
D,TRADING,PRICE,2,"2024/03/01 14:50:00",1,VIC1,178,53.67
D,TRADING,PRICE,2,"2024/03/01 14:50:00",1,SA1,178,47.22
D,TRADING,PRICE,2,"2024/03/01 14:50:00",1,QLD1,178,64.21
D,TRADING,PRICE,2,"2024/03/01 14:50:00",1,TAS1,178,56.86
D,TRADING,PRICE,2,"2024/03/01 15:05:00",1,NSW1,181,61.34
D,TRADING,PRICE,2,"2024/03/01 15:05:00",1,VIC1,181,53.52
D,TRADING,PRICE,2,"2024/03/01 15:05:00",1,SA1,181,49.13
D,TRADING,PRICE,2,"2024/03/01 15:05:00",1,QLD1,181,58.19
D,TRADING,PRICE,2,"2024/03/01 15:05:00",1,TAS1,181,56.68
D,TRADING,PRICE,2,"2024/03/01 15:10:00",1,NSW1,182,58
D,TRADING,PRICE,2,"2024/03/01 15:10:00",1,VIC1,182,51.94
D,TRADING,PRICE,2,"2024/03/01 15:10:00",1,SA1,182,48.43
D,TRADING,PRICE,2,"2024/03/01 15:10:00",1,QLD1,182,53.5
D,TRADING,PRICE,2,"2024/03/01 15:10:00",1,TAS1,182,56.68
D,TRADING,PRICE,2,"2024/03/01 15:20:00",1,NSW1,184,58
D,TRADING,PRICE,2,"2024/03/02 03:00:00",1,NSW1,36,67.19
D,TRADING,PRICE,2,"2024/03/02 03:00:00",1,VIC1,36,56.99
D,TRADING,PRICE,2,"2024/03/02 03:00:00",1,SA1,36,69.69
D,TRADING,PRICE,2,"2024/03/02 03:00:00",1,QLD1,36,66.55
D,TRADING,PRICE,2,"2024/03/02 03:00:00",1,TAS1,36,70.65
D,TRADING,PRICE,2,"2024/03/02 03:05:00",1,NSW1,37,66.49
D,TRADING,PRICE,2,"2024/03/02 03:05:00",1,VIC1,37,56.99
D,TRADING,PRICE,2,"2024/03/02 03:05:00",1,SA1,37,69.69
D,TRADING,PRICE,2,"2024/03/02 03:05:00",1,QLD1,37,65.78
D,TRADING,PRICE,2,"2024/03/02 03:05:00",1,TAS1,37,60.23
D,TRADING,PRICE,2,"2024/03/02 03:10:00",1,NSW1,38,67.67
D,TRADING,PRICE,2,"2024/03/02 03:10:00",1,VIC1,38,56.99
D,TRADING,PRICE,2,"2024/03/02 03:10:00",1,SA1,38,67.33
D,TRADING,PRICE,2,"2024/03/02 03:10:00",1,QLD1,38,67
D,TRADING,PRICE,2,"2024/03/02 03:10:00",1,TAS1,38,60.38
D,TRADING,PRICE,2,"2024/03/02 03:15:00",1,NSW1,39,66.6
D,TRADING,PRICE,2,"2024/03/02 03:15:00",1,VIC1,39,56.99
D,TRADING,PRICE,2,"2024/03/02 03:15:00",1,SA1,39,70.89
D,TRADING,PRICE,2,"2024/03/02 03:15:00",1,QLD1,39,65.88
D,TRADING,PRICE,2,"2024/03/02 03:15:00",1,TAS1,39,60.68
D,TRADING,PRICE,2,"2024/03/02 03:20:00",1,NSW1,40,65.46
D,TRADING,PRICE,2,"2024/03/02 03:20:00",1,VIC1,40,56.99
D,TRADING,PRICE,2,"2024/03/02 03:20:00",1,SA1,40,72.11
D,TRADING,PRICE,2,"2024/03/02 03:20:00",1,QLD1,40,64.67
D,TRADING,PRICE,2,"2024/03/02 03:20:00",1,TAS1,40,60.68
D,TRADING,PRICE,2,"2024/03/02 03:30:00",1,NSW1,42,66.7
D,TRADING,PRICE,2,"2024/03/02 03:30:00",1,VIC1,42,56.99
D,TRADING,PRICE,2,"2024/03/02 03:30:00",1,SA1,42,75.86
D,TRADING,PRICE,2,"2024/03/02 03:30:00",1,QLD1,42,66.37
D,TRADING,PRICE,2,"2024/03/02 03:30:00",1,TAS1,42,60.98
D,TRADING,PRICE,2,"2024/03/02 03:35:00",1,NSW1,43,66.58
D,TRADING,PRICE,2,"2024/03/02 03:35:00",1,VIC1,43,56.99
D,TRADING,PRICE,2,"2024/03/02 03:35:00",1,SA1,43,99.98
D,TRADING,PRICE,2,"2024/03/02 03:35:00",1,QLD1,43,65.9
D,TRADING,PRICE,2,"2024/03/02 03:35:00",1,TAS1,43,61.54
D,TRADING,PRICE,2,"2024/03/02 03:40:00",1,NSW1,44,65.99
D,TRADING,PRICE,2,"2024/03/02 03:40:00",1,VIC1,44,56.99
D,TRADING,PRICE,2,"2024/03/02 03:40:00",1,SA1,44,99.98
D,TRADING,PRICE,2,"2024/03/02 03:40:00",1,QLD1,44,65.64
D,TRADING,PRICE,2,"2024/03/02 03:40:00",1,TAS1,44,61.14
D,TRADING,PRICE,2,"2024/03/02 05:00:00",1,NSW1,60,56.99
D,TRADING,PRICE,2,"2024/03/02 05:00:00",1,VIC1,60,47.68
D,TRADING,PRICE,2,"2024/03/02 05:00:00",1,SA1,60,53.45
D,TRADING,PRICE,2,"2024/03/02 05:00:00",1,QLD1,60,59.55
D,TRADING,PRICE,2,"2024/03/02 05:00:00",1,TAS1,60,54.65
D,TRADING,PRICE,2,"2024/03/02 05:15:00",1,NSW1,63,62.14
D,TRADING,PRICE,2,"2024/03/02 05:15:00",1,VIC1,63,51.46
D,TRADING,PRICE,2,"2024/03/02 05:15:00",1,SA1,63,56.27
D,TRADING,PRICE,2,"2024/03/02 05:15:00",1,QLD1,63,64.49
D,TRADING,PRICE,2,"2024/03/02 05:15:00",1,TAS1,63,55.25
D,TRADING,PRICE,2,"2024/03/02 05:20:00",1,NSW1,64,58.61
D,TRADING,PRICE,2,"2024/03/02 05:20:00",1,VIC1,64,48.58
D,TRADING,PRICE,2,"2024/03/02 05:20:00",1,SA1,64,53.12
D,TRADING,PRICE,2,"2024/03/02 05:20:00",1,QLD1,64,61.62
D,TRADING,PRICE,2,"2024/03/02 05:20:00",1,TAS1,64,55.22
D,TRADING,PRICE,2,"2024/03/02 05:25:00",1,NSW1,65,59.38
D,TRADING,PRICE,2,"2024/03/02 05:25:00",1,VIC1,65,49.98
D,TRADING,PRICE,2,"2024/03/02 05:25:00",1,SA1,65,53.83
D,TRADING,PRICE,2,"2024/03/02 05:25:00",1,QLD1,65,61.63
D,TRADING,PRICE,2,"2024/03/02 05:25:00",1,TAS1,65,55.23
D,TRADING,PRICE,2,"2024/03/02 05:30:00",1,NSW1,66,58.91
D,TRADING,PRICE,2,"2024/03/02 05:30:00",1,VIC1,66,48.77
D,TRADING,PRICE,2,"2024/03/02 05:30:00",1,SA1,66,51.48
D,TRADING,PRICE,2,"2024/03/02 05:30:00",1,QLD1,66,61.24
D,TRADING,PRICE,2,"2024/03/02 05:30:00",1,TAS1,66,54.65
D,TRADING,PRICE,2,"2024/03/02 05:35:00",1,NSW1,67,57.52
D,TRADING,PRICE,2,"2024/03/02 05:35:00",1,VIC1,67,47.26
D,TRADING,PRICE,2,"2024/03/02 05:35:00",1,SA1,67,49.14
D,TRADING,PRICE,2,"2024/03/01 20:15:00",1,NSW1,243,164.89
D,TRADING,PRICE,2,"2024/03/01 20:15:00",1,VIC1,243,135.01
D,TRADING,PRICE,2,"2024/03/01 20:15:00",1,SA1,243,276.63
D,TRADING,PRICE,2,"2024/03/01 20:15:00",1,QLD1,243,175.47
D,TRADING,PRICE,2,"2024/03/01 20:15:00",1,TAS1,243,54.2
D,TRADING,PRICE,2,"2024/03/01 20:25:00",1,NSW1,245,109
D,TRADING,PRICE,2,"2024/03/01 20:25:00",1,VIC1,245,89.81
D,TRADING,PRICE,2,"2024/03/01 20:25:00",1,SA1,245,298.44
D,TRADING,PRICE,2,"2024/03/01 20:25:00",1,QLD1,245,115.57
D,TRADING,PRICE,2,"2024/03/01 20:25:00",1,TAS1,245,54.2
D,TRADING,PRICE,2,"2024/03/01 21:05:00",1,NSW1,253,109.97
D,TRADING,PRICE,2,"2024/03/01 21:05:00",1,VIC1,253,97.19
D,TRADING,PRICE,2,"2024/03/01 21:05:00",1,SA1,253,170
D,TRADING,PRICE,2,"2024/03/01 21:05:00",1,QLD1,253,111.8
D,TRADING,PRICE,2,"2024/03/01 21:05:00",1,TAS1,253,100.13
D,TRADING,PRICE,2,"2024/03/01 21:10:00",1,NSW1,254,111.66
D,TRADING,PRICE,2,"2024/03/01 21:10:00",1,VIC1,254,94.72
D,TRADING,PRICE,2,"2024/03/01 21:10:00",1,SA1,254,111.92
D,TRADING,PRICE,2,"2024/03/01 21:10:00",1,QLD1,254,115.75
D,TRADING,PRICE,2,"2024/03/01 21:10:00",1,TAS1,254,97.59
D,TRADING,PRICE,2,"2024/03/01 21:15:00",1,NSW1,255,118.24
D,TRADING,PRICE,2,"2024/03/01 21:15:00",1,VIC1,255,99.51
D,TRADING,PRICE,2,"2024/03/01 21:15:00",1,SA1,255,115.55
D,TRADING,PRICE,2,"2024/03/01 21:15:00",1,QLD1,255,121.72
D,TRADING,PRICE,2,"2024/03/01 21:15:00",1,TAS1,255,100.2
D,TRADING,PRICE,2,"2024/03/01 21:25:00",1,NSW1,257,117.81
D,TRADING,PRICE,2,"2024/03/01 21:25:00",1,VIC1,257,100
D,TRADING,PRICE,2,"2024/03/01 21:25:00",1,SA1,257,170
D,TRADING,PRICE,2,"2024/03/01 21:25:00",1,QLD1,257,121.92
D,TRADING,PRICE,2,"2024/03/01 21:25:00",1,TAS1,257,100.2
D,TRADING,PRICE,2,"2024/03/02 07:10:00",1,NSW1,86,54.4
D,TRADING,PRICE,2,"2024/03/02 07:10:00",1,VIC1,86,46
D,TRADING,PRICE,2,"2024/03/02 07:10:00",1,SA1,86,45.67
D,TRADING,PRICE,2,"2024/03/02 07:10:00",1,QLD1,86,48.75
D,TRADING,PRICE,2,"2024/03/02 07:10:00",1,TAS1,86,80.33
D,TRADING,PRICE,2,"2024/03/02 07:20:00",1,NSW1,88,57.01
D,TRADING,PRICE,2,"2024/03/02 07:20:00",1,VIC1,88,49.71
D,TRADING,PRICE,2,"2024/03/02 07:20:00",1,SA1,88,50.38
D,TRADING,PRICE,2,"2024/03/02 07:20:00",1,QLD1,88,48.75
D,TRADING,PRICE,2,"2024/03/02 07:20:00",1,TAS1,88,80.49
D,TRADING,PRICE,2,"2024/03/02 08:50:00",1,TAS1,106,30.2
D,TRADING,PRICE,2,"2024/03/02 09:05:00",1,NSW1,109,88.88
D,TRADING,PRICE,2,"2024/03/02 09:05:00",1,VIC1,109,8.95
D,TRADING,PRICE,2,"2024/03/02 09:05:00",1,SA1,109,8.58
D,TRADING,PRICE,2,"2024/03/02 09:05:00",1,QLD1,109,-20.5
D,TRADING,PRICE,2,"2024/03/02 09:05:00",1,TAS1,109,30.2
D,TRADING,PRICE,2,"2024/03/02 09:25:00",1,NSW1,113,88.88
D,TRADING,PRICE,2,"2024/03/02 09:25:00",1,VIC1,113,-19.7
D,TRADING,PRICE,2,"2024/03/02 09:25:00",1,SA1,113,-16.88
D,TRADING,PRICE,2,"2024/03/02 09:25:00",1,QLD1,113,-10.31
D,TRADING,PRICE,2,"2024/03/02 09:25:00",1,TAS1,113,30.2
D,TRADING,PRICE,2,"2024/03/02 09:30:00",1,NSW1,114,88.88
D,TRADING,PRICE,2,"2024/03/02 09:30:00",1,VIC1,114,0.02
D,TRADING,PRICE,2,"2024/03/02 09:30:00",1,SA1,114,0.02
D,TRADING,PRICE,2,"2024/03/02 09:30:00",1,QLD1,114,-20.5
D,TRADING,PRICE,2,"2024/03/02 09:30:00",1,TAS1,114,30.2
D,TRADING,PRICE,2,"2024/03/02 09:35:00",1,NSW1,115,65.25
D,TRADING,PRICE,2,"2024/03/02 09:35:00",1,VIC1,115,8.95
D,TRADING,PRICE,2,"2024/03/02 09:35:00",1,SA1,115,7.88
D,TRADING,PRICE,2,"2024/03/02 09:35:00",1,QLD1,115,-20.5
D,TRADING,PRICE,2,"2024/03/02 09:35:00",1,TAS1,115,30.2
D,TRADING,PRICE,2,"2024/03/02 12:35:00",1,VIC1,151,-48.87
D,TRADING,PRICE,2,"2024/03/02 12:35:00",1,SA1,151,-45
D,TRADING,PRICE,2,"2024/03/02 12:35:00",1,QLD1,151,-10
D,TRADING,PRICE,2,"2024/03/02 12:35:00",1,TAS1,151,11.2
D,TRADING,PRICE,2,"2024/03/02 12:45:00",1,NSW1,153,56.99
D,TRADING,PRICE,2,"2024/03/01 08:35:00",1,NSW1,103,58
D,TRADING,PRICE,2,"2024/03/01 08:35:00",1,VIC1,103,56.46
D,TRADING,PRICE,2,"2024/03/01 08:35:00",1,SA1,103,62.01
D,TRADING,PRICE,2,"2024/03/01 08:35:00",1,QLD1,103,52
D,TRADING,PRICE,2,"2024/03/01 08:35:00",1,TAS1,103,69.2
D,TRADING,PRICE,2,"2024/03/01 08:45:00",1,NSW1,105,66.04
D,TRADING,PRICE,2,"2024/03/01 08:45:00",1,VIC1,105,63.53
D,TRADING,PRICE,2,"2024/03/01 08:45:00",1,SA1,105,80.38
D,TRADING,PRICE,2,"2024/03/01 08:45:00",1,QLD1,105,61.84
D,TRADING,PRICE,2,"2024/03/01 08:45:00",1,TAS1,105,69.2
D,TRADING,PRICE,2,"2024/03/01 15:20:00",1,VIC1,184,51.06
D,TRADING,PRICE,2,"2024/03/01 15:20:00",1,SA1,184,46.85
D,TRADING,PRICE,2,"2024/03/01 15:20:00",1,QLD1,184,54.65
