"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2019.03.02","X00.05.03","X0000000304980116","X","X0000000304980068"
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","PORTWF","11.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","RPCG","-2.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","STARHLWF","8.697464",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","WAUBRAWF","7.3620",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","WOOLNTH1","3.380015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","WPWF","11",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","YAMBUKWF","0.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:20:00","YSWF1","0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","BUTLERSG","9.899999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CATHROCK","43.979996",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CHALLHWF","1.80",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CLUNY","7.610437",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CNUNDAWF","0.901051",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","CULLRGWF","-0.07",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","GB01","0.018238",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","GERMCRK","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","HUGSF1","0.0260",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","LKBONNY1","-0.270719",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","MBAHNTH","39.093750",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","MLSP1","0.326001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","MLWF1","1.7850",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","MTMILLAR","47.1035",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","PALOONA","16.949999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","PIONEER","22.300001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","PORTWF","12",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","RPCG","-2.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","STARHLWF","7.097930",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","WAUBRAWF","4.8780",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","WOOLNTH1","1.990015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","WPWF","13",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","YAMBUKWF","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:25:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","BUTLERSG","9.899999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CATHROCK","44.089996",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CHALLHWF","1.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CLUNY","7.619593",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CNUNDAWF","0.500584",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","CULLRGWF","-0.04",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","GB01","0.018238",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","GERMCRK","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","HUGSF1","0.0260",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","LKBONNY1","-0.449338",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","MBAHNTH","39.093750",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","MLSP1","0.326001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","MLWF1","2.19",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","MTMILLAR","46.999325",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","PALOONA","16.85",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","PIONEER","22.300001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","PORTWF","13",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","RPCG","-2.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","STARHLWF","5.698339",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","WAUBRAWF","1.77",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","WOOLNTH1","0.640015",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","WPWF","14",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","YAMBUKWF","0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:30:00","YSWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","BARCSF1","0.60",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","BUTLERSG","9.899999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CAPTL_WF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CATHROCK","43.759998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CHALLHWF","1.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CLUNY","7.571984",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CNUNDAWF","0.200234",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","CULLRGWF","-0.06",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","GB01","0.018238",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","GERMCRK","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","GRIFSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","HUGSF1","0.0260",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","LKBONNY1","-0.449338",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","MBAHNTH","38.024994",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","MLSP1","0.326001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","MLWF1","2.2950",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","MTMILLAR","47.170475",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","PALOONA","17.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","PIONEER","22.200001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","PORTWF","12.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","REPULSE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","RPCG","-2.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","SATGN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","SATGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/12/01 00:35:00","STARHLWF","5.198484",NA,NA,NA
