C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2024/05/07,00:00:04,0000000418736018,,0000000418735995
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",NEM,442002.09656441,265691.89835550,0.601100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",NSW1,130421.63910272,84358.07041816,0.646800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",QLD1,142355.14617175,92898.53021146,0.652600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",SA1,30704.75737670,1292.30850980,0.042100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",TAS1,26179.41172130,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/03 00:00:00",VIC1,112341.14219194,87142.98921608,0.775700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",NEM,496781.29860452,282323.69425363,0.568300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",NSW1,147205.10892248,90836.26955720,0.617100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",QLD1,156369.01680726,101989.16638253,0.652200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",SA1,31650.67715776,3523.21913585,0.111300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",TAS1,27427.81383087,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/04 00:00:00",VIC1,134128.68188615,85975.03917805,0.641000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",NEM,490175.67007337,280360.83157497,0.572000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",NSW1,152773.03950874,84740.55273119,0.554700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",QLD1,144788.94695915,96290.39281323,0.665000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",SA1,29696.67800639,5055.56020579,0.170200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",TAS1,28538.74270336,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/05 00:00:00",VIC1,134378.26289573,94274.32582476,0.701600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/06 00:00:00",NEM,480989.98537922,278261.87862031,0.578500
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/06 00:00:00",NSW1,147536.49970654,93356.51602967,0.632800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/06 00:00:00",QLD1,139762.42778500,95340.09009237,0.682200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/06 00:00:00",SA1,30761.42598776,2399.65588943,0.078000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,36,16,"2023/09/06 00:00:00",TAS1,29114.77258701,0.00000000,0.000000
