"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.09.08","X20.25.36","X001725791136689","MONTHLY_ARCHIVE","X001725791136689.1"
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ER04","586.22723",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","FINLYSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","FISHER","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","FLYCRKWF","43.66",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GANGARR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GANNB1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GANNBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GANNBL1","0.02174",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GANNSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GB01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GERMCRK","18.982",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GIRGSF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GLENSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GLRWNSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GNNDHSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GOONSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GORDON","23.4049",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GRANWF1","14.79",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GRIFSF1","0.001526",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE1","225.75",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE2","209.98633",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE3","227.99219",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSTONE6","220.39062",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSWF1A","5.66",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GSWF1B1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GULLRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GULLRWF1","61.26407",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GULLRWF2","63.45849",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GUNNING1","26.00073",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","GUTHEGA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HALLWF1","76.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HALLWF2","35.83",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HAMISF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HAUGHT11","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HAYMSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HBESSG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HBESSL1","0.8",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HD1WF1","16.7",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HDWF1","99.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HDWF2","99.8",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HDWF3","108.3",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HEZ1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HILLSTN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HPRG1","0.9",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HPRL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HUGSF1","-0.103",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HUMENSW","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HUMEV","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HVWWBA1G","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HVWWBA1L","0.027",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","HVWWPV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JBUTTERS","10.2382",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JEMALNG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLA01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLA02","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLA03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLA04","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLB01","0.1",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLB02","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JLB03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","JUNEESF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KABANWF1","81.953",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KAREEYA1","21.6075",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KAREEYA2","21.5475",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KAREEYA3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KAREEYA4","21.57",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KARSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KEPBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KEPSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KEPWF1","38.91",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KIAMSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KIATAWF1","5.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KPP_1","703.87616",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","KSP1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LADBROK1","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LADBROK2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LBBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LBBL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LEM_WIL","28.12996",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LGAPWF1","31.92",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LGAPWF2","17.67",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LILYSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LIMOSF11","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LIMOSF21","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LI_WY_CA","145.34833",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LKBONNY1","13.66434",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LKBONNY2","22.97468",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LKBONNY3","6.19625",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LK_ECHO","24.67782",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LNGS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LNGS2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LONSDALE","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LOYYB1","585.375",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LOYYB2","589.875",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LRSF1","0.028",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LYA1","561",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LYA2","529",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LYA3","562",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","LYA4","561",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MACARTH1","67.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MACKNTSH","25.37",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MANNSF2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MANSLR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MAPS2PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MAPS3PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MARYRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MBAHNTH","35.324997",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MBPS2PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MCKAY1","0.075",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MEADOWBK","30.03758",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MERCER01","15.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","METZSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MEWF1","143.32724",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MIDDLSF1","0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MINTARO","0.08545",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MLSP1","0.023",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MLWF1","3.87",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MOLNGSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MOORAWF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MOREESF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MORTLK11","280",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MORTLK12","278",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MOUSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MP1","728.39246",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MP2","660.76447",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MPP_1","433.86768",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MPP_2","410.2005",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MRTLSWF1","35.15",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MSTUART1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MSTUART2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MSTUART3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MTGELWF1","12.57515",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MTMILLAR","30.7",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MURRAY","627.50006",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MUSSELR1","33.7",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MUWAWF1","18.26",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MUWAWF2","10.5",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MWPS1PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MWPS2PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MWPS3PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","MWPS4PV1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NBHWF1","101.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NEVERSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NEWENSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NEWENSF2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NPS","401.625",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NUMURSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","NYNGAN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OAKEY1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OAKEY1SF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OAKEY2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OAKEY2SF","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OAKLAND1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","OSB-AG","193.31",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PAREPS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PAREPW1","34.34",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PARSF1","0.00153",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PIBESSG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PIBESSL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PIONEER","45.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","POAT110","5.196",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","POAT220","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","POR01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","POR03","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PORTWF","20.4",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PPCCGT","177.57875",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PTSTAN1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PUMP1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","PUMP2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QBYNBG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QBYNBL1","0.0485",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QPS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QPS2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QPS3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QPS4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","QPS5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","REECE1","45.3112",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","REECE2","35.09",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","REPULSE","29.075762",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RESS1G","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RESS1L","0.01346",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RIVNB2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RIVNBG2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RIVNBL2","0.15103",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ROMA_7","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ROMA_8","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ROWALLAN","-0.008042",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RPCG","11.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_NSW6","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_QLD1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_SA6","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_TAS1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC10","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC11","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC12","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC3","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC5","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC6","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC7","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC8","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RT_VIC9","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RUBICON","0.99",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RUGBYR1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RYANCWF1","2.49",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","RYEPARK1","108.17715",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SALTCRK1","3.76",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SAPHWF1","31.79217",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SEBSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SHGEN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SHOAL1","45.450001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SHPUMP","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SITHE01","0.2041",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SMCSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNAPPER1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNOWNTH1","76.6",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNOWSTH1","112.3",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNOWTWN1","72.96436",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNOWYP","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SNUG1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STAN-1","252.88237",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STAN-2","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STAN-3","151.37822",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STWF1","124.8011",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STAN-4","253.17719",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STARHLWF","3.69892",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","STOCKYD1","28.56",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SUNRSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SUNTPSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","SWAN_E","-0.58",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","TALWA1","90",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","TALWB1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/08/01 00:25:00","TARALGA1","27.62188",NA,NA,NA
