SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/02/01 00:00:00,SA1,74.08,75.44
2018/02/01 00:00:00,VIC1,72.48,73.38
2018/02/01 00:00:00,QLD1,65.09,67.03
2018/02/01 00:00:00,NSW1,66.64,68.28
2018/02/01 00:00:00,TAS1,87.47,87.41
2018/02/02 00:00:00,SA1,81.59,84.71
2018/02/02 00:00:00,NSW1,67.79,70.64
2018/02/02 00:00:00,QLD1,61.74,64.88
2018/02/02 00:00:00,TAS1,94.32,97.25
2018/02/02 00:00:00,VIC1,79.45,82.26
2018/02/03 00:00:00,SA1,92.48,N/A
2018/02/03 00:00:00,QLD1,56.86,N/A
2018/02/03 00:00:00,NSW1,60.10,N/A
2018/02/03 00:00:00,TAS1,96.70,N/A
2018/02/03 00:00:00,VIC1,85.87,N/A
2018/02/04 00:00:00,VIC1,98.16,N/A
2018/02/04 00:00:00,NSW1,69.46,N/A
2018/02/04 00:00:00,QLD1,58.41,N/A
2018/02/04 00:00:00,SA1,112.85,N/A
2018/02/04 00:00:00,TAS1,96.29,N/A
2018/02/05 00:00:00,VIC1,100.87,108.54
2018/02/05 00:00:00,NSW1,81.69,85.22
2018/02/05 00:00:00,QLD1,69.13,71.57
2018/02/05 00:00:00,TAS1,102.30,107.49
2018/02/05 00:00:00,SA1,118.50,130.8
2018/02/06 00:00:00,SA1,118.03,138.49
2018/02/06 00:00:00,VIC1,100.87,113.63
2018/02/06 00:00:00,QLD1,59.45,61.74
2018/02/06 00:00:00,NSW1,65.81,67.75
2018/02/06 00:00:00,TAS1,103.99,110.46
2018/02/07 00:00:00,QLD1,61.18,67.75
2018/02/07 00:00:00,SA1,591.14,896.75
2018/02/07 00:00:00,VIC1,489.17,738.97
2018/02/07 00:00:00,TAS1,67.06,50.85
2018/02/07 00:00:00,NSW1,68.47,76.13
2018/02/08 00:00:00,TAS1,109.36,114.95
2018/02/08 00:00:00,SA1,146.77,174.56
2018/02/08 00:00:00,NSW1,75.18,84.12
2018/02/08 00:00:00,VIC1,104.58,115.76
2018/02/08 00:00:00,QLD1,66.94,74.22
2018/02/09 00:00:00,SA1,149.36,168.43
2018/02/09 00:00:00,VIC1,111.54,117.87
2018/02/09 00:00:00,QLD1,79.96,86.92
2018/02/09 00:00:00,NSW1,90.52,99.02
2018/02/09 00:00:00,TAS1,105.61,111
2018/02/10 00:00:00,VIC1,82.12,N/A
2018/02/10 00:00:00,TAS1,84.56,N/A
2018/02/10 00:00:00,QLD1,62.85,N/A
2018/02/10 00:00:00,NSW1,69.13,N/A
2018/02/10 00:00:00,SA1,94.43,N/A
2018/02/11 00:00:00,QLD1,62.34,N/A
2018/02/11 00:00:00,VIC1,66.72,N/A
2018/02/11 00:00:00,TAS1,92.22,N/A
2018/02/11 00:00:00,SA1,70.10,N/A
2018/02/11 00:00:00,NSW1,64.05,N/A
2018/02/12 00:00:00,QLD1,82.97,96.49
2018/02/12 00:00:00,TAS1,95.17,97.18
2018/02/12 00:00:00,VIC1,92.44,93.18
2018/02/12 00:00:00,SA1,100.38,103.46
2018/02/12 00:00:00,NSW1,80.66,86.53
2018/02/13 00:00:00,NSW1,88.44,94.42
2018/02/13 00:00:00,SA1,112.80,121.94
2018/02/13 00:00:00,VIC1,98.15,105.93
2018/02/13 00:00:00,TAS1,94.27,99.18
2018/02/13 00:00:00,QLD1,95.40,106.15
2018/02/14 00:00:00,VIC1,70.56,75.77
2018/02/14 00:00:00,SA1,72.56,75.2
2018/02/14 00:00:00,TAS1,78.75,75.39
2018/02/14 00:00:00,NSW1,82.55,91.37
2018/02/14 00:00:00,QLD1,105.12,129.16
2018/02/15 00:00:00,QLD1,102.69,123.4
2018/02/15 00:00:00,TAS1,90.66,90.82
2018/02/15 00:00:00,NSW1,80.55,86.58
2018/02/15 00:00:00,SA1,89.99,89.9
2018/02/15 00:00:00,VIC1,83.10,86.26
2018/02/16 00:00:00,QLD1,80.86,88.36
2018/02/16 00:00:00,SA1,93.09,96.05
2018/02/16 00:00:00,NSW1,75.55,78.72
2018/02/16 00:00:00,TAS1,85.05,83.98
2018/02/16 00:00:00,VIC1,85.87,89.29
2018/02/17 00:00:00,SA1,86.37,N/A
2018/02/17 00:00:00,TAS1,86.16,N/A
2018/02/17 00:00:00,NSW1,69.63,N/A
2018/02/17 00:00:00,QLD1,67.78,N/A
2018/02/17 00:00:00,VIC1,82.28,N/A
2018/02/18 00:00:00,VIC1,75.92,N/A
2018/02/18 00:00:00,QLD1,67.27,N/A
2018/02/18 00:00:00,TAS1,87.57,N/A
2018/02/18 00:00:00,SA1,75.83,N/A
2018/02/18 00:00:00,NSW1,72.02,N/A
2018/02/19 00:00:00,TAS1,89.96,89.43
2018/02/19 00:00:00,QLD1,74.95,84.31
2018/02/19 00:00:00,VIC1,73.12,79.58
2018/02/19 00:00:00,NSW1,72.98,78.34
2018/02/19 00:00:00,SA1,69.22,74.3
2018/02/20 00:00:00,NSW1,69.95,75.43
2018/02/20 00:00:00,SA1,82.89,96.2
2018/02/20 00:00:00,VIC1,77.15,86.06
2018/02/20 00:00:00,TAS1,88,89.71
2018/02/20 00:00:00,QLD1,62.16,65.3
2018/02/21 00:00:00,NSW1,70,73.05
2018/02/21 00:00:00,VIC1,83.99,87.98
2018/02/21 00:00:00,SA1,91.37,97.71
2018/02/21 00:00:00,QLD1,67.35,71.48
2018/02/21 00:00:00,TAS1,82.52,74.17
2018/02/22 00:00:00,QLD1,70.38,77.35
2018/02/22 00:00:00,NSW1,73.86,79.64
2018/02/22 00:00:00,TAS1,87.33,80.84
2018/02/22 00:00:00,SA1,91.51,99.21
2018/02/22 00:00:00,VIC1,87.34,92.63
2018/02/23 00:00:00,NSW1,76,81.26
2018/02/23 00:00:00,SA1,82.58,91.25
2018/02/23 00:00:00,VIC1,83.36,90.31
2018/02/23 00:00:00,QLD1,75.44,82.36
2018/02/23 00:00:00,TAS1,84.17,85.18
2018/02/24 00:00:00,VIC1,73.88,N/A
2018/02/24 00:00:00,NSW1,76.29,N/A
2018/02/24 00:00:00,TAS1,82.03,N/A
2018/02/24 00:00:00,QLD1,74.75,N/A
2018/02/24 00:00:00,SA1,75.66,N/A
2018/02/25 00:00:00,TAS1,83.04,N/A
2018/02/25 00:00:00,NSW1,63.31,N/A
2018/02/25 00:00:00,VIC1,55.49,N/A
2018/02/25 00:00:00,SA1,63.13,N/A
2018/02/25 00:00:00,QLD1,67.03,N/A
2018/02/26 00:00:00,TAS1,80.40,74.14
2018/02/26 00:00:00,SA1,80.99,86.86
2018/02/26 00:00:00,VIC1,75.49,81
2018/02/26 00:00:00,NSW1,72.25,75.51
2018/02/26 00:00:00,QLD1,84.22,95.91
2018/02/27 00:00:00,QLD1,65.97,72.71
2018/02/27 00:00:00,NSW1,68.64,74.56
2018/02/27 00:00:00,VIC1,70.38,80.48
2018/02/27 00:00:00,SA1,72.58,84.82
2018/02/27 00:00:00,TAS1,81.70,80.7
2018/02/28 00:00:00,QLD1,63.20,68.09
2018/02/28 00:00:00,VIC1,67.75,74.37
2018/02/28 00:00:00,TAS1,82.81,84.8
2018/02/28 00:00:00,SA1,66.46,71.55
2018/02/28 00:00:00,NSW1,66.71,70.51
