C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2019/12/07,00:13:26,0000000316149964,,0000000316149940
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",NEM,443733.78914549,332465.80474243,0.7492
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",NSW1,149414.092029,114784.60879461,0.7682
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",QLD1,151236.25847250,118572.70872294,0.7840
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",SA1,29397.692056,10984.69133790,0.3737
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",TAS1,17521.302021,160.03308150,0.0091
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/20 00:00:00",VIC1,96164.44456699,87963.76280548,0.9147
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",NEM,473117.83544474,358470.73596396,0.7577
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",NSW1,165801.38578750,126555.04349860,0.7633
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",QLD1,151353.75277424,119858.43011094,0.7919
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",SA1,34441.72172299,12988.66025781,0.3771
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",TAS1,22796.847962,556.94416820,0.0244
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/21 00:00:00",VIC1,98724.12719801,98511.65792841,0.9978
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",NEM,475044.01881527,360462.59389513,0.7588
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",NSW1,168510.657019,128848.47345191,0.7646
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",QLD1,154759.12745926,119177.30098516,0.7701
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",SA1,32616.432337,13305.14384416,0.4079
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",TAS1,23106.310812,461.00732980,0.02
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/22 00:00:00",VIC1,96051.49118801,98670.66828410,1.0273
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",NEM,479777.14808528,358724.22535744,0.7477
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",NSW1,171470.67570151,127322.93793821,0.7425
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",QLD1,155786.65275776,119728.76132589,0.7685
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",SA1,31978.00358501,13051.67265383,0.4081
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",TAS1,23030.490263,573.76700060,0.0249
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/23 00:00:00",VIC1,97511.325778,98047.08643891,1.0055
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",NEM,494971.33871651,346014.21507585,0.6991
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",NSW1,162474.925114,120332.34510906,0.7406
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",QLD1,154484.88523651,119540.64754050,0.7738
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",SA1,44373.38714699,9065.71516397,0.2043
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",TAS1,18122.22963701,620.43128052,0.0342
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/24 00:00:00",VIC1,115515.911582,96455.07598180,0.8350
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",NEM,493060.10331899,341196.54264517,0.6920
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",NSW1,173790.859394,123227.74230152,0.7091
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",QLD1,150427.527985,117315.42663833,0.7799
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",SA1,38544.67367699,4005.23071090,0.1039
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",TAS1,15863.534036,169.96468574,0.0107
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/25 00:00:00",VIC1,114433.508227,96478.17830868,0.8431
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/26 00:00:00",NEM,455064.00118875,309567.50315450,0.6803
D,BILLING,BILLING_CO2E_PUBLICATION,1,2019,43,9,"2019/10/26 00:00:00",NSW1,150027.69684301,104382.29524995,0.6958
