C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2018/02/08,00:00:16,0000000291780448,,0000000291780424
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",NEM,500814.35555343,433524.68865039,0.8656
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",NSW1,171359.387534,149069.09624380,0.8699
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",QLD1,166795.47067441,149088.65814779,0.8938
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",SA1,37346.783604,11263.20677798,0.3016
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",TAS1,22694.599321,3495.35737027,0.1540
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/17 00:00:00",VIC1,102618.11442002,120608.37011055,1.1753
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",NEM,584023.90713776,484642.47834319,0.8298
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",NSW1,192920.020358,168357.28314073,0.8727
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",QLD1,184929.75698026,163295.77947013,0.8830
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",SA1,52112.249753,17456.45221536,0.3350
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",TAS1,30659.60326950,3774.07694409,0.1231
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/18 00:00:00",VIC1,123402.276777,131758.88657288,1.0677
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",NEM,609869.11811358,482746.66728485,0.7916
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",NSW1,205032.90179401,172004.54424605,0.8389
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",QLD1,190529.72013007,166571.01416730,0.8743
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",SA1,47872.773891,12015.30145123,0.2510
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",TAS1,31238.89370250,3651.08837192,0.1169
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/19 00:00:00",VIC1,135194.828596,128504.71904835,0.9505
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",NEM,569867.86998982,473682.43288653,0.8312
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",NSW1,204513.954770,176188.97237216,0.8615
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",QLD1,183635.73849982,160276.16191099,0.8728
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",SA1,38531.149167,11309.45627488,0.2935
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",TAS1,25523.723412,3433.22232960,0.1345
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/20 00:00:00",VIC1,117663.304141,122474.61999890,1.0409
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",NEM,527947.22824515,463450.64431812,0.8778
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",NSW1,186700.359714,166141.27477439,0.8899
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",QLD1,177059.60437267,156658.73275950,0.8848
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",SA1,31364.39085499,14152.30728932,0.4512
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",TAS1,30305.69851550,3655.05322121,0.1206
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/21 00:00:00",VIC1,102517.17478799,122843.27627370,1.1983
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",NEM,519328.00266223,465561.22971117,0.8965
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",NSW1,179828.75892199,162557.71692742,0.9040
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",QLD1,174990.05756774,157848.37786329,0.9020
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",SA1,28578.898770,11400.79767923,0.3989
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",TAS1,26826.27755550,3548.94728538,0.1323
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/22 00:00:00",VIC1,109104.009847,130205.38995585,1.1934
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/23 00:00:00",NEM,511322.73376142,452514.87150309,0.8850
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/23 00:00:00",NSW1,175854.868475,155116.13856519,0.8821
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/23 00:00:00",QLD1,167121.83908292,149000.05203420,0.8916
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/23 00:00:00",SA1,32218.104883,10360.39208959,0.3216
D,BILLING,BILLING_CO2E_PUBLICATION,1,2017,51,11,"2017/12/23 00:00:00",TAS1,25799.46341250,3505.73076982,0.1359
