C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2024/08/06,20:45:04,0000000428654075,
D,TRADING,PRICE,2,"2024/07/01 00:45:00",1,VIC1,9,284.38
D,TRADING,PRICE,2,"2024/07/01 00:45:00",1,SA1,9,318.02
D,TRADING,PRICE,2,"2024/07/01 00:45:00",1,QLD1,9,73.28
D,TRADING,PRICE,2,"2024/07/01 00:45:00",1,TAS1,9,303.69
D,TRADING,PRICE,2,"2024/07/01 00:50:00",1,NSW1,10,70.36
D,TRADING,PRICE,2,"2024/07/01 00:50:00",1,VIC1,10,284.38
D,TRADING,PRICE,2,"2024/07/01 00:50:00",1,SA1,10,314.93
D,TRADING,PRICE,2,"2024/07/01 00:50:00",1,QLD1,10,67.74
D,TRADING,PRICE,2,"2024/07/01 00:50:00",1,TAS1,10,303.69
D,TRADING,PRICE,2,"2024/07/01 00:55:00",1,NSW1,11,61.86
D,TRADING,PRICE,2,"2024/07/01 00:55:00",1,VIC1,11,284.38
D,TRADING,PRICE,2,"2024/07/01 00:55:00",1,SA1,11,317.37
D,TRADING,PRICE,2,"2024/07/01 00:55:00",1,QLD1,11,59.7
D,TRADING,PRICE,2,"2024/07/01 00:55:00",1,TAS1,11,303.69
D,TRADING,PRICE,2,"2024/07/01 01:00:00",1,NSW1,12,60.73
D,TRADING,PRICE,2,"2024/07/01 01:00:00",1,VIC1,12,239.46
D,TRADING,PRICE,2,"2024/07/01 01:00:00",1,SA1,12,267.53
D,TRADING,PRICE,2,"2024/07/01 01:00:00",1,QLD1,12,58.39
D,TRADING,PRICE,2,"2024/07/01 01:00:00",1,TAS1,12,257.64
D,TRADING,PRICE,2,"2024/07/01 01:05:00",1,NSW1,13,61.62
D,TRADING,PRICE,2,"2024/07/01 01:05:00",1,VIC1,13,244.16
D,TRADING,PRICE,2,"2024/07/01 01:05:00",1,SA1,13,273.16
D,TRADING,PRICE,2,"2024/07/01 01:05:00",1,QLD1,13,59.26
D,TRADING,PRICE,2,"2024/07/01 01:05:00",1,TAS1,13,260.02
D,TRADING,PRICE,2,"2024/07/01 01:35:00",1,NSW1,19,57.97
D,TRADING,PRICE,2,"2024/07/01 01:35:00",1,VIC1,19,263.6
D,TRADING,PRICE,2,"2024/07/01 01:35:00",1,SA1,19,298.32
D,TRADING,PRICE,2,"2024/07/01 01:35:00",1,QLD1,19,55.14
D,TRADING,PRICE,2,"2024/07/01 01:35:00",1,TAS1,19,280.01
D,TRADING,PRICE,2,"2024/07/01 02:30:00",1,NSW1,30,57
D,TRADING,PRICE,2,"2024/07/01 02:30:00",1,VIC1,30,197.6
D,TRADING,PRICE,2,"2024/07/01 02:30:00",1,SA1,30,298.32
D,TRADING,PRICE,2,"2024/07/01 02:30:00",1,QLD1,30,53.99
D,TRADING,PRICE,2,"2024/07/01 02:30:00",1,TAS1,30,218.35
D,TRADING,PRICE,2,"2024/07/01 02:50:00",1,NSW1,34,62.28
D,TRADING,PRICE,2,"2024/07/01 02:50:00",1,VIC1,34,189.87
D,TRADING,PRICE,2,"2024/07/01 02:50:00",1,SA1,34,219.35
D,TRADING,PRICE,2,"2024/07/01 02:50:00",1,QLD1,34,59.7
D,TRADING,PRICE,2,"2024/07/01 02:50:00",1,TAS1,34,218.34
D,TRADING,PRICE,2,"2024/07/01 08:05:00",1,NSW1,97,299.99
D,TRADING,PRICE,2,"2024/07/01 08:05:00",1,VIC1,97,321.28
D,TRADING,PRICE,2,"2024/07/01 08:05:00",1,SA1,97,379.98
D,TRADING,PRICE,2,"2024/07/01 08:05:00",1,QLD1,97,263.01
D,TRADING,PRICE,2,"2024/07/01 08:05:00",1,TAS1,97,500.24
D,TRADING,PRICE,2,"2024/07/01 15:25:00",1,NSW1,185,280.38
D,TRADING,PRICE,2,"2024/07/01 15:25:00",1,VIC1,185,273.31
D,TRADING,PRICE,2,"2024/07/01 15:25:00",1,SA1,185,300
D,TRADING,PRICE,2,"2024/07/01 19:25:00",1,SA1,233,344.67
D,TRADING,PRICE,2,"2024/07/01 19:25:00",1,QLD1,233,200.95
D,TRADING,PRICE,2,"2024/07/01 19:25:00",1,TAS1,233,284.32
D,TRADING,PRICE,2,"2024/07/01 19:30:00",1,NSW1,234,299.98
D,TRADING,PRICE,2,"2024/07/01 19:30:00",1,VIC1,234,297.74
D,TRADING,PRICE,2,"2024/07/01 19:30:00",1,SA1,234,337.54
D,TRADING,PRICE,2,"2024/07/01 19:30:00",1,QLD1,234,153.83
D,TRADING,PRICE,2,"2024/07/01 19:30:00",1,TAS1,234,282.65
D,TRADING,PRICE,2,"2024/07/01 19:55:00",1,NSW1,239,299.98
D,TRADING,PRICE,2,"2024/07/01 19:55:00",1,VIC1,239,299.5
D,TRADING,PRICE,2,"2024/07/01 19:55:00",1,SA1,239,379.95
D,TRADING,PRICE,2,"2024/07/01 19:55:00",1,QLD1,239,200.95
D,TRADING,PRICE,2,"2024/07/01 19:55:00",1,TAS1,239,285.07
D,TRADING,PRICE,2,"2024/07/01 20:00:00",1,NSW1,240,299.98
D,TRADING,PRICE,2,"2024/07/01 20:00:00",1,VIC1,240,297.04
D,TRADING,PRICE,2,"2024/07/01 20:00:00",1,SA1,240,340.43
D,TRADING,PRICE,2,"2024/07/01 20:00:00",1,QLD1,240,200.95
D,TRADING,PRICE,2,"2024/07/01 20:00:00",1,TAS1,240,283.48
D,TRADING,PRICE,2,"2024/07/01 20:05:00",1,NSW1,241,299.99
D,TRADING,PRICE,2,"2024/07/01 20:05:00",1,VIC1,241,308.68
D,TRADING,PRICE,2,"2024/07/01 20:05:00",1,SA1,241,354.66
D,TRADING,PRICE,2,"2024/07/01 20:05:00",1,QLD1,241,264.37
D,TRADING,PRICE,2,"2024/07/01 20:05:00",1,TAS1,241,294.58
D,TRADING,PRICE,2,"2024/07/01 20:15:00",1,NSW1,243,299.98
D,TRADING,PRICE,2,"2024/07/01 20:15:00",1,VIC1,243,304.05
D,TRADING,PRICE,2,"2024/07/01 20:15:00",1,SA1,243,350.12
D,TRADING,PRICE,2,"2024/07/01 20:15:00",1,QLD1,243,274.41
D,TRADING,PRICE,2,"2024/07/01 20:15:00",1,TAS1,243,290.17
D,TRADING,PRICE,2,"2024/07/01 20:25:00",1,NSW1,245,299.98
D,TRADING,PRICE,2,"2024/07/01 20:25:00",1,VIC1,245,299.5
D,TRADING,PRICE,2,"2024/07/01 20:25:00",1,SA1,245,338.72
D,TRADING,PRICE,2,"2024/07/01 20:25:00",1,QLD1,245,274.07
D,TRADING,PRICE,2,"2024/07/01 20:25:00",1,TAS1,245,285.07
D,TRADING,PRICE,2,"2024/07/01 20:30:00",1,NSW1,246,265.34
D,TRADING,PRICE,2,"2024/07/01 20:30:00",1,VIC1,246,266.23
D,TRADING,PRICE,2,"2024/07/01 20:30:00",1,SA1,246,300
D,TRADING,PRICE,2,"2024/07/01 20:30:00",1,QLD1,246,237.37
D,TRADING,PRICE,2,"2024/07/01 20:30:00",1,TAS1,246,253.41
D,TRADING,PRICE,2,"2024/07/02 04:05:00",1,NSW1,49,58
D,TRADING,PRICE,2,"2024/07/02 04:05:00",1,VIC1,49,200.07
D,TRADING,PRICE,2,"2024/07/02 04:05:00",1,SA1,49,223.44
D,TRADING,PRICE,2,"2024/07/02 04:05:00",1,QLD1,49,57.22
D,TRADING,PRICE,2,"2024/07/02 04:05:00",1,TAS1,49,260.18
D,TRADING,PRICE,2,"2024/07/02 07:05:00",1,NSW1,85,299.99
D,TRADING,PRICE,2,"2024/07/02 07:05:00",1,VIC1,85,299.5
D,TRADING,PRICE,2,"2024/07/02 07:05:00",1,SA1,85,307.83
D,TRADING,PRICE,2,"2024/07/02 07:05:00",1,QLD1,85,293.99
D,TRADING,PRICE,2,"2024/07/02 07:05:00",1,TAS1,85,280.26
D,TRADING,PRICE,2,"2024/07/02 07:10:00",1,NSW1,86,296.13
D,TRADING,PRICE,2,"2024/07/02 07:10:00",1,VIC1,86,294.92
D,TRADING,PRICE,2,"2024/07/02 07:10:00",1,SA1,86,300.01
D,TRADING,PRICE,2,"2024/07/02 07:10:00",1,QLD1,86,288.77
D,TRADING,PRICE,2,"2024/07/02 07:10:00",1,TAS1,86,280.26
D,TRADING,PRICE,2,"2024/07/02 07:15:00",1,NSW1,87,299.99
D,TRADING,PRICE,2,"2024/07/02 07:15:00",1,VIC1,87,298.85
D,TRADING,PRICE,2,"2024/07/02 07:15:00",1,SA1,87,303.55
D,TRADING,PRICE,2,"2024/07/02 07:15:00",1,QLD1,87,295
D,TRADING,PRICE,2,"2024/07/02 07:15:00",1,TAS1,87,280.26
D,TRADING,PRICE,2,"2024/07/02 09:05:00",1,NSW1,109,87.5
D,TRADING,PRICE,2,"2024/07/02 09:05:00",1,VIC1,109,246.29
D,TRADING,PRICE,2,"2024/07/02 09:05:00",1,SA1,109,263.18
D,TRADING,PRICE,2,"2024/07/02 09:05:00",1,QLD1,109,88.77
D,TRADING,PRICE,2,"2024/07/02 09:05:00",1,TAS1,109,260.31
D,TRADING,PRICE,2,"2024/07/01 10:35:00",1,NSW1,127,78
D,TRADING,PRICE,2,"2024/07/01 10:35:00",1,VIC1,127,245.81
D,TRADING,PRICE,2,"2024/07/01 10:35:00",1,SA1,127,256.73
D,TRADING,PRICE,2,"2024/07/01 10:35:00",1,QLD1,127,85.21
D,TRADING,PRICE,2,"2024/07/01 10:35:00",1,TAS1,127,261.11
D,TRADING,PRICE,2,"2024/07/01 10:55:00",1,NSW1,131,76.72
D,TRADING,PRICE,2,"2024/07/01 10:55:00",1,VIC1,131,176.19
D,TRADING,PRICE,2,"2024/07/01 10:55:00",1,SA1,131,177.81
D,TRADING,PRICE,2,"2024/07/01 10:55:00",1,QLD1,131,284.95
D,TRADING,PRICE,2,"2024/07/01 10:55:00",1,TAS1,131,260.18
D,TRADING,PRICE,2,"2024/07/01 11:05:00",1,NSW1,133,45
D,TRADING,PRICE,2,"2024/07/01 11:05:00",1,VIC1,133,206.16
D,TRADING,PRICE,2,"2024/07/01 11:05:00",1,SA1,133,207.01
D,TRADING,PRICE,2,"2024/07/01 11:05:00",1,QLD1,133,47.96
D,TRADING,PRICE,2,"2024/07/01 11:05:00",1,TAS1,133,260.18
D,TRADING,PRICE,2,"2024/07/01 12:30:00",1,NSW1,150,76.72
D,TRADING,PRICE,2,"2024/07/01 12:30:00",1,VIC1,150,224.35
D,TRADING,PRICE,2,"2024/07/01 12:30:00",1,SA1,150,232.42
D,TRADING,PRICE,2,"2024/07/01 12:30:00",1,QLD1,150,81.94
D,TRADING,PRICE,2,"2024/07/01 12:30:00",1,TAS1,150,260.21
D,TRADING,PRICE,2,"2024/07/01 13:00:00",1,NSW1,156,57.85
D,TRADING,PRICE,2,"2024/07/01 13:00:00",1,VIC1,156,339.16
D,TRADING,PRICE,2,"2024/07/01 13:00:00",1,SA1,156,360.81
D,TRADING,PRICE,2,"2024/07/01 13:00:00",1,QLD1,156,59.75
D,TRADING,PRICE,2,"2024/07/01 13:00:00",1,TAS1,156,371.94
D,TRADING,PRICE,2,"2024/07/01 13:10:00",1,NSW1,158,116.76
D,TRADING,PRICE,2,"2024/07/01 13:10:00",1,VIC1,158,282.26
D,TRADING,PRICE,2,"2024/07/01 13:10:00",1,SA1,158,294.79
D,TRADING,PRICE,2,"2024/07/01 13:10:00",1,QLD1,158,120.95
D,TRADING,PRICE,2,"2024/07/01 13:10:00",1,TAS1,158,399.18
D,TRADING,PRICE,2,"2024/07/01 13:40:00",1,NSW1,164,56.38
D,TRADING,PRICE,2,"2024/07/01 13:40:00",1,VIC1,164,227.97
D,TRADING,PRICE,2,"2024/07/01 13:40:00",1,SA1,164,239.91
D,TRADING,PRICE,2,"2024/07/01 13:40:00",1,QLD1,164,57.1
D,TRADING,PRICE,2,"2024/07/01 13:40:00",1,TAS1,164,261.11
D,TRADING,PRICE,2,"2024/07/01 13:55:00",1,NSW1,167,60.18
D,TRADING,PRICE,2,"2024/07/01 13:55:00",1,VIC1,167,345.48
D,TRADING,PRICE,2,"2024/07/01 13:55:00",1,SA1,167,361.54
D,TRADING,PRICE,2,"2024/07/01 13:55:00",1,QLD1,167,59.95
D,TRADING,PRICE,2,"2024/07/01 13:55:00",1,TAS1,167,375.47
D,TRADING,PRICE,2,"2024/07/01 14:00:00",1,NSW1,168,59.77
D,TRADING,PRICE,2,"2024/07/01 14:00:00",1,VIC1,168,193.94
D,TRADING,PRICE,2,"2024/07/01 14:00:00",1,SA1,168,200.9
D,TRADING,PRICE,2,"2024/07/01 14:00:00",1,QLD1,168,59.95
D,TRADING,PRICE,2,"2024/07/01 14:00:00",1,TAS1,168,260.14
D,TRADING,PRICE,2,"2024/07/01 14:15:00",1,NSW1,171,76.72
D,TRADING,PRICE,2,"2024/07/01 14:15:00",1,VIC1,171,323.78
D,TRADING,PRICE,2,"2024/07/01 14:15:00",1,SA1,171,344.06
D,TRADING,PRICE,2,"2024/07/01 14:15:00",1,QLD1,171,78.42
D,TRADING,PRICE,2,"2024/07/01 14:15:00",1,TAS1,171,260.2
D,TRADING,PRICE,2,"2024/07/01 14:25:00",1,TAS1,173,260.21
D,TRADING,PRICE,2,"2024/07/01 14:30:00",1,NSW1,174,76.72
D,TRADING,PRICE,2,"2024/07/01 14:30:00",1,VIC1,174,178.5
D,TRADING,PRICE,2,"2024/07/01 14:30:00",1,SA1,174,188.5
D,TRADING,PRICE,2,"2024/07/01 14:30:00",1,QLD1,174,78.61
D,TRADING,PRICE,2,"2024/07/01 14:30:00",1,TAS1,174,260.11
D,TRADING,PRICE,2,"2024/07/01 14:35:00",1,NSW1,175,56.25
D,TRADING,PRICE,2,"2024/07/01 14:35:00",1,VIC1,175,243.59
D,TRADING,PRICE,2,"2024/07/01 14:35:00",1,SA1,175,258.36
D,TRADING,PRICE,2,"2024/07/01 14:35:00",1,QLD1,175,58.33
D,TRADING,PRICE,2,"2024/07/01 14:35:00",1,TAS1,175,260.18
D,TRADING,PRICE,2,"2024/07/01 14:45:00",1,NSW1,177,83.86
D,TRADING,PRICE,2,"2024/07/01 14:45:00",1,VIC1,177,354.62
D,TRADING,PRICE,2,"2024/07/01 14:45:00",1,SA1,177,374.87
D,TRADING,PRICE,2,"2024/07/01 03:15:00",1,NSW1,39,76.62
D,TRADING,PRICE,2,"2024/07/01 03:15:00",1,VIC1,39,137.29
D,TRADING,PRICE,2,"2024/07/01 03:15:00",1,SA1,39,233.79
D,TRADING,PRICE,2,"2024/07/01 03:15:00",1,QLD1,39,74.43
D,TRADING,PRICE,2,"2024/07/01 03:15:00",1,TAS1,39,218.34
D,TRADING,PRICE,2,"2024/07/01 03:20:00",1,NSW1,40,61.88
D,TRADING,PRICE,2,"2024/07/01 03:20:00",1,VIC1,40,203.02
D,TRADING,PRICE,2,"2024/07/01 03:20:00",1,SA1,40,229.97
D,TRADING,PRICE,2,"2024/07/01 03:20:00",1,QLD1,40,59.7
D,TRADING,PRICE,2,"2024/07/01 03:20:00",1,TAS1,40,219.34
D,TRADING,PRICE,2,"2024/07/01 03:30:00",1,NSW1,42,61.93
D,TRADING,PRICE,2,"2024/07/01 03:30:00",1,VIC1,42,190.8
D,TRADING,PRICE,2,"2024/07/01 03:30:00",1,SA1,42,219.35
D,TRADING,PRICE,2,"2024/07/01 03:30:00",1,QLD1,42,59.7
D,TRADING,PRICE,2,"2024/07/01 03:30:00",1,TAS1,42,218.34
D,TRADING,PRICE,2,"2024/07/01 03:40:00",1,NSW1,44,61.92
D,TRADING,PRICE,2,"2024/07/01 03:40:00",1,VIC1,44,191.17
D,TRADING,PRICE,2,"2024/07/01 03:40:00",1,SA1,44,219.46
D,TRADING,PRICE,2,"2024/07/01 03:40:00",1,QLD1,44,59.7
D,TRADING,PRICE,2,"2024/07/01 03:40:00",1,TAS1,44,218.34
D,TRADING,PRICE,2,"2024/07/01 04:25:00",1,NSW1,53,51.25
D,TRADING,PRICE,2,"2024/07/01 04:25:00",1,VIC1,53,263.61
D,TRADING,PRICE,2,"2024/07/01 04:25:00",1,SA1,53,299.44
D,TRADING,PRICE,2,"2024/07/01 04:25:00",1,QLD1,53,48.95
D,TRADING,PRICE,2,"2024/07/01 04:25:00",1,TAS1,53,279.33
D,TRADING,PRICE,2,"2024/07/01 04:40:00",1,NSW1,56,56.98
D,TRADING,PRICE,2,"2024/07/01 04:40:00",1,VIC1,56,323.09
D,TRADING,PRICE,2,"2024/07/01 04:40:00",1,SA1,56,361.54
D,TRADING,PRICE,2,"2024/07/01 04:40:00",1,QLD1,56,54.8
D,TRADING,PRICE,2,"2024/07/01 04:40:00",1,TAS1,56,341.49
D,TRADING,PRICE,2,"2024/07/01 04:50:00",1,NSW1,58,62.46
D,TRADING,PRICE,2,"2024/07/01 04:50:00",1,VIC1,58,245.01
D,TRADING,PRICE,2,"2024/07/01 04:50:00",1,SA1,58,276.71
D,TRADING,PRICE,2,"2024/07/01 04:50:00",1,QLD1,58,59.75
D,TRADING,PRICE,2,"2024/07/01 04:50:00",1,TAS1,58,260.27
D,TRADING,PRICE,2,"2024/07/01 05:00:00",1,NSW1,60,88.6
D,TRADING,PRICE,2,"2024/07/01 05:00:00",1,VIC1,60,266.59
D,TRADING,PRICE,2,"2024/07/01 05:00:00",1,SA1,60,299.44
D,TRADING,PRICE,2,"2024/07/01 05:00:00",1,QLD1,60,86.07
D,TRADING,PRICE,2,"2024/07/01 05:00:00",1,TAS1,60,283.91
D,TRADING,PRICE,2,"2024/07/01 05:10:00",1,NSW1,62,89.18
D,TRADING,PRICE,2,"2024/07/01 05:10:00",1,VIC1,62,245.52
D,TRADING,PRICE,2,"2024/07/01 05:10:00",1,SA1,62,272.87
D,TRADING,PRICE,2,"2024/07/01 05:10:00",1,QLD1,62,86.83
D,TRADING,PRICE,2,"2024/07/01 05:10:00",1,TAS1,62,260.15
D,TRADING,PRICE,2,"2024/07/01 05:15:00",1,NSW1,63,87.94
D,TRADING,PRICE,2,"2024/07/01 05:15:00",1,VIC1,63,268.84
D,TRADING,PRICE,2,"2024/07/01 05:15:00",1,SA1,63,300.01
D,TRADING,PRICE,2,"2024/07/01 05:15:00",1,QLD1,63,86.83
D,TRADING,PRICE,2,"2024/07/01 05:15:00",1,TAS1,63,284.14
D,TRADING,PRICE,2,"2024/07/01 05:25:00",1,NSW1,65,76.72
D,TRADING,PRICE,2,"2024/07/01 05:25:00",1,VIC1,65,230.42
D,TRADING,PRICE,2,"2024/07/01 05:25:00",1,SA1,65,249.58
D,TRADING,PRICE,2,"2024/07/01 05:25:00",1,QLD1,65,75.72
D,TRADING,PRICE,2,"2024/07/01 05:25:00",1,TAS1,65,260.11
D,TRADING,PRICE,2,"2024/07/01 05:50:00",1,NSW1,70,122.52
D,TRADING,PRICE,2,"2024/07/01 05:50:00",1,VIC1,70,269.52
D,TRADING,PRICE,2,"2024/07/01 05:50:00",1,SA1,70,299.44
D,TRADING,PRICE,2,"2024/07/01 05:50:00",1,QLD1,70,120.95
D,TRADING,PRICE,2,"2024/07/01 05:50:00",1,TAS1,70,279.85
D,TRADING,PRICE,2,"2024/07/01 05:55:00",1,NSW1,71,122.22
D,TRADING,PRICE,2,"2024/07/01 05:55:00",1,VIC1,71,246.19
D,TRADING,PRICE,2,"2024/07/01 05:55:00",1,SA1,71,270.08
D,TRADING,PRICE,2,"2024/07/01 05:55:00",1,QLD1,71,120.95
D,TRADING,PRICE,2,"2024/07/01 01:25:00",1,NSW1,17,61.62
D,TRADING,PRICE,2,"2024/07/01 01:25:00",1,VIC1,17,237.91
D,TRADING,PRICE,2,"2024/07/01 01:25:00",1,SA1,17,265.01
D,TRADING,PRICE,2,"2024/07/01 01:25:00",1,QLD1,17,58.76
D,TRADING,PRICE,2,"2024/07/01 01:25:00",1,TAS1,17,258.02
D,TRADING,PRICE,2,"2024/07/01 02:45:00",1,NSW1,33,61.62
D,TRADING,PRICE,2,"2024/07/01 02:45:00",1,VIC1,33,197.59
D,TRADING,PRICE,2,"2024/07/01 02:45:00",1,SA1,33,226.21
D,TRADING,PRICE,2,"2024/07/01 02:45:00",1,QLD1,33,59.04
D,TRADING,PRICE,2,"2024/07/01 02:45:00",1,TAS1,33,218.34
D,TRADING,PRICE,2,"2024/07/01 03:05:00",1,NSW1,37,89.32
D,TRADING,PRICE,2,"2024/07/01 03:05:00",1,VIC1,37,152.39
D,TRADING,PRICE,2,"2024/07/01 03:05:00",1,SA1,37,175.07
D,TRADING,PRICE,2,"2024/07/01 03:05:00",1,QLD1,37,85.67
D,TRADING,PRICE,2,"2024/07/01 03:05:00",1,TAS1,37,218.34
D,TRADING,PRICE,2,"2024/07/01 05:35:00",1,NSW1,67,85.66
D,TRADING,PRICE,2,"2024/07/01 05:35:00",1,VIC1,67,244.89
D,TRADING,PRICE,2,"2024/07/01 05:35:00",1,SA1,67,268.81
D,TRADING,PRICE,2,"2024/07/01 05:35:00",1,QLD1,67,85.75
D,TRADING,PRICE,2,"2024/07/01 05:35:00",1,TAS1,67,260.14
