C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2018/08/07,00:35:00,0000000297752590,
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,TAS1,7,60.22
D,TRADING,PRICE,2,"2018/07/01 03:30:00",1,VIC1,7,63.73
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,NSW1,8,61.84
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,QLD1,8,53.97
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,SA1,8,82.12
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,TAS1,8,61.17
D,TRADING,PRICE,2,"2018/07/01 04:00:00",1,VIC1,8,64.12
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,NSW1,9,63.62
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,QLD1,9,56.36
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,SA1,9,78.96
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,TAS1,9,62.88
D,TRADING,PRICE,2,"2018/07/01 04:30:00",1,VIC1,9,65.24
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,NSW1,10,59.85
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,QLD1,10,53.02
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,SA1,10,74.59
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,TAS1,10,64.51
D,TRADING,PRICE,2,"2018/07/01 05:00:00",1,VIC1,10,61.3
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,NSW1,11,58.14
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,QLD1,11,51.96
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,SA1,11,71.85
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,TAS1,11,62.81
D,TRADING,PRICE,2,"2018/07/01 05:30:00",1,VIC1,11,59.7
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,NSW1,12,59.36
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,QLD1,12,52.9
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,SA1,12,73.53
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,TAS1,12,67.28
D,TRADING,PRICE,2,"2018/07/01 06:00:00",1,VIC1,12,61.46
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,NSW1,13,61.22
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,QLD1,13,54.71
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,SA1,13,76.93
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,TAS1,13,68.13
D,TRADING,PRICE,2,"2018/07/01 06:30:00",1,VIC1,13,64.7
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,NSW1,14,66.27
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,QLD1,14,58.76
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,SA1,14,82.86
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,TAS1,14,63.19
D,TRADING,PRICE,2,"2018/07/01 07:00:00",1,VIC1,14,69.68
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,NSW1,15,60.29
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,QLD1,15,54
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,SA1,15,73.24
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,TAS1,15,57.49
D,TRADING,PRICE,2,"2018/07/01 07:30:00",1,VIC1,15,62.3
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,NSW1,16,75.34
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,QLD1,16,64.08
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,SA1,16,94.07
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,TAS1,16,65.28
D,TRADING,PRICE,2,"2018/07/01 08:00:00",1,VIC1,16,78.84
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,NSW1,17,86.66
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,QLD1,17,72.24
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,SA1,17,102.98
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,TAS1,17,70.5
D,TRADING,PRICE,2,"2018/07/01 08:30:00",1,VIC1,17,89.95
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,NSW1,18,91.19
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,QLD1,18,76.54
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,SA1,18,103.99
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,TAS1,18,70.53
D,TRADING,PRICE,2,"2018/07/01 09:00:00",1,VIC1,18,93.08
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,NSW1,19,102.08
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,QLD1,19,84.87
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,SA1,19,119.14
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,TAS1,19,70.52
D,TRADING,PRICE,2,"2018/07/01 09:30:00",1,VIC1,19,105.11
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,NSW1,20,96.52
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,QLD1,20,80.12
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,SA1,20,119.75
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,TAS1,20,70.52
D,TRADING,PRICE,2,"2018/07/01 10:00:00",1,VIC1,20,102.74
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,NSW1,21,90.36
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,QLD1,21,76.72
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,SA1,21,111.58
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,TAS1,21,70.49
D,TRADING,PRICE,2,"2018/07/01 10:30:00",1,VIC1,21,97.3
D,TRADING,PRICE,2,"2018/07/01 11:00:00",1,NSW1,22,78.46
D,TRADING,PRICE,2,"2018/07/01 11:00:00",1,QLD1,22,67.42
D,TRADING,PRICE,2,"2018/07/01 11:00:00",1,SA1,22,99.13
D,TRADING,PRICE,2,"2018/07/01 11:00:00",1,TAS1,22,61.76
D,TRADING,PRICE,2,"2018/07/01 11:00:00",1,VIC1,22,84.8
D,TRADING,PRICE,2,"2018/07/01 11:30:00",1,NSW1,23,63.23
D,TRADING,PRICE,2,"2018/07/01 11:30:00",1,QLD1,23,57.63
D,TRADING,PRICE,2,"2018/07/01 11:30:00",1,SA1,23,79.2
D,TRADING,PRICE,2,"2018/07/01 11:30:00",1,TAS1,23,57.4
D,TRADING,PRICE,2,"2018/07/01 11:30:00",1,VIC1,23,67.51
D,TRADING,PRICE,2,"2018/07/01 12:00:00",1,NSW1,24,58.21
D,TRADING,PRICE,2,"2018/07/01 12:00:00",1,QLD1,24,54.48
D,TRADING,PRICE,2,"2018/07/01 12:00:00",1,SA1,24,71.92
D,TRADING,PRICE,2,"2018/07/01 12:00:00",1,TAS1,24,56.41
D,TRADING,PRICE,2,"2018/07/01 12:00:00",1,VIC1,24,61.22
D,TRADING,PRICE,2,"2018/07/01 12:30:00",1,NSW1,25,57.06
D,TRADING,PRICE,2,"2018/07/01 12:30:00",1,QLD1,25,53.77
D,TRADING,PRICE,2,"2018/07/01 12:30:00",1,SA1,25,70.45
D,TRADING,PRICE,2,"2018/07/01 12:30:00",1,TAS1,25,56.9
D,TRADING,PRICE,2,"2018/07/01 12:30:00",1,VIC1,25,60.33
D,TRADING,PRICE,2,"2018/07/01 13:00:00",1,NSW1,26,54.28
D,TRADING,PRICE,2,"2018/07/01 13:00:00",1,QLD1,26,51.7
D,TRADING,PRICE,2,"2018/07/01 13:00:00",1,SA1,26,66.28
D,TRADING,PRICE,2,"2018/07/01 13:00:00",1,TAS1,26,54.3
D,TRADING,PRICE,2,"2018/07/01 13:00:00",1,VIC1,26,56.95
D,TRADING,PRICE,2,"2018/07/01 13:30:00",1,NSW1,27,52.76
D,TRADING,PRICE,2,"2018/07/01 13:30:00",1,QLD1,27,51.09
D,TRADING,PRICE,2,"2018/07/01 13:30:00",1,SA1,27,61.76
D,TRADING,PRICE,2,"2018/07/01 13:30:00",1,TAS1,27,51.24
D,TRADING,PRICE,2,"2018/07/01 13:30:00",1,VIC1,27,54.66
D,TRADING,PRICE,2,"2018/07/01 14:00:00",1,NSW1,28,58.51
D,TRADING,PRICE,2,"2018/07/01 14:00:00",1,QLD1,28,57.18
D,TRADING,PRICE,2,"2018/07/01 14:00:00",1,SA1,28,72.32
D,TRADING,PRICE,2,"2018/07/01 14:00:00",1,TAS1,28,56.43
D,TRADING,PRICE,2,"2018/07/01 14:00:00",1,VIC1,28,61.42
D,TRADING,PRICE,2,"2018/07/01 14:30:00",1,NSW1,29,55.79
D,TRADING,PRICE,2,"2018/07/01 14:30:00",1,QLD1,29,54.72
D,TRADING,PRICE,2,"2018/07/01 14:30:00",1,SA1,29,67.24
D,TRADING,PRICE,2,"2018/07/01 14:30:00",1,TAS1,29,54.05
D,TRADING,PRICE,2,"2018/07/01 14:30:00",1,VIC1,29,58.36
D,TRADING,PRICE,2,"2018/07/01 15:00:00",1,NSW1,30,55.91
D,TRADING,PRICE,2,"2018/07/01 15:00:00",1,QLD1,30,54.44
D,TRADING,PRICE,2,"2018/07/01 15:00:00",1,SA1,30,64.88
D,TRADING,PRICE,2,"2018/07/01 15:00:00",1,TAS1,30,54.29
D,TRADING,PRICE,2,"2018/07/01 15:00:00",1,VIC1,30,58.08
D,TRADING,PRICE,2,"2018/07/01 15:30:00",1,NSW1,31,61.8
D,TRADING,PRICE,2,"2018/07/01 15:30:00",1,QLD1,31,59.84
D,TRADING,PRICE,2,"2018/07/01 15:30:00",1,SA1,31,73.26
D,TRADING,PRICE,2,"2018/07/01 15:30:00",1,TAS1,31,59.65
D,TRADING,PRICE,2,"2018/07/01 15:30:00",1,VIC1,31,64.78
D,TRADING,PRICE,2,"2018/07/01 16:00:00",1,NSW1,32,68.05
D,TRADING,PRICE,2,"2018/07/01 16:00:00",1,QLD1,32,64.29
D,TRADING,PRICE,2,"2018/07/01 16:00:00",1,SA1,32,83.59
D,TRADING,PRICE,2,"2018/07/01 16:00:00",1,TAS1,32,63.06
D,TRADING,PRICE,2,"2018/07/01 16:00:00",1,VIC1,32,72.85
D,TRADING,PRICE,2,"2018/07/01 16:30:00",1,NSW1,33,77.08
D,TRADING,PRICE,2,"2018/07/01 16:30:00",1,QLD1,33,69.14
D,TRADING,PRICE,2,"2018/07/01 16:30:00",1,SA1,33,94.87
D,TRADING,PRICE,2,"2018/07/01 16:30:00",1,TAS1,33,60.09
D,TRADING,PRICE,2,"2018/07/01 16:30:00",1,VIC1,33,82.94
D,TRADING,PRICE,2,"2018/07/01 17:00:00",1,NSW1,34,90.85
D,TRADING,PRICE,2,"2018/07/01 17:00:00",1,QLD1,34,82.12
D,TRADING,PRICE,2,"2018/07/01 17:00:00",1,SA1,34,102.18
D,TRADING,PRICE,2,"2018/07/01 17:00:00",1,TAS1,34,70.49
D,TRADING,PRICE,2,"2018/07/01 17:00:00",1,VIC1,34,93.33
D,TRADING,PRICE,2,"2018/07/01 17:30:00",1,NSW1,35,162.46
D,TRADING,PRICE,2,"2018/07/01 17:30:00",1,QLD1,35,142.28
D,TRADING,PRICE,2,"2018/07/01 17:30:00",1,SA1,35,177.11
D,TRADING,PRICE,2,"2018/07/01 17:30:00",1,TAS1,35,70.5
D,TRADING,PRICE,2,"2018/07/01 17:30:00",1,VIC1,35,163.99
D,TRADING,PRICE,2,"2018/07/01 18:00:00",1,NSW1,36,124.23
D,TRADING,PRICE,2,"2018/07/01 18:00:00",1,QLD1,36,108.53
D,TRADING,PRICE,2,"2018/07/01 18:00:00",1,SA1,36,135.31
D,TRADING,PRICE,2,"2018/07/01 18:00:00",1,TAS1,36,70.69
D,TRADING,PRICE,2,"2018/07/01 18:00:00",1,VIC1,36,123.75
D,TRADING,PRICE,2,"2018/07/01 18:30:00",1,NSW1,37,120.54
D,TRADING,PRICE,2,"2018/07/01 18:30:00",1,QLD1,37,103.83
D,TRADING,PRICE,2,"2018/07/01 18:30:00",1,SA1,37,143.21
D,TRADING,PRICE,2,"2018/07/01 18:30:00",1,TAS1,37,72.34
D,TRADING,PRICE,2,"2018/07/01 18:30:00",1,VIC1,37,123.37
D,TRADING,PRICE,2,"2018/07/01 19:00:00",1,NSW1,38,99.64
D,TRADING,PRICE,2,"2018/07/01 19:00:00",1,QLD1,38,87.93
D,TRADING,PRICE,2,"2018/07/01 19:00:00",1,SA1,38,116.25
D,TRADING,PRICE,2,"2018/07/01 19:00:00",1,TAS1,38,70.72
D,TRADING,PRICE,2,"2018/07/01 19:00:00",1,VIC1,38,103.1
D,TRADING,PRICE,2,"2018/07/01 19:30:00",1,NSW1,39,86
D,TRADING,PRICE,2,"2018/07/01 19:30:00",1,QLD1,39,79.6
D,TRADING,PRICE,2,"2018/07/01 19:30:00",1,SA1,39,99.97
D,TRADING,PRICE,2,"2018/07/01 19:30:00",1,TAS1,39,70.52
D,TRADING,PRICE,2,"2018/07/01 19:30:00",1,VIC1,39,90.01
D,TRADING,PRICE,2,"2018/07/01 20:00:00",1,NSW1,40,88.13
D,TRADING,PRICE,2,"2018/07/01 20:00:00",1,QLD1,40,82.29
D,TRADING,PRICE,2,"2018/07/01 20:00:00",1,SA1,40,99.71
D,TRADING,PRICE,2,"2018/07/01 20:00:00",1,TAS1,40,70.58
D,TRADING,PRICE,2,"2018/07/01 20:00:00",1,VIC1,40,91.32
D,TRADING,PRICE,2,"2018/07/01 20:30:00",1,NSW1,41,86.47
D,TRADING,PRICE,2,"2018/07/01 20:30:00",1,QLD1,41,80.56
D,TRADING,PRICE,2,"2018/07/01 20:30:00",1,SA1,41,97.81
D,TRADING,PRICE,2,"2018/07/01 20:30:00",1,TAS1,41,70.56
D,TRADING,PRICE,2,"2018/07/01 20:30:00",1,VIC1,41,89.73
D,TRADING,PRICE,2,"2018/07/01 21:00:00",1,NSW1,42,81.39
D,TRADING,PRICE,2,"2018/07/01 21:00:00",1,QLD1,42,74.84
D,TRADING,PRICE,2,"2018/07/01 21:00:00",1,SA1,42,96.1
D,TRADING,PRICE,2,"2018/07/01 21:00:00",1,TAS1,42,70.53
D,TRADING,PRICE,2,"2018/07/01 21:00:00",1,VIC1,42,86.36
D,TRADING,PRICE,2,"2018/07/01 21:30:00",1,NSW1,43,77.54
D,TRADING,PRICE,2,"2018/07/01 21:30:00",1,QLD1,43,70.72
D,TRADING,PRICE,2,"2018/07/01 21:30:00",1,SA1,43,98.55
D,TRADING,PRICE,2,"2018/07/01 21:30:00",1,TAS1,43,70.51
D,TRADING,PRICE,2,"2018/07/01 21:30:00",1,VIC1,43,85.93
D,TRADING,PRICE,2,"2018/07/01 22:00:00",1,NSW1,44,71.8
D,TRADING,PRICE,2,"2018/07/01 22:00:00",1,QLD1,44,64.94
D,TRADING,PRICE,2,"2018/07/01 22:00:00",1,SA1,44,95.78
D,TRADING,PRICE,2,"2018/07/01 22:00:00",1,TAS1,44,70.5
D,TRADING,PRICE,2,"2018/07/01 22:00:00",1,VIC1,44,82.34
D,TRADING,PRICE,2,"2018/07/01 22:30:00",1,NSW1,45,72.91
D,TRADING,PRICE,2,"2018/07/01 22:30:00",1,QLD1,45,66.24
D,TRADING,PRICE,2,"2018/07/01 22:30:00",1,SA1,45,98.46
D,TRADING,PRICE,2,"2018/07/01 22:30:00",1,TAS1,45,74
D,TRADING,PRICE,2,"2018/07/01 22:30:00",1,VIC1,45,85.64
D,TRADING,PRICE,2,"2018/07/01 23:00:00",1,NSW1,46,67.5
D,TRADING,PRICE,2,"2018/07/01 23:00:00",1,QLD1,46,62.48
D,TRADING,PRICE,2,"2018/07/01 23:00:00",1,SA1,46,91.88
D,TRADING,PRICE,2,"2018/07/01 23:00:00",1,TAS1,46,69.52
D,TRADING,PRICE,2,"2018/07/01 23:00:00",1,VIC1,46,78.72
D,TRADING,PRICE,2,"2018/07/01 23:30:00",1,NSW1,47,66.88
D,TRADING,PRICE,2,"2018/07/01 23:30:00",1,QLD1,47,62.68
D,TRADING,PRICE,2,"2018/07/01 23:30:00",1,SA1,47,91.69
D,TRADING,PRICE,2,"2018/07/01 23:30:00",1,TAS1,47,69.66
D,TRADING,PRICE,2,"2018/07/01 23:30:00",1,VIC1,47,83.77
D,TRADING,PRICE,2,"2018/07/02 00:00:00",1,NSW1,48,61.95
D,TRADING,PRICE,2,"2018/07/02 00:00:00",1,QLD1,48,59.54
D,TRADING,PRICE,2,"2018/07/02 00:00:00",1,SA1,48,101.2
D,TRADING,PRICE,2,"2018/07/02 00:00:00",1,TAS1,48,65.24
D,TRADING,PRICE,2,"2018/07/02 00:00:00",1,VIC1,48,91.74
D,TRADING,PRICE,2,"2018/07/02 00:30:00",1,NSW1,1,61.04
D,TRADING,PRICE,2,"2018/07/02 00:30:00",1,QLD1,1,57.6
D,TRADING,PRICE,2,"2018/07/02 00:30:00",1,SA1,1,139.55
D,TRADING,PRICE,2,"2018/07/02 00:30:00",1,TAS1,1,115.33
D,TRADING,PRICE,2,"2018/07/02 00:30:00",1,VIC1,1,125.03
D,TRADING,PRICE,2,"2018/07/02 01:00:00",1,NSW1,2,56.74
D,TRADING,PRICE,2,"2018/07/02 01:00:00",1,QLD1,2,52.53
D,TRADING,PRICE,2,"2018/07/02 01:00:00",1,SA1,2,102.9
D,TRADING,PRICE,2,"2018/07/02 01:00:00",1,TAS1,2,83.3
D,TRADING,PRICE,2,"2018/07/02 01:00:00",1,VIC1,2,90.61
D,TRADING,PRICE,2,"2018/07/02 01:30:00",1,NSW1,3,59.85
D,TRADING,PRICE,2,"2018/07/02 01:30:00",1,QLD1,3,55.48
D,TRADING,PRICE,2,"2018/07/02 01:30:00",1,SA1,3,83.86
D,TRADING,PRICE,2,"2018/07/02 01:30:00",1,TAS1,3,68.2
D,TRADING,PRICE,2,"2018/07/02 01:30:00",1,VIC1,3,74.55
D,TRADING,PRICE,2,"2018/07/02 02:00:00",1,NSW1,4,57
D,TRADING,PRICE,2,"2018/07/02 02:00:00",1,QLD1,4,52.81
D,TRADING,PRICE,2,"2018/07/02 02:00:00",1,SA1,4,71.1
D,TRADING,PRICE,2,"2018/07/02 02:00:00",1,TAS1,4,60.98
D,TRADING,PRICE,2,"2018/07/02 02:00:00",1,VIC1,4,64.13
D,TRADING,PRICE,2,"2018/07/02 02:30:00",1,NSW1,5,54.31
D,TRADING,PRICE,2,"2018/07/02 02:30:00",1,QLD1,5,50.59
D,TRADING,PRICE,2,"2018/07/02 02:30:00",1,SA1,5,60.35
D,TRADING,PRICE,2,"2018/07/02 02:30:00",1,TAS1,5,54.39
D,TRADING,PRICE,2,"2018/07/02 02:30:00",1,VIC1,5,56.48
D,TRADING,PRICE,2,"2018/07/02 03:00:00",1,NSW1,6,54.1
D,TRADING,PRICE,2,"2018/07/02 03:00:00",1,QLD1,6,49.65
D,TRADING,PRICE,2,"2018/07/02 03:00:00",1,SA1,6,56.01
D,TRADING,PRICE,2,"2018/07/02 03:00:00",1,TAS1,6,52
D,TRADING,PRICE,2,"2018/07/02 03:00:00",1,VIC1,6,54.25
D,TRADING,PRICE,2,"2018/07/02 03:30:00",1,NSW1,7,52.12
D,TRADING,PRICE,2,"2018/07/02 03:30:00",1,QLD1,7,47.97
D,TRADING,PRICE,2,"2018/07/02 03:30:00",1,SA1,7,51.22
D,TRADING,PRICE,2,"2018/07/02 03:30:00",1,TAS1,7,56.68
D,TRADING,PRICE,2,"2018/07/02 03:30:00",1,VIC1,7,51.3
D,TRADING,PRICE,2,"2018/07/02 04:00:00",1,NSW1,8,51.31
D,TRADING,PRICE,2,"2018/07/02 04:00:00",1,QLD1,8,47.19
D,TRADING,PRICE,2,"2018/07/02 04:00:00",1,SA1,8,48.55
D,TRADING,PRICE,2,"2018/07/02 04:00:00",1,TAS1,8,58.93
D,TRADING,PRICE,2,"2018/07/02 04:00:00",1,VIC1,8,49.54
D,TRADING,PRICE,2,"2018/07/02 04:30:00",1,NSW1,9,57.94
D,TRADING,PRICE,2,"2018/07/02 04:30:00",1,QLD1,9,53.45
D,TRADING,PRICE,2,"2018/07/02 04:30:00",1,SA1,9,55.17
D,TRADING,PRICE,2,"2018/07/02 04:30:00",1,TAS1,9,70.52
D,TRADING,PRICE,2,"2018/07/02 04:30:00",1,VIC1,9,56.26
D,TRADING,PRICE,2,"2018/07/02 05:00:00",1,NSW1,10,59.28
D,TRADING,PRICE,2,"2018/07/02 05:00:00",1,QLD1,10,55.37
D,TRADING,PRICE,2,"2018/07/02 05:00:00",1,SA1,10,56.21
D,TRADING,PRICE,2,"2018/07/02 05:00:00",1,TAS1,10,70.53
D,TRADING,PRICE,2,"2018/07/02 05:00:00",1,VIC1,10,57.91
D,TRADING,PRICE,2,"2018/07/02 05:30:00",1,NSW1,11,59.34
D,TRADING,PRICE,2,"2018/07/02 05:30:00",1,QLD1,11,56.98
D,TRADING,PRICE,2,"2018/07/02 05:30:00",1,SA1,11,56.32
D,TRADING,PRICE,2,"2018/07/02 05:30:00",1,TAS1,11,70.54
D,TRADING,PRICE,2,"2018/07/02 05:30:00",1,VIC1,11,59.39
D,TRADING,PRICE,2,"2018/07/02 06:00:00",1,NSW1,12,60.95
D,TRADING,PRICE,2,"2018/07/02 06:00:00",1,QLD1,12,58.83
D,TRADING,PRICE,2,"2018/07/02 06:00:00",1,SA1,12,58.79
D,TRADING,PRICE,2,"2018/07/02 06:00:00",1,TAS1,12,60.23
D,TRADING,PRICE,2,"2018/07/02 06:00:00",1,VIC1,12,62.49
D,TRADING,PRICE,2,"2018/07/02 06:30:00",1,NSW1,13,72.68
D,TRADING,PRICE,2,"2018/07/02 06:30:00",1,QLD1,13,68.39
D,TRADING,PRICE,2,"2018/07/02 06:30:00",1,SA1,13,73.32
D,TRADING,PRICE,2,"2018/07/02 06:30:00",1,TAS1,13,73.01
D,TRADING,PRICE,2,"2018/07/02 06:30:00",1,VIC1,13,78.43
D,TRADING,PRICE,2,"2018/07/02 07:00:00",1,NSW1,14,80.49
D,TRADING,PRICE,2,"2018/07/02 07:00:00",1,QLD1,14,72.82
D,TRADING,PRICE,2,"2018/07/02 07:00:00",1,SA1,14,80.89
D,TRADING,PRICE,2,"2018/07/02 07:00:00",1,TAS1,14,73.56
D,TRADING,PRICE,2,"2018/07/02 07:00:00",1,VIC1,14,87.87
D,TRADING,PRICE,2,"2018/07/02 07:30:00",1,NSW1,15,85.61
D,TRADING,PRICE,2,"2018/07/02 07:30:00",1,QLD1,15,77.92
D,TRADING,PRICE,2,"2018/07/02 07:30:00",1,SA1,15,88.43
D,TRADING,PRICE,2,"2018/07/02 07:30:00",1,TAS1,15,42.94
D,TRADING,PRICE,2,"2018/07/02 07:30:00",1,VIC1,15,90.97
D,TRADING,PRICE,2,"2018/07/02 08:00:00",1,NSW1,16,202.81
D,TRADING,PRICE,2,"2018/07/02 08:00:00",1,QLD1,16,175.7
D,TRADING,PRICE,2,"2018/07/02 08:00:00",1,SA1,16,201.43
D,TRADING,PRICE,2,"2018/07/02 08:00:00",1,TAS1,16,161.86
D,TRADING,PRICE,2,"2018/07/02 08:00:00",1,VIC1,16,215.64
D,TRADING,PRICE,2,"2018/07/02 08:30:00",1,NSW1,17,112.11
D,TRADING,PRICE,2,"2018/07/02 08:30:00",1,QLD1,17,90.4
D,TRADING,PRICE,2,"2018/07/02 08:30:00",1,SA1,17,120.33
D,TRADING,PRICE,2,"2018/07/02 08:30:00",1,TAS1,17,97.07
D,TRADING,PRICE,2,"2018/07/02 08:30:00",1,VIC1,17,122.05
D,TRADING,PRICE,2,"2018/07/02 09:00:00",1,NSW1,18,101.14
D,TRADING,PRICE,2,"2018/07/02 09:00:00",1,QLD1,18,86.18
D,TRADING,PRICE,2,"2018/07/02 09:00:00",1,SA1,18,113.26
D,TRADING,PRICE,2,"2018/07/02 09:00:00",1,TAS1,18,94.77
D,TRADING,PRICE,2,"2018/07/02 09:00:00",1,VIC1,18,114.43
D,TRADING,PRICE,2,"2018/07/02 09:30:00",1,NSW1,19,105.78
D,TRADING,PRICE,2,"2018/07/02 09:30:00",1,QLD1,19,91.51
D,TRADING,PRICE,2,"2018/07/02 09:30:00",1,SA1,19,116.65
D,TRADING,PRICE,2,"2018/07/02 09:30:00",1,TAS1,19,100.02
D,TRADING,PRICE,2,"2018/07/02 09:30:00",1,VIC1,19,120.2
D,TRADING,PRICE,2,"2018/07/02 10:00:00",1,NSW1,20,88.85
D,TRADING,PRICE,2,"2018/07/02 10:00:00",1,QLD1,20,78.83
D,TRADING,PRICE,2,"2018/07/02 10:00:00",1,SA1,20,98.01
D,TRADING,PRICE,2,"2018/07/02 10:00:00",1,TAS1,20,64.83
