"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.11.11","X14.24.05","X001731299045000","MONTHLY_ARCHIVE","X001731299045000.1"
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","COHUNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","COLEASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","COLUMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","COLWF01","1.6968","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CONDONG1","15.59","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","COOPGWF1","145.33","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CPP_3","401.22501","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CPP_4","208.45","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CPSA","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CROOKWF2","0.28504","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CROOKWF3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CROWLWF1","3.36243","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CRURWF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CRWASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CSPVPS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CTHLWF1","134.64867","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","CULLRGWF","0.92","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DALNTH1","-0.09613","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DARLSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DARTM1","172.7","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DAYDSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DDPS1","178.04306","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DDSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DEVILS_G","56.88162","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DG_NSW1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DG_QLD1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DG_SA1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DG_TAS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DG_VIC1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DIAPURWF1","2.8","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DPNTB1","0.04038","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DRYCGT1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DRYCGT2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DRYCGT3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DULAWF1","172.89999","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DUNDWF1","79.6","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DUNDWF2","16.43","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","DUNDWF3","56.5","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","EDENVSF1","0.24845","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","EILDON1","59.76","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","EILDON2","58.8","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ELAINWF1","6.46","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","EMERASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ER01","696.5072","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ER02","698.3139","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ER03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ER04","667.50287","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","ERGT01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","FINLYSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","FISHER","30.93","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","FLYCRKWF","8.86","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GANGARR1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GANNB1","-0.61882","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GANNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GERMCRK","13.77","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GIRGSF","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GLENSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GLRWNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GNNDHSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GOONSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GORDON","22.51865","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GPWFEST1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GPWFEST2","3.4","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GPWFEST3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GRANWF1","103.14999","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GRIFSF1","0.001526","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE2","190.66113","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE3","190.81152","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE4","190.72266","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE5","191.41309","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSTONE6","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSWF1A","11.32","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GSWF1B1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GULLRSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GULLRWF1","0.73999","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GULLRWF2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GUNNING1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","GUTHEGA","33.6","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HALLWF1","10.42","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HALLWF2","3.93","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HAMISF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HAUGHT11","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HAYMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HBESS1","-0.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HD1WF1","48.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HDWF1","17.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HDWF2","18.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HDWF3","17.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HEZ1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HILLSTN1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HPR1","-3.8","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HPRG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HPRL1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HUGSF1","-0.094","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HUMENSW","46.22788","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HUMEV","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HVWWBA1","-0.028","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HVWWBA1G","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HVWWBA1L","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","HVWWPV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JBUTTERS","142.84875","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JEMALNG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLA01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLA02","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLA03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLA04","0.1","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLB01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLB02","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JLB03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","JUNEESF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KABANWF1","121.705","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KAREEYA1","21.6225","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KAREEYA2","21.59","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KAREEYA3","21.5125","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KAREEYA4","21.5675","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KARSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KEPBG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KEPSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KEPWF1","37.48","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KIAMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KIATAWF1","19.7","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KINGASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KPP_1","699.69666","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","KSP1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LADBROK1","-0.02","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LADBROK2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LBB1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LBBG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LBBL1","0.3","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LEM_WIL","79.65797","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LGAPWF1","58.05","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LGAPWF2","53.82","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LILYSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LIMOSF11","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LIMOSF21","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LI_WY_CA","150.52798","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LKBONNY1","13.93227","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LKBONNY2","45.7927","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LKBONNY3","14.06716","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LK_ECHO","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LNGS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LNGS2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LONSDALE","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LOYYB1","581.25","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LOYYB2","580.5","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LRSF1","-0.032","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LYA1","556","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LYA2","527","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LYA3","555","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","LYA4","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MACARTH1","130.89999","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MACKNTSH","70.02","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MANNSF2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MANSLR1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MAPS2PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MAPS3PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MARYRSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MBAHNTH","13.21875","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MBPS2PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MCINTYR1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MCKAY1","0.02","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MEADOWBK","43.64166","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MERCER01","20.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","METZSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MEWF1","31.0231","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MIDDLSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MINTARO","0.08545","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/10/01 00:05:00","MLSP1","0.047","",NA,NA
