C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2023/10/11,12:20:57,0000000399363922,,0000000399363899
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",NEM,451886.41323575,305565.70603411,0.676200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",NSW1,145585.75657220,93613.16356460,0.643000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",QLD1,158330.93637471,109425.47220852,0.691100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",SA1,19584.42447662,3055.87207108,0.156000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",TAS1,18952.36463905,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/05 00:00:00",VIC1,109432.93117317,99471.19818991,0.909000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",NEM,505849.00157035,336030.79223694,0.664300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",NSW1,173418.65293810,117553.07922910,0.677900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",QLD1,170059.39128795,116081.36666825,0.682600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",SA1,26613.46476654,2867.88529344,0.107800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",TAS1,20294.37957875,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/06 00:00:00",VIC1,115463.11299901,99528.46104615,0.862000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",NEM,513143.54568375,331907.31031267,0.646800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",NSW1,183033.07474913,120939.92715366,0.660800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",QLD1,166488.30302420,114422.12246509,0.687300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",SA1,30856.71424197,3357.86436886,0.108800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",TAS1,18165.27864908,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/07 00:00:00",VIC1,114600.17501937,93187.39632506,0.813200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",NEM,509021.91690285,318439.92459262,0.625600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",NSW1,179058.43436029,113622.71068525,0.634600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",QLD1,162010.24758993,109158.11398643,0.673800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",SA1,31419.80345011,2987.45827948,0.095100
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",TAS1,18906.94588079,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/08 00:00:00",VIC1,117626.48562173,92671.64164146,0.787800
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",NEM,515220.45253580,347953.29028236,0.675300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",NSW1,179816.77438235,130489.41659869,0.725700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",QLD1,163275.37189821,115793.76437449,0.709200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",SA1,29352.66264464,7730.83835169,0.263400
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",TAS1,23095.65006216,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/09 00:00:00",VIC1,119679.99354844,93939.27095749,0.784900
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",NEM,511463.32101007,335533.60728114,0.656000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",NSW1,174255.65563117,124458.41111289,0.714200
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",QLD1,166490.65922031,113103.40854524,0.679300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",SA1,27365.08887060,4068.19012834,0.148700
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",TAS1,20218.81313226,0.00000000,0.000000
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/10 00:00:00",VIC1,123133.10415573,93903.59749467,0.762600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/11 00:00:00",NEM,491104.11814945,304131.44495270,0.619300
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/11 00:00:00",NSW1,176840.89632031,115237.09609040,0.651600
D,BILLING,BILLING_CO2E_PUBLICATION,1,2023,6,15,"2023/02/11 00:00:00",QLD1,155663.93163826,107584.28222425,0.691100
