"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.07.19","X00.00.03","X0000000426661510","X","X0000000426661461"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","PIONEER","-0.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","PORTWF","2",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","REPULSE","7.746090",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","RPCG","-0.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","RUBICON","0.5850",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","SHOAL1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","WAUBRAWF","59.8050",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","WOOLNTH1","1.10",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","YAMBUKWF","-0.20",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:15:00","YSWF1","4.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:20:00","BARCSF1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:20:00","BUTLERSG","-0.000002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:20:00","BWTR1","14.518640",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/06/02 03:20:00","CAPTL_WF","52.293766",NA,NA,NA
