"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2018.03.08","X09.00.19","X0000000292654419","X","X0000000292654371"
"I","DISPATCH","UNIT_SCADA",1,"SETTLEMENTDATE","DUID","SCADAVALUE",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","BARCSF1","0.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","BUTLERSG","8.499998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CAPTL_WF","64.431999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CATHROCK","36.209999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CHALLHWF","40.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CLOVER","-0.01",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CLUNY","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CNUNDAWF","9.511095",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","CULLRGWF","23.52",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","ERGT01","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","GB01","0.044586",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","GERMCRK","30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","HUGSF1","0.0130",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","INVICTA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","LKBONNY1","11.163671",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","MBAHNTH","59.081253",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","MLSP1","0.245001",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","MLWF1","4.26",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","MTMILLAR","44.387424",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","PALOONA","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","PIONEER","29.50",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","PORTWF","75.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","REPULSE","5.945160",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","ROWALLAN","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","ROYALLA1","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","RPCG","-0.30",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","RUBICON","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","STARHLWF","22.493441",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","WAUBRAWF","125.961998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","WOOLNTH1","43.270016",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","WPWF","88",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","YAMBUKWF","19.299999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:05:00","YSWF1","4.70",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","BARCSF1","0.40",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","BUTLERSG","8.499998",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CALL_A_4","0",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CAPTL_WF","64.879997",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CATHROCK","38.459999",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CHALLHWF","39.900002",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CLOVER","-0.02",NA,NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2018/02/01 00:10:00","CLUNY","0",NA,NA,NA
