C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2020/08/07,00:14:21,0000000326714749,,0000000326714719
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",NEM,499746.70371992,355897.05102373,0.7122
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",NSW1,169527.255512,126730.36893895,0.7476
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",QLD1,154224.20264292,112996.36777510,0.7327
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",SA1,40553.351654,6090.67334532,0.1502
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",TAS1,34468.772103,560.28584302,0.0163
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/21 00:00:00",VIC1,100973.121808,109519.35512134,1.0846
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",NEM,559689.24771842,381477.56344048,0.6816
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",NSW1,197841.183678,148662.44494004,0.7514
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",QLD1,155970.35165641,110349.887262,0.7075
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",SA1,47524.711813,10230.01238057,0.2153
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",TAS1,40166.67959301,562.03341551,0.0140
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/22 00:00:00",VIC1,118186.320978,111673.18544236,0.9449
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",NEM,566003.94811196,395430.39317267,0.6986
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",NSW1,207362.74368201,155440.53797488,0.7496
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",QLD1,163851.23686194,115374.03198680,0.7041
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",SA1,35480.23701199,13060.25482710,0.3681
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",TAS1,41001.550561,229.97228277,0.0056
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/23 00:00:00",VIC1,118308.17999502,111325.59610112,0.9410
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",NEM,561996.37482882,413327.18665857,0.7355
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",NSW1,204874.23377175,159867.18670043,0.7803
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",QLD1,168594.82735607,116764.91921244,0.6926
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",SA1,31541.782925,14980.55413237,0.4749
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",TAS1,40575.411965,554.07552813,0.0137
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/24 00:00:00",VIC1,116410.118811,121160.45108520,1.0408
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",NEM,555293.75580633,401067.70437537,0.7223
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",NSW1,189247.458733,148758.42018271,0.7861
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",QLD1,163349.76742734,114583.39787982,0.7015
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",SA1,33820.021683,11955.47471909,0.3535
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",TAS1,38292.634790,1.64023127,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/25 00:00:00",VIC1,130583.87317299,125768.77136248,0.9631
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",NEM,557070.04214008,419016.32596751,0.7522
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",NSW1,197497.260904,161007.10324816,0.8152
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",QLD1,162049.89714608,116440.29497144,0.7185
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",SA1,27828.74710499,15620.19651936,0.5613
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",TAS1,43544.38670101,213.74617577,0.0049
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/26 00:00:00",VIC1,126149.750284,125734.98505278,0.9967
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",NEM,521317.72849032,399243.03049236,0.7658
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",NSW1,187444.698006,153599.92189206,0.8194
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",QLD1,151196.57849233,108944.03753585,0.7205
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",SA1,27278.537935,12420.78294895,0.4553
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",TAS1,39166.098219,225.41462323,0.0058
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,26,9,"2020/06/27 00:00:00",VIC1,116231.81583799,124052.87349227,1.0673
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",NEM,520365.79959258,396648.69718746,0.7622
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",NSW1,182564.346743,148214.87330375,0.8119
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",QLD1,153490.84438058,112190.37465184,0.7309
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",SA1,28951.298801,11908.19930905,0.4113
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",TAS1,39194.784118,103.56248613,0.0026
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/28 00:00:00",VIC1,116164.525550,124231.68743669,1.0694
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",NEM,561106.69052092,405684.40308923,0.7230
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",NSW1,193771.968996,156437.49022641,0.8073
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",QLD1,155816.41081092,112573.59207664,0.7225
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",SA1,43976.260451,11915.95072364,0.2710
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",TAS1,39809.023235,244.77084104,0.0061
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/29 00:00:00",VIC1,127733.027028,124512.59922150,0.9748
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",NEM,562772.25149725,393389.15724083,0.6990
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",NSW1,189687.21691301,150041.05454483,0.7910
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",QLD1,155211.40844325,112904.21738408,0.7274
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",SA1,39219.158310,8026.85795136,0.2047
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",TAS1,33784.09453299,1.64233102,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/06/30 00:00:00",VIC1,144870.373298,122415.38502954,0.8450
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",NEM,542177.06581209,375376.67140885,0.6924
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",NSW1,184516.71049101,144185.68230824,0.7814
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",QLD1,153813.53890308,112565.98822014,0.7318
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",SA1,37873.192254,4543.01267985,0.12
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",TAS1,30547.279940,1.64043140,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/01 00:00:00",VIC1,135426.344224,114080.34776922,0.8424
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",NEM,539228.45087851,369438.76313005,0.6851
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",NSW1,181967.87661801,141422.24471265,0.7772
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",QLD1,152366.52735051,109304.23980101,0.7174
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",SA1,39633.186653,6683.81849304,0.1686
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",TAS1,33583.04176099,1.64060624,0
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,27,9,"2020/07/02 00:00:00",VIC1,131677.818496,112026.81951711,0.8508
