C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2020/09/08,00:14:14,0000000328207719,,0000000328207695
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",NEM,520246.19881217,392315.53428096,0.7541
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",NSW1,185856.04191025,151833.17117445,0.8169
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",QLD1,159064.45490290,119586.15698104,0.7518
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",SA1,34088.63844401,17991.82431957,0.5278
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",TAS1,31594.036045,353.11296249,0.0112
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/26 00:00:00",VIC1,109643.02751001,102551.26884341,0.9353
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",NEM,561834.30403867,388512.61392715,0.6915
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",NSW1,201966.95000375,149129.89684040,0.7384
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",QLD1,158979.91423092,114481.43759680,0.7201
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",SA1,39875.436529,13913.88853672,0.3489
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",TAS1,24486.809418,257.05764530,0.0105
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/27 00:00:00",VIC1,136525.193857,110730.33330793,0.8111
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",NEM,548867.16478183,401902.15069209,0.7322
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",NSW1,187415.18859725,147266.67744271,0.7858
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",QLD1,165506.06412758,120991.15395174,0.7310
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",SA1,38790.893837,18899.51152233,0.4872
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",TAS1,28711.217233,695.43274782,0.0242
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/28 00:00:00",VIC1,128443.800987,114049.37502749,0.8879
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",NEM,535002.69289026,395756.72285435,0.7397
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",NSW1,185242.53410725,147756.00417726,0.7976
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",QLD1,159297.46433002,115352.09061477,0.7241
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",SA1,38222.68698299,17133.81856817,0.4483
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",TAS1,31981.676223,886.74893962,0.0277
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/29 00:00:00",VIC1,120258.331247,114628.06055453,0.9532
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/30 00:00:00",NEM,539429.27120142,401232.55576195,0.7438
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/30 00:00:00",NSW1,196127.73682301,153815.18289477,0.7843
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/30 00:00:00",QLD1,158774.22482942,114050.02532723,0.7183
D,BILLING,BILLING_CO2E_PUBLICATION,1,2020,31,10,"2020/07/30 00:00:00",SA1,35422.194199,17910.93150465,0.5056
