C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2018/06/07,00:00:14,0000000295553344,,0000000295553313
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",NEM,453481.50805451,386891.38358813,0.8532
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",NSW1,148945.32848501,127081.42275615,0.8532
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",QLD1,156063.94849449,135646.99036078,0.8692
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",SA1,27372.876786,11683.33260363,0.4268
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",TAS1,28224.863993,1.58769564,0.0001
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/22 00:00:00",VIC1,92874.49029601,112478.05017193,1.2111
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",NEM,501858.97507226,413467.22508438,0.8239
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",NSW1,164874.69857601,144875.16423183,0.8787
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",QLD1,160695.01437226,140195.45442219,0.8724
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",SA1,35832.32567999,9361.61298132,0.2613
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",TAS1,29274.530262,355.90385739,0.0122
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/23 00:00:00",VIC1,111182.406182,118679.08959165,1.0674
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,17,10,"2018/04/24 00:00:00",NEM,501622.83031058,428937.91660385,0.8551
