SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/03/01 00:00:00,TAS1,91.89,87.87
2018/03/01 00:00:00,QLD1,71.39,78.11
2018/03/01 00:00:00,NSW1,68.85,71.73
2018/03/01 00:00:00,SA1,79.94,81.75
2018/03/01 00:00:00,VIC1,78.23,80.94
2018/03/02 00:00:00,NSW1,77.33,80.74
2018/03/02 00:00:00,TAS1,97.22,95.87
2018/03/02 00:00:00,QLD1,76.22,80.82
2018/03/02 00:00:00,SA1,100.53,106.65
2018/03/02 00:00:00,VIC1,91.18,94.78
2018/03/03 00:00:00,VIC1,79.28,N/A
2018/03/03 00:00:00,TAS1,89.45,N/A
2018/03/03 00:00:00,NSW1,73.24,N/A
2018/03/03 00:00:00,QLD1,70.36,N/A
2018/03/03 00:00:00,SA1,82.43,N/A
2018/03/04 00:00:00,SA1,72.41,N/A
2018/03/04 00:00:00,NSW1,71.45,N/A
2018/03/04 00:00:00,TAS1,88.68,N/A
2018/03/04 00:00:00,QLD1,69.83,N/A
2018/03/04 00:00:00,VIC1,72.33,N/A
2018/03/05 00:00:00,NSW1,69.28,71.25
2018/03/05 00:00:00,QLD1,70.72,75.93
2018/03/05 00:00:00,VIC1,69.63,72.15
2018/03/05 00:00:00,SA1,66.18,67.66
2018/03/05 00:00:00,TAS1,90.94,88.12
2018/03/06 00:00:00,QLD1,56.51,61.75
2018/03/06 00:00:00,SA1,53.92,57.77
2018/03/06 00:00:00,NSW1,58.73,63.3
2018/03/06 00:00:00,VIC1,60.01,65.58
2018/03/06 00:00:00,TAS1,95.73,87.88
2018/03/07 00:00:00,QLD1,56.65,58.92
2018/03/07 00:00:00,VIC1,72.03,79.03
2018/03/07 00:00:00,NSW1,61.73,62.8
2018/03/07 00:00:00,TAS1,89.70,86.83
2018/03/07 00:00:00,SA1,72.17,82.08
2018/03/08 00:00:00,SA1,97.31,107.52
2018/03/08 00:00:00,TAS1,98.49,91.41
2018/03/08 00:00:00,NSW1,65.29,66.17
2018/03/08 00:00:00,QLD1,60.20,62.23
2018/03/08 00:00:00,VIC1,93.26,98.68
2018/03/09 00:00:00,NSW1,63.24,62.56
2018/03/09 00:00:00,QLD1,55.64,56.02
2018/03/09 00:00:00,TAS1,96.67,99.34
2018/03/09 00:00:00,VIC1,97.77,100.66
2018/03/09 00:00:00,SA1,103.73,111.34
