"C","SETP.WORLD","DVD_DISPATCH_UNIT_SCADA","AEMO","PUBLIC","X2024.12.09","X13.05.13","X001733713513340","MONTHLY_ARCHIVE","X001733713513340.1"
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","BW02","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","BW03","684.4953","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","BW04","685.10565","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","BWTR1","4.22984","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CALL_B_1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CALL_B_2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CAPBES1","-0.15","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CAPTL_WF","23.723019","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CATHROCK","9.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CBWWBA1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CETHANA","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CG2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CG3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CG4","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHALLHWF","15.200001","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHBESS1","-0.43541","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHBESSG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHBESSL1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHILDSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CHYTWF1","55.95","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLARESF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLEMGPWF","49.92025","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLERMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLOVER","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLRKCWF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CLUNY","7.967498","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CNUNDAWF","3.10362","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","COHUNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","COLEASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","COLUMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","COLWF01","35.87701","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CONDONG1","21.719999","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","COOPGWF1","299.39001","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CPP_3","400.67502","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CPP_4","209.27501","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CPSA","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CROOKWF2","13.69467","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CROOKWF3","6.69558","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CROWLWF1","62.61555","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CRURWF1","3.99809","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CRWASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CSPVPS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CTHLWF1","74.29618","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","CULLRGWF","9.8","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DALNTH1","-0.1236","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DARLSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DARTM1","172.3","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DAYDSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DDPS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DDSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DEVILS_G","56.83035","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DG_NSW1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DG_QLD1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DG_SA1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DG_TAS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DG_VIC1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DIAPURWF1","6.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DPNTB1","-4.72093","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DRYCGT1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DRYCGT2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DRYCGT3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DULAWF1","172.8","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DUNDWF1","5.45","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DUNDWF2","2.95","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","DUNDWF3","6.14","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","EDENVSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","EILDON1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","EILDON2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ELAINWF1","9.18","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","EMERASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ER01","670.72559","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ER02","679.66125","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ER03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ER04","691.9173","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","ERGT01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","FINLYSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","FISHER","37.95","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","FLYCRKWF","17.6","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GANGARR1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GANNB1","-0.34094","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GANNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GB01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GERMCRK","14.248","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GIRGSF","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GLENSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GLRWNSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GNNDHSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GOONSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GORDON","240.65552","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GPWFEST1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GPWFEST2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GPWFEST3","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GRANWF1","54.44","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GRIFSF1","0.001526","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE1","134.28516","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE3","216.125","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE4","206.17871","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE5","214.2998","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSTONE6","190.08691","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSWF1A","31.91","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GSWF1B1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GULLRSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GULLRWF1","16.08475","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GULLRWF2","28.60298","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GUNNING1","13.18938","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","GUTHEGA","30.6","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HALLWF1","10.61","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HALLWF2","14.77","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HAMISF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HAUGHT11","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HAYMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HBESS1","-0.1","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HD1WF1","10.46","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HDWF1","17.6","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HDWF2","10.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HDWF3","11.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HEZ1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HILLSTN1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HPR1","-1.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HUGSF1","-0.117","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HUMENSW","21.52584","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HUMEV","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HVWWBA1","-0.008","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","HVWWPV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JBUTTERS","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JEMALNG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLA01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLA02","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLA03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLA04","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLB01","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLB02","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JLB03","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","JUNEESF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KABANWF1","104.25401","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KAREEYA1","21.52","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KAREEYA2","21.5325","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KAREEYA3","21.4775","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KAREEYA4","21.4175","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KARSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KEPBG1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KEPSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KEPWF1","40.7","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KIAMSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KIATAWF1","30.4","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KINGASF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KPP_1","703.32227","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","KSP1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LADBROK1","-0.01","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LADBROK2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LBB1","0.15","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LEM_WIL","5","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LGAPWF1","73.96","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LGAPWF2","63.17","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LILYSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LIMOSF11","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LIMOSF21","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LI_WY_CA","64.5487","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LKBONNY1","1.78619","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LKBONNY2","9.2491","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LKBONNY3","1.67466","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LK_ECHO","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LNGS1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LNGS2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LONSDALE","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LOYYB1","581.25","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LOYYB2","582.75","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LRSF1","-0.031","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LYA1","516","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LYA2","529","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LYA3","555","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","LYA4","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MACARTH1","18.9","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MACKNTSH","80.54001","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MANNSF2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MANSLR1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MAPS2PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MAPS3PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MARYRSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MBAHNTH","20","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MBPS2PV1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MCINTYR1","12.6505","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MCKAY1","0.02","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MEADOWBK","25.75058","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MERCER01","21.3","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","METZSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MEWF1","51.87994","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MIDDLSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MINTARO","0.08545","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MLSP1","0.038","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MLWF1","0.51","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MOLNGSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MOORAWF1","39.2","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MOREESF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MORTLK11","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MORTLK12","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MOUSF1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MP1","709.27594","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MP2","218.30167","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MPP_1","434.67642","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MPP_2","222.78578","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MRTLSWF1","3.32","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MSTUART1","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MSTUART2","0","",NA,NA
"D","DISPATCH","UNIT_SCADA",1,"2024/11/01 00:05:00","MSTUART3","0","",NA,NA
