C,SETP.WORLD,DVD_BILLING_CO2E_PUBLICATION,AEMO,PUBLIC,2018/05/08,00:00:12,0000000294579191,,0000000294579167
I,BILLING,BILLING_CO2E_PUBLICATION,1,CONTRACTYEAR,WEEKNO,BILLRUNNO,SETTLEMENTDATE,REGIONID,SENTOUTENERGY,GENERATOREMISSIONS,INTENSITYINDEX
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",NEM,506353.01582406,391629.94320008,0.7734
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",NSW1,179163.798364,143741.88520635,0.8023
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",QLD1,160860.50684057,136537.88397320,0.8488
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",SA1,34371.060725,5580.78090864,0.1624
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",TAS1,26159.89758150,2875.34372049,0.1099
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/18 00:00:00",VIC1,105797.75231299,102894.04939140,0.9726
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",NEM,547314.35388525,432594.89603686,0.7904
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",NSW1,194326.539059,164269.91099678,0.8453
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",QLD1,177929.29301375,149349.86515455,0.8394
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",SA1,27772.416537,6824.11674222,0.2457
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",TAS1,34078.55983350,3002.32402709,0.0881
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/19 00:00:00",VIC1,113207.545442,109148.67911622,0.9641
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",NEM,528809.95710516,422348.76580098,0.7987
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",NSW1,186872.355566,157925.21333821,0.8451
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",QLD1,174515.71437667,146726.86780945,0.8408
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",SA1,29658.123532,6814.22827432,0.2298
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",TAS1,30086.67064550,3061.99270145,0.1018
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/20 00:00:00",VIC1,107677.09298499,107820.46367755,1.0013
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",NEM,513102.65273169,404404.06106867,0.7882
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",NSW1,174534.36979701,143036.17596786,0.8195
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",QLD1,168165.58982217,143123.68625517,0.8511
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",SA1,31093.72168101,7109.16467585,0.2286
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",TAS1,28965.20294150,3103.67447494,0.1072
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/21 00:00:00",VIC1,110343.768490,108031.35969485,0.9790
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/22 00:00:00",NEM,515025.65995227,413725.33897563,0.8033
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/22 00:00:00",NSW1,176060.75275501,147607.72150474,0.8384
D,BILLING,BILLING_CO2E_PUBLICATION,1,2018,12,9,"2018/03/22 00:00:00",QLD1,168827.29193375,144144.19749461,0.8538
