C,SETP.WORLD,DVD_TRADINGPRICE,AEMO,PUBLIC,2024/05/07,03:10:17,0000000418736201,
D,TRADING,PRICE,2,"2024/04/02 22:10:00",1,NSW1,266,93.58
D,TRADING,PRICE,2,"2024/04/02 22:10:00",1,VIC1,266,86.36
D,TRADING,PRICE,2,"2024/04/02 22:10:00",1,SA1,266,104.12
D,TRADING,PRICE,2,"2024/04/02 22:10:00",1,QLD1,266,100.55
D,TRADING,PRICE,2,"2024/04/02 22:10:00",1,TAS1,266,82.66
D,TRADING,PRICE,2,"2024/04/02 22:20:00",1,NSW1,268,88.88
D,TRADING,PRICE,2,"2024/04/02 22:20:00",1,VIC1,268,81.33
D,TRADING,PRICE,2,"2024/04/02 22:20:00",1,SA1,268,99.98
D,TRADING,PRICE,2,"2024/04/02 22:20:00",1,QLD1,268,97.9
D,TRADING,PRICE,2,"2024/04/02 22:20:00",1,TAS1,268,77.85
D,TRADING,PRICE,2,"2024/04/02 22:25:00",1,NSW1,269,88.88
D,TRADING,PRICE,2,"2024/04/02 22:25:00",1,VIC1,269,81.65
D,TRADING,PRICE,2,"2024/04/01 06:00:00",1,NSW1,72,58.07
D,TRADING,PRICE,2,"2024/04/01 06:00:00",1,VIC1,72,8.95
D,TRADING,PRICE,2,"2024/04/01 06:00:00",1,SA1,72,137.79
D,TRADING,PRICE,2,"2024/04/01 06:00:00",1,QLD1,72,58.99
D,TRADING,PRICE,2,"2024/04/01 06:00:00",1,TAS1,72,54.59
D,TRADING,PRICE,2,"2024/04/01 06:05:00",1,NSW1,73,58.02
D,TRADING,PRICE,2,"2024/04/01 06:05:00",1,VIC1,73,8.95
D,TRADING,PRICE,2,"2024/04/01 06:05:00",1,SA1,73,170
D,TRADING,PRICE,2,"2024/04/01 06:05:00",1,QLD1,73,59.33
D,TRADING,PRICE,2,"2024/04/01 06:05:00",1,TAS1,73,54.1
D,TRADING,PRICE,2,"2024/04/01 06:15:00",1,NSW1,75,58.02
D,TRADING,PRICE,2,"2024/04/01 06:15:00",1,VIC1,75,8.95
D,TRADING,PRICE,2,"2024/04/01 06:15:00",1,SA1,75,170
D,TRADING,PRICE,2,"2024/04/01 06:15:00",1,QLD1,75,59.55
D,TRADING,PRICE,2,"2024/04/01 06:15:00",1,TAS1,75,54.59
D,TRADING,PRICE,2,"2024/04/01 06:20:00",1,NSW1,76,58.02
D,TRADING,PRICE,2,"2024/04/01 06:20:00",1,VIC1,76,8.95
D,TRADING,PRICE,2,"2024/04/01 06:20:00",1,SA1,76,137.79
D,TRADING,PRICE,2,"2024/04/01 06:20:00",1,QLD1,76,59.42
D,TRADING,PRICE,2,"2024/04/01 06:20:00",1,TAS1,76,54.59
D,TRADING,PRICE,2,"2024/04/01 06:30:00",1,NSW1,78,59.09
D,TRADING,PRICE,2,"2024/04/01 06:30:00",1,VIC1,78,8.95
D,TRADING,PRICE,2,"2024/04/01 06:30:00",1,SA1,78,137.79
D,TRADING,PRICE,2,"2024/04/01 06:30:00",1,QLD1,78,59.75
D,TRADING,PRICE,2,"2024/04/01 06:30:00",1,TAS1,78,54.11
D,TRADING,PRICE,2,"2024/04/01 06:40:00",1,NSW1,80,62.46
D,TRADING,PRICE,2,"2024/04/01 06:40:00",1,VIC1,80,8.95
D,TRADING,PRICE,2,"2024/04/01 06:40:00",1,SA1,80,34.92
D,TRADING,PRICE,2,"2024/04/01 06:40:00",1,QLD1,80,62.73
D,TRADING,PRICE,2,"2024/04/01 06:40:00",1,TAS1,80,54.11
D,TRADING,PRICE,2,"2024/04/01 06:45:00",1,NSW1,81,61.73
D,TRADING,PRICE,2,"2024/04/01 06:45:00",1,VIC1,81,8.95
D,TRADING,PRICE,2,"2024/04/01 06:45:00",1,SA1,81,98.26
D,TRADING,PRICE,2,"2024/04/01 06:45:00",1,QLD1,81,61.97
D,TRADING,PRICE,2,"2024/04/01 06:45:00",1,TAS1,81,54.59
D,TRADING,PRICE,2,"2024/04/01 10:10:00",1,NSW1,122,-20.24
D,TRADING,PRICE,2,"2024/04/01 10:10:00",1,VIC1,122,-30
D,TRADING,PRICE,2,"2024/04/01 10:10:00",1,SA1,122,-30.6
D,TRADING,PRICE,2,"2024/04/01 10:10:00",1,QLD1,122,-20.5
D,TRADING,PRICE,2,"2024/04/01 10:10:00",1,TAS1,122,11.12
D,TRADING,PRICE,2,"2024/04/01 10:25:00",1,NSW1,125,-34.94
D,TRADING,PRICE,2,"2024/04/01 10:25:00",1,VIC1,125,-30
D,TRADING,PRICE,2,"2024/04/01 10:25:00",1,SA1,125,-31.23
D,TRADING,PRICE,2,"2024/04/01 10:25:00",1,QLD1,125,-35.32
D,TRADING,PRICE,2,"2024/04/01 10:25:00",1,TAS1,125,11.12
D,TRADING,PRICE,2,"2024/04/01 10:30:00",1,NSW1,126,-21.06
D,TRADING,PRICE,2,"2024/04/01 10:30:00",1,VIC1,126,-18.65
D,TRADING,PRICE,2,"2024/04/01 10:30:00",1,SA1,126,-20.01
D,TRADING,PRICE,2,"2024/04/01 10:30:00",1,QLD1,126,-20.5
D,TRADING,PRICE,2,"2024/04/01 10:30:00",1,TAS1,126,11.12
D,TRADING,PRICE,2,"2024/04/01 10:35:00",1,NSW1,127,-21.31
D,TRADING,PRICE,2,"2024/04/01 10:35:00",1,VIC1,127,-19.7
D,TRADING,PRICE,2,"2024/04/01 10:35:00",1,SA1,127,-21.34
D,TRADING,PRICE,2,"2024/04/01 10:35:00",1,QLD1,127,-20.2
D,TRADING,PRICE,2,"2024/04/01 10:35:00",1,TAS1,127,11.12
D,TRADING,PRICE,2,"2024/04/01 10:40:00",1,NSW1,128,-9.5
D,TRADING,PRICE,2,"2024/04/01 10:40:00",1,VIC1,128,-6.67
D,TRADING,PRICE,2,"2024/04/01 10:40:00",1,SA1,128,-6.87
D,TRADING,PRICE,2,"2024/04/01 10:40:00",1,QLD1,128,-9.44
D,TRADING,PRICE,2,"2024/04/01 10:40:00",1,TAS1,128,11.12
D,TRADING,PRICE,2,"2024/04/01 11:10:00",1,NSW1,134,1.91
D,TRADING,PRICE,2,"2024/04/01 11:10:00",1,VIC1,134,4.34
D,TRADING,PRICE,2,"2024/04/01 11:10:00",1,SA1,134,4.36
D,TRADING,PRICE,2,"2024/04/01 11:10:00",1,QLD1,134,1.84
D,TRADING,PRICE,2,"2024/04/01 11:10:00",1,TAS1,134,12.07
D,TRADING,PRICE,2,"2024/04/02 13:00:00",1,QLD1,156,38.55
D,TRADING,PRICE,2,"2024/04/02 13:00:00",1,TAS1,156,11.22
D,TRADING,PRICE,2,"2024/04/02 13:20:00",1,NSW1,160,42.76
D,TRADING,PRICE,2,"2024/04/02 13:20:00",1,VIC1,160,-64.55
D,TRADING,PRICE,2,"2024/04/02 13:20:00",1,SA1,160,-56.53
D,TRADING,PRICE,2,"2024/04/02 13:20:00",1,QLD1,160,38.55
D,TRADING,PRICE,2,"2024/04/02 13:20:00",1,TAS1,160,11.22
D,TRADING,PRICE,2,"2024/04/02 13:25:00",1,NSW1,161,43
D,TRADING,PRICE,2,"2024/04/02 13:25:00",1,VIC1,161,-61.97
D,TRADING,PRICE,2,"2024/04/02 13:25:00",1,SA1,161,-52.81
D,TRADING,PRICE,2,"2024/04/02 13:25:00",1,QLD1,161,38.75
D,TRADING,PRICE,2,"2024/04/02 13:25:00",1,TAS1,161,11.22
D,TRADING,PRICE,2,"2024/04/02 13:30:00",1,NSW1,162,37.08
D,TRADING,PRICE,2,"2024/04/02 13:30:00",1,VIC1,162,-61.8
D,TRADING,PRICE,2,"2024/04/02 13:30:00",1,SA1,162,-53.53
D,TRADING,PRICE,2,"2024/04/02 13:30:00",1,QLD1,162,34.75
D,TRADING,PRICE,2,"2024/04/02 13:30:00",1,TAS1,162,10.19
D,TRADING,PRICE,2,"2024/04/02 14:05:00",1,NSW1,169,-19.15
D,TRADING,PRICE,2,"2024/04/02 14:05:00",1,VIC1,169,-58.06
D,TRADING,PRICE,2,"2024/04/02 14:05:00",1,SA1,169,-50.02
D,TRADING,PRICE,2,"2024/04/02 14:05:00",1,QLD1,169,-20.5
D,TRADING,PRICE,2,"2024/04/02 14:05:00",1,TAS1,169,11.22
D,TRADING,PRICE,2,"2024/04/02 15:05:00",1,NSW1,181,19.47
D,TRADING,PRICE,2,"2024/04/02 15:05:00",1,VIC1,181,-40.28
D,TRADING,PRICE,2,"2024/04/02 15:05:00",1,SA1,181,-46.77
D,TRADING,PRICE,2,"2024/04/02 15:05:00",1,QLD1,181,21.57
D,TRADING,PRICE,2,"2024/04/02 15:05:00",1,TAS1,181,11.22
D,TRADING,PRICE,2,"2024/04/02 15:10:00",1,NSW1,182,-7.61
D,TRADING,PRICE,2,"2024/04/02 15:10:00",1,VIC1,182,-30
D,TRADING,PRICE,2,"2024/04/02 15:10:00",1,SA1,182,-47.76
D,TRADING,PRICE,2,"2024/04/02 15:10:00",1,QLD1,182,-8.7
D,TRADING,PRICE,2,"2024/04/02 15:10:00",1,TAS1,182,11.22
D,TRADING,PRICE,2,"2024/04/02 15:35:00",1,NSW1,187,47.03
D,TRADING,PRICE,2,"2024/04/02 15:35:00",1,VIC1,187,-50.02
D,TRADING,PRICE,2,"2024/04/02 15:35:00",1,SA1,187,-46
D,TRADING,PRICE,2,"2024/04/02 15:35:00",1,QLD1,187,51.01
D,TRADING,PRICE,2,"2024/04/02 15:35:00",1,TAS1,187,11.22
D,TRADING,PRICE,2,"2024/04/02 16:05:00",1,NSW1,193,10.7
D,TRADING,PRICE,2,"2024/04/02 16:05:00",1,VIC1,193,8.95
D,TRADING,PRICE,2,"2024/04/02 16:05:00",1,SA1,193,7.78
D,TRADING,PRICE,2,"2024/04/02 16:05:00",1,QLD1,193,11.76
D,TRADING,PRICE,2,"2024/04/02 16:05:00",1,TAS1,193,30.2
D,TRADING,PRICE,2,"2024/04/02 16:45:00",1,NSW1,201,71.43
D,TRADING,PRICE,2,"2024/04/02 16:45:00",1,VIC1,201,-30
D,TRADING,PRICE,2,"2024/04/02 16:45:00",1,SA1,201,-26.22
D,TRADING,PRICE,2,"2024/04/02 16:45:00",1,QLD1,201,81.34
D,TRADING,PRICE,2,"2024/04/02 16:45:00",1,TAS1,201,30.2
D,TRADING,PRICE,2,"2024/04/02 16:50:00",1,NSW1,202,51.12
D,TRADING,PRICE,2,"2024/04/02 16:50:00",1,VIC1,202,44.79
D,TRADING,PRICE,2,"2024/04/02 16:50:00",1,SA1,202,40.2
D,TRADING,PRICE,2,"2024/04/02 16:50:00",1,QLD1,202,59.75
D,TRADING,PRICE,2,"2024/04/02 16:50:00",1,TAS1,202,47.69
D,TRADING,PRICE,2,"2024/04/02 16:55:00",1,NSW1,203,54.57
D,TRADING,PRICE,2,"2024/04/02 16:55:00",1,VIC1,203,47.38
D,TRADING,PRICE,2,"2024/04/02 16:55:00",1,SA1,203,43.21
D,TRADING,PRICE,2,"2024/04/02 16:55:00",1,QLD1,203,62.73
D,TRADING,PRICE,2,"2024/04/02 16:55:00",1,TAS1,203,54.22
D,TRADING,PRICE,2,"2024/04/02 17:00:00",1,NSW1,204,75.73
D,TRADING,PRICE,2,"2024/04/02 17:00:00",1,VIC1,204,46.44
D,TRADING,PRICE,2,"2024/04/02 17:00:00",1,SA1,204,42.57
D,TRADING,PRICE,2,"2024/04/02 17:00:00",1,QLD1,204,85.55
D,TRADING,PRICE,2,"2024/04/02 17:00:00",1,TAS1,204,54.22
D,TRADING,PRICE,2,"2024/04/02 17:10:00",1,NSW1,206,50.94
D,TRADING,PRICE,2,"2024/04/02 17:10:00",1,VIC1,206,44.42
D,TRADING,PRICE,2,"2024/04/02 17:10:00",1,SA1,206,41.15
D,TRADING,PRICE,2,"2024/04/01 07:40:00",1,NSW1,92,35.53
D,TRADING,PRICE,2,"2024/04/01 07:40:00",1,VIC1,92,0.02
D,TRADING,PRICE,2,"2024/04/01 07:40:00",1,SA1,92,0.02
D,TRADING,PRICE,2,"2024/04/01 07:40:00",1,QLD1,92,34.75
D,TRADING,PRICE,2,"2024/04/01 07:40:00",1,TAS1,92,54.59
D,TRADING,PRICE,2,"2024/04/01 07:45:00",1,NSW1,93,0
D,TRADING,PRICE,2,"2024/04/01 07:45:00",1,VIC1,93,0
D,TRADING,PRICE,2,"2024/04/01 07:45:00",1,SA1,93,0
D,TRADING,PRICE,2,"2024/04/01 07:45:00",1,QLD1,93,0
D,TRADING,PRICE,2,"2024/04/01 07:45:00",1,TAS1,93,54.59
D,TRADING,PRICE,2,"2024/04/01 08:25:00",1,NSW1,101,-22.04
D,TRADING,PRICE,2,"2024/04/01 08:25:00",1,VIC1,101,-19.4
D,TRADING,PRICE,2,"2024/04/01 08:25:00",1,SA1,101,-22.52
D,TRADING,PRICE,2,"2024/04/01 08:25:00",1,QLD1,101,-20.5
D,TRADING,PRICE,2,"2024/04/01 08:25:00",1,TAS1,101,11.6
D,TRADING,PRICE,2,"2024/04/01 08:30:00",1,NSW1,102,23.8
D,TRADING,PRICE,2,"2024/04/01 08:30:00",1,VIC1,102,20.26
D,TRADING,PRICE,2,"2024/04/01 08:30:00",1,SA1,102,22.39
D,TRADING,PRICE,2,"2024/04/01 08:30:00",1,QLD1,102,21.57
D,TRADING,PRICE,2,"2024/04/01 08:30:00",1,TAS1,102,23.47
D,TRADING,PRICE,2,"2024/04/01 08:40:00",1,NSW1,104,-9.5
D,TRADING,PRICE,2,"2024/04/01 08:40:00",1,VIC1,104,-8.54
D,TRADING,PRICE,2,"2024/04/01 08:40:00",1,SA1,104,-9.63
D,TRADING,PRICE,2,"2024/04/01 08:40:00",1,QLD1,104,-8.72
D,TRADING,PRICE,2,"2024/04/01 08:40:00",1,TAS1,104,11.12
D,TRADING,PRICE,2,"2024/04/01 09:40:00",1,NSW1,116,9.87
D,TRADING,PRICE,2,"2024/04/01 09:40:00",1,VIC1,116,9
D,TRADING,PRICE,2,"2024/04/01 09:40:00",1,SA1,116,9.85
D,TRADING,PRICE,2,"2024/04/01 09:40:00",1,QLD1,116,9.64
D,TRADING,PRICE,2,"2024/04/01 09:40:00",1,TAS1,116,11.52
D,TRADING,PRICE,2,"2024/04/01 10:15:00",1,NSW1,123,-20.49
D,TRADING,PRICE,2,"2024/04/01 10:15:00",1,VIC1,123,-40.28
D,TRADING,PRICE,2,"2024/04/01 10:15:00",1,SA1,123,-41.52
D,TRADING,PRICE,2,"2024/04/01 10:15:00",1,QLD1,123,-20.5
D,TRADING,PRICE,2,"2024/04/01 10:15:00",1,TAS1,123,11.12
D,TRADING,PRICE,2,"2024/04/01 10:20:00",1,NSW1,124,-20.36
D,TRADING,PRICE,2,"2024/04/01 10:20:00",1,VIC1,124,-40.77
D,TRADING,PRICE,2,"2024/04/01 10:20:00",1,SA1,124,-42.44
D,TRADING,PRICE,2,"2024/04/01 10:20:00",1,QLD1,124,-20.5
D,TRADING,PRICE,2,"2024/04/01 10:20:00",1,TAS1,124,11.12
D,TRADING,PRICE,2,"2024/04/01 11:35:00",1,NSW1,139,-8.79
D,TRADING,PRICE,2,"2024/04/01 11:35:00",1,VIC1,139,-8.17
D,TRADING,PRICE,2,"2024/04/01 11:35:00",1,SA1,139,-7.88
D,TRADING,PRICE,2,"2024/04/01 11:35:00",1,QLD1,139,-8.7
D,TRADING,PRICE,2,"2024/04/01 11:35:00",1,TAS1,139,54.59
D,TRADING,PRICE,2,"2024/04/01 23:05:00",1,NSW1,277,62.45
D,TRADING,PRICE,2,"2024/04/01 23:05:00",1,VIC1,277,55.22
D,TRADING,PRICE,2,"2024/04/01 23:05:00",1,SA1,277,-30
D,TRADING,PRICE,2,"2024/04/01 23:05:00",1,QLD1,277,62.4
D,TRADING,PRICE,2,"2024/04/01 23:05:00",1,TAS1,277,58.8
D,TRADING,PRICE,2,"2024/04/02 02:05:00",1,NSW1,25,38.03
D,TRADING,PRICE,2,"2024/04/02 02:05:00",1,VIC1,25,8.95
D,TRADING,PRICE,2,"2024/04/02 02:05:00",1,SA1,25,8.09
D,TRADING,PRICE,2,"2024/04/02 02:05:00",1,QLD1,25,38.55
D,TRADING,PRICE,2,"2024/04/02 02:05:00",1,TAS1,25,55.19
D,TRADING,PRICE,2,"2024/04/02 02:35:00",1,NSW1,31,35.03
D,TRADING,PRICE,2,"2024/04/02 02:35:00",1,VIC1,31,8.95
D,TRADING,PRICE,2,"2024/04/02 02:35:00",1,SA1,31,8.18
D,TRADING,PRICE,2,"2024/04/02 02:35:00",1,QLD1,31,34.75
D,TRADING,PRICE,2,"2024/04/02 02:35:00",1,TAS1,31,70.69
D,TRADING,PRICE,2,"2024/04/02 03:10:00",1,NSW1,38,38.58
D,TRADING,PRICE,2,"2024/04/02 03:10:00",1,VIC1,38,19.19
D,TRADING,PRICE,2,"2024/04/02 03:10:00",1,SA1,38,17.54
D,TRADING,PRICE,2,"2024/04/02 03:10:00",1,QLD1,38,38.55
D,TRADING,PRICE,2,"2024/04/02 03:10:00",1,TAS1,38,69.31
D,TRADING,PRICE,2,"2024/04/01 05:10:00",1,NSW1,62,63.41
D,TRADING,PRICE,2,"2024/04/01 05:10:00",1,VIC1,62,8.95
D,TRADING,PRICE,2,"2024/04/01 05:10:00",1,SA1,62,35.59
D,TRADING,PRICE,2,"2024/04/01 05:10:00",1,QLD1,62,62.61
D,TRADING,PRICE,2,"2024/04/01 05:10:00",1,TAS1,62,30.46
D,TRADING,PRICE,2,"2024/04/01 11:15:00",1,NSW1,135,1
D,TRADING,PRICE,2,"2024/04/01 11:15:00",1,VIC1,135,0.91
D,TRADING,PRICE,2,"2024/04/01 11:15:00",1,SA1,135,0.88
D,TRADING,PRICE,2,"2024/04/01 11:15:00",1,QLD1,135,0.97
D,TRADING,PRICE,2,"2024/04/01 11:15:00",1,TAS1,135,54.11
D,TRADING,PRICE,2,"2024/04/01 11:20:00",1,NSW1,136,0
