SETTLEMENTDATE,REGIONID,AVGRRP,PEAKRRP
2018/12/01 00:00:00,TAS1,58.75,N/A
2018/12/01 00:00:00,NSW1,84.03,N/A
2018/12/01 00:00:00,VIC1,67.38,N/A
2018/12/01 00:00:00,SA1,63.94,N/A
2018/12/01 00:00:00,QLD1,88.25,N/A
2018/12/02 00:00:00,NSW1,70.80,N/A
2018/12/02 00:00:00,QLD1,83.08,N/A
2018/12/02 00:00:00,VIC1,21.45,N/A
2018/12/02 00:00:00,TAS1,32.61,N/A
2018/12/02 00:00:00,SA1,8.22,N/A
2018/12/03 00:00:00,NSW1,71.05,77.56
2018/12/03 00:00:00,TAS1,62.42,61.62
2018/12/03 00:00:00,QLD1,75.87,85.67
2018/12/03 00:00:00,SA1,80.77,84.58
2018/12/03 00:00:00,VIC1,70.65,77.71
2018/12/04 00:00:00,SA1,99.26,103.04
2018/12/04 00:00:00,NSW1,88.07,93.95
2018/12/04 00:00:00,TAS1,56.83,51.3
2018/12/04 00:00:00,QLD1,83.36,90.29
2018/12/04 00:00:00,VIC1,91.89,96.77
2018/12/05 00:00:00,TAS1,70.31,71.55
2018/12/05 00:00:00,QLD1,77.11,86.36
2018/12/05 00:00:00,VIC1,84.76,96.15
2018/12/05 00:00:00,SA1,88.97,104.41
2018/12/05 00:00:00,NSW1,78.07,86.15
2018/12/06 00:00:00,NSW1,67.48,73.01
2018/12/06 00:00:00,SA1,116.98,145.17
2018/12/06 00:00:00,VIC1,114.75,140.89
2018/12/06 00:00:00,QLD1,65.42,70.3
2018/12/06 00:00:00,TAS1,57.42,55.6
2018/12/07 00:00:00,SA1,148.09,190.06
2018/12/07 00:00:00,QLD1,74.63,83.04
2018/12/07 00:00:00,VIC1,160.29,204.08
2018/12/07 00:00:00,TAS1,44.76,36.69
2018/12/07 00:00:00,NSW1,80.01,90.4
2018/12/08 00:00:00,QLD1,66.75,N/A
2018/12/08 00:00:00,TAS1,90.91,N/A
2018/12/08 00:00:00,NSW1,70.78,N/A
2018/12/08 00:00:00,VIC1,107.70,N/A
2018/12/08 00:00:00,SA1,99.89,N/A
2018/12/09 00:00:00,SA1,80.12,N/A
2018/12/09 00:00:00,NSW1,71.54,N/A
2018/12/09 00:00:00,QLD1,67.20,N/A
2018/12/09 00:00:00,VIC1,81.60,N/A
2018/12/09 00:00:00,TAS1,78.94,N/A
2018/12/10 00:00:00,VIC1,91.82,100.9
2018/12/10 00:00:00,NSW1,84.78,94.62
2018/12/10 00:00:00,TAS1,72.40,69.18
2018/12/10 00:00:00,SA1,81.28,87.79
2018/12/10 00:00:00,QLD1,80.76,91.03
2018/12/11 00:00:00,QLD1,100.28,120.43
2018/12/11 00:00:00,SA1,110.74,129.66
2018/12/11 00:00:00,NSW1,103.63,123.53
2018/12/11 00:00:00,TAS1,79.80,79.79
2018/12/11 00:00:00,VIC1,115.82,134.37
2018/12/12 00:00:00,NSW1,103.57,117.08
2018/12/12 00:00:00,QLD1,99.56,113.82
2018/12/12 00:00:00,SA1,172.17,219.83
2018/12/12 00:00:00,TAS1,88.51,75.41
2018/12/12 00:00:00,VIC1,174.87,223.95
2018/12/13 00:00:00,TAS1,86.99,89.65
2018/12/13 00:00:00,VIC1,99.73,109.91
2018/12/13 00:00:00,NSW1,98.35,109.13
2018/12/13 00:00:00,SA1,72.10,69.92
2018/12/13 00:00:00,QLD1,99.98,113.75
2018/12/14 00:00:00,VIC1,93.61,101.19
2018/12/14 00:00:00,QLD1,135.67,173.6
2018/12/14 00:00:00,SA1,82.70,85.7
2018/12/14 00:00:00,NSW1,85.53,92.11
2018/12/14 00:00:00,TAS1,77.89,76.49
2018/12/15 00:00:00,TAS1,75.17,N/A
2018/12/15 00:00:00,QLD1,87.91,N/A
2018/12/15 00:00:00,VIC1,100.88,N/A
2018/12/15 00:00:00,SA1,103.58,N/A
2018/12/15 00:00:00,NSW1,95.42,N/A
2018/12/16 00:00:00,NSW1,87.13,N/A
2018/12/16 00:00:00,SA1,102.01,N/A
